Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4161000000+0j),(0.3184895217+0.6213872987j),(-0.0006872499944-0.001767728128j),(-0.0006330335164-0.001876571449j),(-0.1639411896+0.06692940318j)
(4162000000+0j),(0.3661133051+0.5995099549j),(-0.00083756604-0.001730417833j),(-0.0008490240434-0.001750206226j),(-0.1692795306+0.08661572565j)
(4163000000+0j),(0.4113859236+0.5742613255j),(-0.001033043838-0.001643732889j),(-0.0009003735031-0.001695950632j),(-0.1722672284+0.1070923205j)
(4164000000+0j),(0.4546330273+0.5453736734j),(-0.001128524425-0.001464393339j),(-0.001074659056-0.001464826055j),(-0.172781527+0.1284563337j)
(4165000000+0j),(0.4942745864+0.5137694107j),(-0.001204171567-0.00128577021j),(-0.001215010765-0.001419096603j),(-0.1705154181+0.1502285524j)
(4166000000+0j),(0.5316423774+0.4789514483j),(-0.001316497568-0.001259132754j),(-0.001350977807-0.001290979213j),(-0.1655378938+0.1718305323j)
(4167000000+0j),(0.5654264092+0.4419917487j),(-0.00140448974-0.001089998404j),(-0.001397892367-0.001086427364j),(-0.1579376757+0.1932955193j)
(4168000000+0j),(0.59604913+0.4026552008j),(-0.001437012572-0.001007660991j),(-0.001455440884-0.0009876821423j),(-0.1476980746+0.2140929085j)
(4169000000+0j),(0.6232733727+0.3613147917j),(-0.001481537241-0.0008941647829j),(-0.001474417979-0.000836458581j),(-0.1349553615+0.2338837576j)
(4170000000+0j),(0.6474527121+0.3178710965j),(-0.001556327101-0.0006757490337j),(-0.00160934648-0.0007180501125j),(-0.1197884902+0.2525204796j)
(4171000000+0j),(0.6680300236+0.2727161932j),(-0.00161280774-0.0005421037786j),(-0.001571807195-0.0005420218804j),(-0.1022942588+0.2694404249j)
(4172000000+0j),(0.6850147247+0.2262704273j),(-0.001580194337-0.0004546171986j),(-0.001568332664-0.0004441869678j),(-0.08258969337+0.2847709684j)
(4173000000+0j),(0.6980451345+0.1794440693j),(-0.001642537536-0.0002868587326j),(-0.0016432415-0.0003274549672j),(-0.06144643575+0.2980486168j)
(4174000000+0j),(0.7076939344+0.1309554523j),(-0.001614659326-0.0001163559427j),(-0.001637659851-0.0001603223645j),(-0.03844762966+0.3092581792j)
(4175000000+0j),(0.7134436965+0.08212593583j),(-0.001599379582-3.479880252e-05j),(-0.001631188556+5.045726994e-06j),(-0.01450596377+0.3179663517j)
(4176000000+0j),(0.7154209018+0.03309557009j),(-0.00156149047+9.06194764e-05j),(-0.001612268388+0.0001320069568j),(0.0109451795+0.324362954j)
(4177000000+0j),(0.7137087584-0.01671051749j),(-0.001592541696+0.0002245200449j),(-0.001617384376+0.000205228469j),(0.03668888286+0.3281834346j)
(4178000000+0j),(0.7079555988-0.06593346759j),(-0.001564342878+0.0003838326957j),(-0.001509575755+0.0003658804926j),(0.06340650469+0.3294371469j)
(4179000000+0j),(0.6983934641-0.1153521792j),(-0.001460414263+0.0005147225456j),(-0.001511202659+0.0004327351344j),(0.09014749527+0.3279737582j)
(4180000000+0j),(0.6847002506-0.1638656755j),(-0.00148344133+0.0005401352537j),(-0.001455223653+0.0006492850371j),(0.1172654182+0.3239104057j)
(4181000000+0j),(0.6673546433-0.211267357j),(-0.001438783132+0.0007380828029j),(-0.001482647145+0.000712063862j),(0.1438612789+0.3169585457j)
(4182000000+0j),(0.6457964182-0.2576453096j),(-0.001414144295+0.0008409987204j),(-0.00138168619+0.0008263566415j),(0.1697319001+0.3072570493j)
(4183000000+0j),(0.6203404069-0.3027333462j),(-0.001291663386+0.0008609305951j),(-0.00135293568+0.0008861240349j),(0.194916755+0.294888652j)
(4184000000+0j),(0.5912151337-0.3452874424j),(-0.001247579465+0.001092036138j),(-0.001249812427+0.00105187553j),(0.2187469602+0.280113245j)
(4185000000+0j),(0.5582534671-0.386163331j),(-0.001223848551+0.001190389274j),(-0.001180203864+0.001169080264j),(0.2409348339+0.262966293j)
(4186000000+0j),(0.521414578-0.4247751495j),(-0.001042158459+0.001296483446j),(-0.001056094072+0.001234819531j),(0.2616983354+0.243625231j)
(4187000000+0j),(0.481040895-0.4602702966j),(-0.0009833577788+0.001323988778j),(-0.0009837524267+0.001372850966j),(0.2801054716+0.2223281836j)
(4188000000+0j),(0.4375655651-0.4924768939j),(-0.0008912947378+0.001391859027j),(-0.0008714524447+0.001450222568j),(0.2964072824+0.1992820087j)
(4189000000+0j),(0.3905806243-0.521400758j),(-0.0007193707861+0.001470596762j),(-0.0006819113623+0.001573548652j),(0.3103138804+0.1746551532j)
(4190000000+0j),(0.3406429887-0.5460435391j),(-0.0005744827795+0.001573164365j),(-0.0006142530474+0.001611292129j),(0.3216593266+0.1488108985j)
(4191000000+0j),(0.2881987691-0.5664907879j),(-0.0004899474443+0.001678719418j),(-0.0004377768782+0.001614626264j),(0.3304833174+0.1219679238j)
(4192000000+0j),(0.2336636931-0.5824307831j),(-0.0003042242315+0.001701374422j),(-0.0002268262033+0.001656306908j),(0.336394906+0.09459406745j)
(4193000000+0j),(0.1763298213-0.5933090629j),(-0.0001295365073+0.00175254012j),(-9.373930516e-05+0.00172915624j),(0.3396776617+0.06652919113j)
(4194000000+0j),(0.1181021929-0.5990255719j),(-1.4878603e-05+0.001737255603j),(-2.281180241e-05+0.00174411654j),(0.3398206532+0.03865155594j)
(4195000000+0j),(0.05860171095-0.5991228667j),(0.000185460638+0.001778487931j),(0.0001803961059+0.001748452545j),(0.3371512592+0.01104080062j)
(4196000000+0j),(-0.0008789186832-0.5935329221j),(0.0003643651435+0.001769611496j),(0.0003355664958+0.001733801677j),(0.3315859735-0.01579160563j)
(4197000000+0j),(-0.06071962416-0.5819468786j),(0.0004818551533+0.001716579311j),(0.0004595743085+0.001680252491j),(0.3233475983-0.04165102074j)
(4198000000+0j),(-0.1198586375-0.5642521721j),(0.0005795345642+0.001747687347j),(0.0005860198871+0.00167807145j),(0.3125136495-0.0664649253j)
(4199000000+0j),(-0.1772907525-0.5407526807j),(0.0007328426582+0.00162807852j),(0.0007769266376+0.001639247406j),(0.2990258336-0.08957963259j)
(4200000000+0j),(-0.2325561196-0.5113183224j),(0.0009193267906+0.001596015296j),(0.0009017382981+0.001495265053j),(0.2833908796-0.1107001551j)
