Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3974000000+0j),(0.6640091538-0.2914711428j),(-0.0005289048422+0.0006204599631j),(-0.0003893841931+0.0006872800295j),(-0.07152572274+0.2604211285j)
(3975000000+0j),(0.6338768601-0.3384394733j),(-0.000520919566+0.0006181254867j),(-0.0003727097355+0.0007502689259j),(-0.05022323877+0.2647032193j)
(3976000000+0j),(0.5991947055-0.3839862803j),(-0.0003788521281+0.0006676900666j),(-0.0002729090338+0.0008376167971j),(-0.02852472477+0.2668067696j)
(3977000000+0j),(0.5601295829-0.4266278083j),(-0.0004672679934+0.0007145393174j),(-0.0002088071778+0.0007966064732j),(-0.007080441341+0.2667253847j)
(3978000000+0j),(0.5169504881-0.4661520673j),(-0.0003209722345+0.0007336261333j),(-7.4760399e-05+0.0008275349974j),(0.01435566228+0.2643381809j)
(3979000000+0j),(0.4700487554-0.5021256161j),(-0.0003917450376+0.0007411638508j),(-2.106307875e-05+0.0008729265537j),(0.03503474221+0.259989182j)
(3980000000+0j),(0.4141155183-0.5368130517j),(-0.0002476322697+0.000746741076j),(3.493148688e-05+0.0008191655506j),(0.05529886857+0.2534650071j)
(3981000000+0j),(0.3594319224-0.5642140226j),(-0.0001896780159+0.000802604598j),(0.0001035314053+0.0008096856764j),(0.07462456822+0.2449232529j)
(3982000000+0j),(0.301502794-0.5868426618j),(-3.767690578e-05+0.0007672649226j),(0.0001612012711+0.0008756240713j),(0.09296670556+0.2342775116j)
(3983000000+0j),(0.2407265604-0.6040568148j),(-2.647532347e-05+0.0008370688302j),(0.0002189278166+0.0008259626338j),(0.1094614565+0.2220473721j)
(3984000000+0j),(0.1761827469-0.616107883j),(5.328252882e-05+0.0007547300775j),(0.0003171474964+0.0007282727165j),(0.1245554239+0.2083568433j)
(3985000000+0j),(0.1110438854-0.6217602265j),(0.0001122806061+0.0008309544064j),(0.0003126987431+0.0007891828427j),(0.1378653497+0.1933431631j)
(3986000000+0j),(0.04556800053-0.6208925597j),(0.000198434107+0.0008706427179j),(0.0005010687746+0.0007380268071j),(0.1496326327+0.1771354866j)
(3987000000+0j),(-0.02080087364-0.613470503j),(0.000212688421+0.0008703295025j),(0.000543351518+0.0007114515174j),(0.1591822356+0.1603081388j)
(3988000000+0j),(-0.08649113774-0.5993015756j),(0.0003272618924+0.0008170136716j),(0.0006032974925+0.0006744620623j),(0.1669440269+0.1428804961j)
(3989000000+0j),(-0.1511987597-0.5781811147j),(0.0003954864223+0.0008259906899j),(0.0005867853179+0.0005566932959j),(0.1727310419+0.1247543005j)
(3990000000+0j),(-0.2140241414-0.5502383229j),(0.0004617298546+0.0007097774069j),(0.0007509188144+0.0005409771111j),(0.1764281094+0.1065460485j)
(3991000000+0j),(-0.2741139233-0.5156534952j),(0.0006050514057+0.0006795897498j),(0.0007152933395+0.0004941032385j),(0.1781783402+0.08809236719j)
(3992000000+0j),(-0.3304248154-0.4748830255j),(0.0006083330372+0.0007158434018j),(0.0008410467999+0.0003732008045j),(0.1776422113+0.06973708156j)
(3993000000+0j),(-0.3825515211-0.4279652709j),(0.000694137183+0.0006198031479j),(0.000820844085+0.0003432439989j),(0.1749876291+0.05175183541j)
(3994000000+0j),(-0.4291737378-0.3760115441j),(0.0007208754541+0.0004895857419j),(0.0008402758394+0.0002267648088j),(0.1700695008+0.03457614027j)
(3995000000+0j),(-0.4703358114-0.3192037543j),(0.0007920250646+0.0004981787642j),(0.000870569027+0.0001789668895j),(0.1631164551+0.01856441759j)
(3996000000+0j),(-0.5052859187-0.258371096j),(0.0008798374329+0.0003699867812j),(0.000881078071+0.0001132930702j),(0.1544882208+0.003694916848j)
(3997000000+0j),(-0.5332357287-0.1947178205j),(0.0008344436646+0.000319955434j),(0.0008726062952+3.056815694e-05j),(0.1439395845-0.009495848733j)
(3998000000+0j),(-0.5545047522-0.1279721055j),(0.0009532072581+0.0002541539725j),(0.0008885708521-2.850623059e-05j),(0.1319817454-0.02109130786j)
(3999000000+0j),(-0.5684635043-0.06006583031j),(0.0009470838122+0.0001667867909j),(0.0008223620243-0.0001395265572j),(0.1188534275-0.03048855318j)
(4000000000+0j),(-0.5753817558+0.00849940508j),(0.0009481176967+9.971223335e-05j),(0.0008759754128-0.0002318845654j),(0.1047709286-0.03792258287j)
(4001000000+0j),(-0.5845460296+0.07148985309j),(0.0009821919957-9.198062617e-05j),(0.0008610020741-0.0003559440083j),(0.09043746442-0.04338714175j)
(4002000000+0j),(-0.5778241158+0.1396149542j),(0.0009708452853-9.947449144e-05j),(0.0007394342101-0.0003953854612j),(0.07513130456-0.04631629045j)
(4003000000+0j),(-0.5643094778+0.2063615906j),(0.0009377680253-0.0002864645503j),(0.0007539953222-0.000476774323j),(0.05974168703-0.04684338454j)
(4004000000+0j),(-0.5443928838+0.2700980185j),(0.0008810399449-0.0002641428437j),(0.0007540821098-0.0005314368173j),(0.04460674524-0.04498183209j)
(4005000000+0j),(-0.5184362531+0.3314068107j),(0.0009499348234-0.0004293921811j),(0.0006676889025-0.0005186022026j),(0.03014084883-0.04065520349j)
(4006000000+0j),(-0.4869793952+0.3889289283j),(0.0008889325545-0.0004978678771j),(0.0005964710726-0.0006932931719j),(0.01670302637-0.03407647199j)
(4007000000+0j),(-0.4504732192+0.4422069654j),(0.0007948718267-0.0005974334199j),(0.0005480234977-0.0006771252374j),(0.004783321172-0.02553261524j)
(4008000000+0j),(-0.4097477496+0.4911024879j),(0.000687526539-0.0006490445812j),(0.0004271356156-0.0007051080465j),(-0.005720145535-0.01526121423j)
(4009000000+0j),(-0.3651362658+0.53519556j),(0.00063877512-0.0006125287618j),(0.0003609281266-0.0007703106385j),(-0.01444912143-0.003558356684j)
(4010000000+0j),(-0.3179281354+0.5740614898j),(0.0006130872644-0.0007189416792j),(0.0003012160014-0.0007780389278j),(-0.02114531957+0.009515751463j)
(4011000000+0j),(-0.267813772+0.6082217002j),(0.0004528163117-0.0007844856591j),(0.0002255201252-0.000762522337j),(-0.0258984901+0.02370675644j)
(4012000000+0j),(-0.2153915316+0.6371757207j),(0.0004264603194-0.0007417547167j),(0.0001816736622-0.0008120317943j),(-0.02814177796+0.038487163j)
(4013000000+0j),(-0.1615780592+0.6608679619j),(0.0004192224587-0.0008203004836j),(5.644752673e-05-0.0007859411417j),(-0.02830613218+0.05359705604j)
(4014000000+0j),(-0.1066771597+0.6796271145j),(0.0003827333567-0.0008425839478j),(-1.108469314e-05-0.0008257199661j),(-0.02620697394+0.06884333876j)
(4015000000+0j),(-0.05134117976+0.6933871151j),(0.0002364020183-0.0008709973772j),(-2.978627708e-05-0.0007528161514j),(-0.0219537653+0.08401812061j)
(4016000000+0j),(0.004542955663+0.7022922939j),(0.0001928789134-0.000914907956j),(-0.0001190493276-0.0008506624727j),(-0.01511368901+0.09883005995j)
(4017000000+0j),(0.06017854065+0.7063115367j),(9.970296378e-05-0.0009888620116j),(-0.000130035507-0.0008498854004j),(-0.005987955257+0.1128100757j)
(4018000000+0j),(0.1144091114+0.7056442131j),(4.77708345e-05-0.0009703538963j),(-0.0002351975272-0.000775931403j),(0.005591227673+0.1257317147j)
(4019000000+0j),(0.167888701+0.7008164549j),(7.092488886e-06-0.0009286554414j),(-0.0002943327127-0.0007356083952j),(0.01897034422+0.1373366301j)
(4020000000+0j),(0.2206716537+0.6915607787j),(-0.0001404480136-0.0009253828321j),(-0.0003580145712-0.0006575793377j),(0.034217529+0.147095474j)
(4021000000+0j),(0.2720905542+0.6783295305j),(-0.0002171614033-0.000911064446j),(-0.0003375514352-0.000688878994j),(0.05079015344+0.1550709691j)
(4022000000+0j),(0.3214848638+0.6613708276j),(-0.00032355843-0.000895938254j),(-0.0004045489477-0.0007055137539j),(0.06904867291+0.1608846664j)
(4023000000+0j),(0.3691079915+0.6408023191j),(-0.0004014350998-0.0009429437341j),(-0.000497150002-0.0006578727625j),(0.08815702796+0.1645030758j)
(4024000000+0j),(0.4146098793+0.6167756721j),(-0.0005483749555-0.0009035070543j),(-0.0005472117919-0.0005992598017j),(0.107998684+0.1657402374j)
(4025000000+0j),(0.4578151107+0.5894725566j),(-0.0006156330346-0.0007981138187j),(-0.0006336550578-0.000591369404j),(0.128429696+0.1644873584j)
(4026000000+0j),(0.4991032481+0.5588476248j),(-0.0006077720318-0.0007391088293j),(-0.0007229007897-0.000494526932j),(0.1489067525+0.1607011803j)
(4027000000+0j),(0.5368478298+0.5259088813j),(-0.0007052280125-0.0006779672112j),(-0.000848532829-0.0004759979784j),(0.1692117751+0.1543423058j)
(4028000000+0j),(0.5723163486+0.4900125917j),(-0.0008553218213-0.0006367082242j),(-0.0008221748867-0.0003871545778j),(0.1891453713+0.1454944397j)
(4029000000+0j),(0.6050801873+0.451257259j),(-0.0009140559123-0.0005709833931j),(-0.0009203503723-0.0002933706273j),(0.2081957906+0.1343854184j)
(4030000000+0j),(0.6345735788+0.4106230587j),(-0.0008764810045-0.000436152739j),(-0.0009067832725-0.0002144687751j),(0.226265654+0.1209227271j)
(4031000000+0j),(0.660595715+0.3681912525j),(-0.0009691663436-0.0003630224091j),(-0.0008885509451-0.0001272194786j),(0.2431261837+0.1049679071j)
(4032000000+0j),(0.683726728+0.3236317394j),(-0.001084039686-0.0002260208275j),(-0.000964867475-7.072584413e-05j),(0.258348912+0.08712611821j)
(4033000000+0j),(0.7032395601+0.2775414868j),(-0.001068347949-0.0001357090223j),(-0.0009556625737+9.405906167e-05j),(0.2715893984+0.06756753608j)
(4034000000+0j),(0.7197074294+0.2292401187j),(-0.001050888095+4.523276857e-06j),(-0.0009417062975+0.0001811151014j),(0.2827821374+0.04611133816j)
(4035000000+0j),(0.7322416902+0.180000626j),(-0.00104449538+4.424888539e-05j),(-0.0009006506298+0.0002334796882j),(0.2916708887+0.02336067986j)
(4036000000+0j),(0.7408698201+0.1300992125j),(-0.0009776612278+0.000223726398j),(-0.000885505171+0.0003202741209j),(0.2981844544-0.0005156030417j)
(4037000000+0j),(0.745809257+0.07909876906j),(-0.001017896808+0.0003173668811j),(-0.0008867526194+0.0004462743818j),(0.3019503951-0.02507409236j)
(4038000000+0j),(0.7467286587+0.02746141431j),(-0.0009408369078+0.0003080751339j),(-0.0008115321398+0.0004957795027j),(0.3030188382-0.05001750919j)
(4039000000+0j),(0.7435209751-0.02461636211j),(-0.0009320988902+0.0004138317599j),(-0.0007158310036+0.0006520115421j),(0.3014031947-0.07505885583j)
(4040000000+0j),(0.7363993526-0.07671460393j),(-0.0007992417086+0.0005179851432j),(-0.0006647867267+0.0006867012125j),(0.2970813513-0.09984092684j)
(4041000000+0j),(0.7248033881-0.1288970063j),(-0.0007535303012+0.0006316549261j),(-0.0006083154585+0.0007719576824j),(0.2903296053-0.1240109666j)
(4042000000+0j),(0.7090854049-0.1800168688j),(-0.0007758161519+0.000630499213j),(-0.0004648921022+0.0007843439234j),(0.2813101709-0.1471890856j)
(4043000000+0j),(0.6888731122-0.23031143j),(-0.0006254076725+0.0007746994961j),(-0.0004045594251+0.0009123017662j),(0.2698826194-0.169718301j)
(4044000000+0j),(0.6643902063-0.2796005641j),(-0.0005307612591+0.0007929910207j),(-0.0003036643902+0.0008759825141j),(0.2563076615-0.1908173308j)
(4045000000+0j),(0.635674119-0.3270513965j),(-0.0004562983813+0.0008503086283j),(-0.0002370877919+0.0008107442409j),(0.2405037731-0.2104273863j)
(4046000000+0j),(0.6022590995-0.3728148871j),(-0.0002983309387+0.0008757766918j),(-0.0001865922386+0.0009403093718j),(0.2228012383-0.2282284531j)
(4047000000+0j),(0.5646005273-0.415937277j),(-0.0002924386063+0.0008326516836j),(-2.304017653e-05+0.0009113103151j),(0.2035280168-0.2441462365j)
(4048000000+0j),(0.5225919485-0.4563150051j),(-0.0002476712689+0.000897189544j),(5.443723785e-05+0.0009368131286j),(0.1829587966-0.2578952156j)
(4049000000+0j),(0.4770403504-0.492942726j),(-0.0002568537311+0.0009660153883j),(7.421791088e-05+0.0009385744925j),(0.1613034755-0.269490335j)
(4050000000+0j),(0.4274383783-0.526012248j),(-4.389951937e-05+0.0009477199637j),(0.0002297982574+0.0009163996438j),(0.1385366619-0.2788576368j)
(4051000000+0j),(0.3741714358-0.5548508393j),(-3.227435081e-05+0.0009363422869j),(0.0002929273469+0.0008047181764j),(0.115081884-0.2859649653j)
(4052000000+0j),(0.3178668916-0.5789843036j),(0.0001030222484+0.0009025490144j),(0.0003277526121+0.0008469388122j),(0.09099719673-0.2904209882j)
(4053000000+0j),(0.2583221793-0.5980822677j),(0.0001611111365+0.0009095250862j),(0.0004755370901+0.0008110785857j),(0.06666348875-0.2922513937j)
(4054000000+0j),(0.1965377331-0.6115395571j),(0.0001950296719+0.0008612018428j),(0.0004979796358+0.000741048716j),(0.04277882725-0.2915365072j)
(4055000000+0j),(0.133089453-0.6191816136j),(0.0003498450387+0.000838695094j),(0.0005475326325+0.0007090282161j),(0.01913420856-0.2882699332j)
(4056000000+0j),(0.06838941574-0.6203714317j),(0.0004486229154+0.0009038252756j),(0.0006253301399+0.0005836803466j),(-0.003710475517-0.2826557404j)
(4057000000+0j),(0.003096333472-0.6153601421j),(0.0005043017445+0.0007657879032j),(0.0006713651237+0.0004916133475j),(-0.02582316659-0.2746468163j)
(4058000000+0j),(-0.06233434379-0.6034452803j),(0.0005166750634+0.000755510875j),(0.0007035560557+0.0004832126142j),(-0.04661103711-0.2639901132j)
(4059000000+0j),(-0.1266292483-0.5849059109j),(0.0005603279569+0.0007041032659j),(0.000740615651+0.000388679473j),(-0.06555968523-0.2513743568j)
(4060000000+0j),(-0.189714238-0.5595718881j),(0.0006637347979+0.0006482487661j),(0.0007475368329+0.000244559662j),(-0.08246482164-0.2367808329j)
(4061000000+0j),(-0.2499020845-0.5277481876j),(0.0007375154528+0.0006482067402j),(0.0007795697893+0.0002075827942j),(-0.0973931849-0.2206725922j)
(4062000000+0j),(-0.3068240285-0.4895419099j),(0.0008567848708+0.0004894392914j),(0.0008320925408+0.000192289328j),(-0.1100884154-0.2035338724j)
(4063000000+0j),(-0.3600977361-0.4451139531j),(0.0007629266474+0.0004841707996j),(0.000751872547+9.491545643e-05j),(-0.1203970313-0.1853474557j)
(4064000000+0j),(-0.4086332917-0.3952321175j),(0.0009026682237+0.0003969794489j),(0.0007869555266+0.0001055358225j),(-0.1284456849-0.1663039205j)
(4065000000+0j),(-0.4514730275-0.3402232098j),(0.0008571480867+0.0003199792991j),(0.0006499784649+2.727805168e-06j),(-0.1339159757-0.1468205139j)
(4066000000+0j),(-0.4884466529-0.2811026931j),(0.0009280866361+0.0002921670966j),(0.0007269221824-5.589552529e-05j),(-0.1367951632-0.1274115033j)
(4067000000+0j),(-0.5188063383-0.2184056297j),(0.0009616049356+0.0001740556181j),(0.0006795894587-7.237581303e-05j),(-0.1373097897-0.1080730586j)
(4068000000+0j),(-0.5424140692-0.1525676191j),(0.001006642357+0.0001526756969j),(0.0007023168146-0.0001810157264j),(-0.1352453381-0.08905130437j)
(4069000000+0j),(-0.5587214231-0.08552281466j),(0.0009514322737+8.065707334e-06j),(0.0007327576168-0.0001824842766j),(-0.1307697445-0.07120733287j)
(4070000000+0j),(-0.5679375529-0.01651998742j),(0.0009902910097-0.0001189609611j),(0.0006531744148-0.0002368652495j),(-0.1241924837-0.05451547115j)
(4071000000+0j),(-0.5697217584+0.0521787848j),(0.0009551452822-0.0001515213371j),(0.0007383611519-0.0003247993591j),(-0.1155774593-0.03912936714j)
(4072000000+0j),(-0.5647082329+0.1202911409j),(0.001009882661-0.0002533178485j),(0.0007367384969-0.0003527227382j),(-0.1051282585-0.02533994408j)
(4073000000+0j),(-0.5525589585+0.1869149529j),(0.001012428198-0.0003631955478j),(0.0006402797881-0.0004658355901j),(-0.09306827188-0.01332423818j)
(4074000000+0j),(-0.5336055756+0.2514021418j),(0.0009629405104-0.000487894431j),(0.0006567974924-0.0004812421394j),(-0.07946137339-0.003260168369j)
(4075000000+0j),(-0.5089489222+0.3127521291j),(0.0009212965379-0.0005962536088j),(0.0005775900208-0.0005923304707j),(-0.06493923068+0.004569006147j)
(4076000000+0j),(-0.4780354202+0.3711912744j),(0.0008603011956-0.0007079263451j),(0.0005065149744-0.0006409727503j),(-0.04926852882+0.01019163672j)
(4077000000+0j),(-0.4421849549+0.4251744475j),(0.0008206729544-0.0007043957594j),(0.0004705234314-0.0007022316568j),(-0.03304861858+0.01321588438j)
(4078000000+0j),(-0.4017059505+0.4748789535j),(0.000770969782-0.0008342320216j),(0.0004186434089-0.0007331699599j),(-0.01653478295+0.01368101724j)
(4079000000+0j),(-0.3572171032+0.5199197631j),(0.00056241313-0.0008982170839j),(0.0003337326343-0.000772305124j),(-0.0001576680079+0.01157979503j)
(4080000000+0j),(-0.3090232611+0.5597034641j),(0.0005045364378-0.0009967477527j),(0.0002579958818-0.0008198897704j),(0.01577612571+0.006874304426j)
(4081000000+0j),(-0.2579880655+0.5947071684j),(0.0004242164723-0.001047342783j),(0.0002352383744-0.0008466748404j),(0.03082182631-0.0004593387402j)
(4082000000+0j),(-0.2046398073+0.6241085661j),(0.0003121284535-0.001024257741j),(0.0001054737222-0.0008114042575j),(0.04466407746-0.01018192849j)
(4083000000+0j),(-0.1499156207+0.6481262989j),(0.0001458087354-0.001018904615j),(2.059347571e-05-0.000854061509j),(0.05704307929-0.02216939642j)
(4084000000+0j),(-0.09374245256+0.6668116179j),(9.40275786e-05-0.001108071767j),(-2.039121682e-05-0.0008805286488j),(0.06733035296-0.03611087659j)
(4085000000+0j),(-0.03756003454+0.6802504808j),(-5.528891415e-05-0.001072054962j),(-0.0001150786047-0.0008233594708j),(0.07554577291-0.05180769555j)
(4086000000+0j),(0.01961565763+0.688492827j),(-0.0001514470787-0.000994007336j),(-0.0002236107248-0.0007900572964j),(0.08115317672-0.06866336691j)
(4087000000+0j),(0.07599712908+0.6917409496j),(-0.0001796486176-0.0009981655749j),(-0.0003331017506-0.0008621001034j),(0.08422421664-0.08642030043j)
(4088000000+0j),(0.1315411031+0.6900620453j),(-0.0003189072595-0.0009975081775j),(-0.0003623726661-0.0007995770429j),(0.08466047794-0.1047087772j)
(4089000000+0j),(0.1868523359+0.6838743778j),(-0.0004288062919-0.0008610999794j),(-0.000411187968-0.0007134114858j),(0.08268710226-0.1229382459j)
(4090000000+0j),(0.2400786281+0.6732113397j),(-0.0005574211827-0.0009204276139j),(-0.0004696089309-0.000672104652j),(0.07824523002-0.1411063227j)
(4091000000+0j),(0.2918103635+0.6581564395j),(-0.0005702996277-0.0008068449679j),(-0.000559058506-0.0006638006307j),(0.07151252776-0.1588791693j)
(4092000000+0j),(0.3420946002+0.6393058986j),(-0.0006121813785-0.0006622721558j),(-0.0006298369262-0.0006019142456j),(0.0624499619-0.1760749935j)
(4093000000+0j),(0.3896175623+0.6166286543j),(-0.0006510445382-0.0006300571258j),(-0.0005932225613-0.0005603699828j),(0.05095023662-0.1925709857j)
(4094000000+0j),(0.4353526831+0.5905623988j),(-0.0007201119442-0.0005808626302j),(-0.000671688118-0.0004642106069j),(0.03723886609-0.207844857j)
(4095000000+0j),(0.4779435992+0.5609381066j),(-0.0007059177151-0.0005581162986j),(-0.0007409728132-0.0004040071217j),(0.0213455949-0.2216675527j)
(4096000000+0j),(0.5182563663+0.5281881987j),(-0.0007709292113-0.0005232046824j),(-0.0007632513298-0.0003316319198j),(0.003461282002-0.2336337663j)
(4097000000+0j),(0.5551599264+0.4929166073j),(-0.0007572280592-0.000449721585j),(-0.000718785217-0.0003697692591j),(-0.01606554724-0.2435764762j)
(4098000000+0j),(0.5891086459+0.4551711573j),(-0.0008395088953-0.0004240321578j),(-0.0007266418543-0.0002707673993j),(-0.03712071478-0.251175743j)
(4099000000+0j),(0.6198434234+0.4149468929j),(-0.0008614959079-0.0002727657848j),(-0.0007668841281-0.0001825027284j),(-0.0593219623-0.2563169268j)
(4100000000+0j),(0.6474975944+0.3724186799j),(-0.0008616169216-0.0003266929125j),(-0.0008054524078-0.0001634791843j),(-0.08197668195-0.2591169391j)
(4101000000+0j),(0.6714360118+0.3281892962j),(-0.0009461641312-0.0002092621435j),(-0.0008254883578-9.831749048e-05j),(-0.1051496565-0.2594382678j)
(4102000000+0j),(0.6921434402+0.2822105488j),(-0.0009311474278-0.0001339996379j),(-0.0008483485435+6.08359187e-06j),(-0.1287281662-0.2571884764j)
(4103000000+0j),(0.7093504071+0.2345947437j),(-0.0009101023315-0.0001027673206j),(-0.0008334220038-3.033225084e-06j),(-0.1520772874-0.2525115503j)
(4104000000+0j),(0.7224125266+0.1864459376j),(-0.0009636793984-5.000523379e-05j),(-0.0008286840166+0.0001429702388j),(-0.174902007-0.2450157411j)
(4105000000+0j),(0.7320272326+0.1369739339j),(-0.0009995981818+9.469367797e-05j),(-0.000873415207+0.000172816377j),(-0.1973720342-0.2351965696j)
(4106000000+0j),(0.7379325032+0.08652532542j),(-0.0009509420488+0.000170805768j),(-0.0008225748898+0.0002800755028j),(-0.2186589688-0.2231416321j)
(4107000000+0j),(0.7395810485+0.03612680257j),(-0.0009506247006+0.0002495408116j),(-0.0008581042639+0.0002993654052j),(-0.2387554199-0.2087882423j)
(4108000000+0j),(0.7375157475-0.01493550798j),(-0.001005203696+0.0003790748888j),(-0.0008480233373+0.0004539498768j),(-0.2577286959-0.1921447177j)
(4109000000+0j),(0.7314134836-0.06554610829j),(-0.000949275156+0.0004262257426j),(-0.0008051262121+0.0004494586319j),(-0.2749244869-0.1738837118j)
(4110000000+0j),(0.7212156057-0.1159988477j),(-0.0008943468565+0.000453829678j),(-0.0007161262911+0.0005514431396j),(-0.2903538644-0.1535586034j)
(4111000000+0j),(0.70707196-0.1657700104j),(-0.0008718872559+0.0006194750895j),(-0.0007467675605+0.0006631138967j),(-0.3039144576-0.1316827374j)
(4112000000+0j),(0.688729167-0.2151726651j),(-0.0007990752929+0.0006238632486j),(-0.0006407654728+0.0006572237471j),(-0.3151669204-0.1085823972j)
(4113000000+0j),(0.6663156748-0.2626228331j),(-0.0008292290149+0.0007031190908j),(-0.0006303886767+0.0006818677066j),(-0.3239583671-0.08410857705j)
(4114000000+0j),(0.640162468-0.3088607391j),(-0.0006435132818+0.0007587316795j),(-0.0006090325769+0.0007976490306j),(-0.3303362131-0.05897314788j)
(4115000000+0j),(0.6096035838-0.353288052j),(-0.0006503937766+0.0008143874002j),(-0.0004482833901+0.0008500213735j),(-0.3343045413-0.03345126409j)
(4116000000+0j),(0.5752717853-0.3956729608j),(-0.0005682441988+0.0009104774217j),(-0.0004275099491+0.0008998881676j),(-0.335612148-0.007505204801j)
(4117000000+0j),(0.5369124413-0.4353885433j),(-0.0005279114703+0.0009842084255j),(-0.0003326401638+0.001012377441j),(-0.3343968093+0.01836634522j)
(4118000000+0j),(0.4953058362-0.4718166041j),(-0.0003769844188+0.0009920721641j),(-0.0002469950996+0.0009640876087j),(-0.3306798041+0.04407220588j)
(4119000000+0j),(0.4497596025-0.5051974552j),(-0.0003126980446+0.001079728827j),(-0.0001851706038+0.0010875765j),(-0.3244555295+0.06935726717j)
(4120000000+0j),(0.4010000825-0.5348021887j),(-0.0002265869116+0.001157007413j),(-6.935679266e-05+0.001033372828j),(-0.3154040873+0.09397983519j)
(4121000000+0j),(0.3489553332-0.5602256745j),(-0.0001611116313+0.001193429343j),(5.381898518e-06+0.001131386147j),(-0.3039890826+0.1172677994j)
(4122000000+0j),(0.2944014966-0.5814160455j),(-3.815646414e-05+0.001110371551j),(0.0001115445266+0.001110379468j),(-0.2905204594+0.1391804672j)
(4123000000+0j),(0.2368867844-0.5976435305j),(7.380980969e-05+0.001142173889j),(0.0002133888775+0.001114175073j),(-0.2748166919+0.1597022631j)
(4124000000+0j),(0.1777045131-0.6087614803j),(0.0001413394348+0.001155666541j),(0.0003718482039+0.001006877632j),(-0.2568629384+0.1783945073j)
(4125000000+0j),(0.1167659611-0.6142701276j),(0.0002522330906+0.001166736241j),(0.0004437361495+0.001027238555j),(-0.2373723239+0.1948410981j)
(4126000000+0j),(0.05544497818-0.6140905546j),(0.0003526916844+0.001096399385j),(0.0005043361452+0.00097587239j),(-0.2161911726+0.2087909114j)
(4127000000+0j),(-0.007139524911-0.607801071j),(0.0004031384888+0.001174426056j),(0.0005843328545+0.0009268660215j),(-0.1938060224+0.2203132216j)
(4128000000+0j),(-0.06929466873-0.5953658077j),(0.0005650693201+0.00100598624j),(0.0006420974387+0.0008782116929j),(-0.1706602126+0.2291152002j)
(4129000000+0j),(-0.1308236569-0.5767374046j),(0.0005687448429+0.001056300011j),(0.0006665280671+0.0008225184865j),(-0.1470279694+0.23525687j)
(4130000000+0j),(-0.1904900819-0.5518891097j),(0.0007303828606+0.0009371376946j),(0.00081116613+0.0007425991935j),(-0.1233527586+0.2384843334j)
(4131000000+0j),(-0.2480585426-0.5206199861j),(0.000767889549+0.0009720756789j),(0.0008145519532+0.0006924814079j),(-0.09986308962+0.2390675549j)
(4132000000+0j),(-0.3027673364-0.4832136618j),(0.0008619806031+0.000981928315j),(0.0009144425858+0.0006609983393j),(-0.0765022561+0.2370047293j)
(4133000000+0j),(-0.3536708355-0.4401972045j),(0.0009461122099+0.0008999794372j),(0.0009906738997+0.0005909303436j),(-0.0539628081+0.2323226165j)
(4134000000+0j),(-0.4001296759-0.3920760727j),(0.001052919542+0.0007590808673j),(0.001036911272+0.000582384353j),(-0.03283309937+0.2249578532j)
(4135000000+0j),(-0.4414769411-0.3388146484j),(0.001160398242+0.0007311632507j),(0.001120926812+0.0004273193772j),(-0.01300132833+0.2153065587j)
(4136000000+0j),(-0.477155894-0.2814479668j),(0.001269609318+0.0005258618621j),(0.001210190239+0.0003060310264j),(0.004842903931+0.2034588394j)
(4137000000+0j),(-0.5066991448-0.2203335149j),(0.001341055729+0.0005401421804j),(0.001196526922+0.0001991084719j),(0.02102496289+0.1898801664j)
(4138000000+0j),(-0.529586792-0.1565621272j),(0.001380488859+0.0004024109512j),(0.001207185676+0.0001428366231j),(0.03487705439+0.1744706459j)
(4139000000+0j),(-0.5456088781-0.09058193062j),(0.001427452778+0.0002349135029j),(0.00131132931+2.285777555e-05j),(0.04654151574+0.1577554645j)
(4140000000+0j),(-0.5546592474-0.02369912626j),(0.001472040312+0.0001517763885j),(0.001278225565-0.0001356071007j),(0.0554745011+0.140142489j)
(4141000000+0j),(-0.556393683+0.04366144283j),(0.001466396032-2.051295269e-05j),(0.001325660967-0.0002224956552j),(0.06163863465+0.1218213303j)
(4142000000+0j),(-0.5511222482+0.110877078j),(0.001491661416-0.0001926024561j),(0.001284412807-0.0003899250587j),(0.06519129127+0.1033602938j)
(4143000000+0j),(-0.5391014814+0.1763405313j),(0.001491757575-0.0002719443j),(0.001257408177-0.000547139789j),(0.06605495512+0.08493271477j)
(4144000000+0j),(-0.5201466084+0.2400100997j),(0.001458105282-0.000462448661j),(0.001146578463-0.0006183583173j),(0.06450015306+0.06692794624j)
(4145000000+0j),(-0.4952604473+0.300637078j),(0.001470797113-0.0005810142611j),(0.001171889016-0.0006986419321j),(0.06024581939+0.0494034942j)
(4146000000+0j),(-0.4643192291+0.3581581899j),(0.001376665547-0.0008458911325j),(0.001052108011-0.0008043175912j),(0.05356621742+0.03297086232j)
(4147000000+0j),(-0.4284314811+0.4111551662j),(0.00130605977-0.0008593557286j),(0.001033539651-0.0009117163718j),(0.04445595294+0.01778396042j)
(4148000000+0j),(-0.38772434+0.4600152705j),(0.001199471415-0.0009664697573j),(0.0009400399285-0.001053497428j),(0.03310108557+0.004541244044j)
(4149000000+0j),(-0.3427600265+0.5041439646j),(0.001192233292-0.001164584188j),(0.0008069702308-0.001119375345j),(0.01985400729-0.006809915758j)
