Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3972000000+0j),(0.7265644073-0.1486750931j),(-0.0002206333447+6.245967234e-05j),(-0.0002363434323+3.433753591e-05j),(-0.119674027+0.2811374486j)
(3973000000+0j),(0.7089232206-0.1997639324j),(-0.0002014985948+4.191154949e-05j),(-0.0002007173898+0.0001002876961j),(-0.09592091292+0.2903275205j)
(3974000000+0j),(0.686791122-0.2501435849j),(-0.000183427881+7.127377467e-05j),(-0.0001462178916+9.13882468e-05j),(-0.07117649168+0.2972474865j)
(3975000000+0j),(0.6601804495-0.2991899593j),(-0.0002843569091+8.266556688e-05j),(-0.0002105278982+9.944655176e-05j),(-0.04588779435+0.3011891926j)
(3976000000+0j),(0.6294961572-0.3463366296j),(-0.0002186265483+0.0001013106375j),(-0.000209584905+7.991085295e-05j),(-0.02024690248+0.3025019968j)
(3977000000+0j),(0.5939648151-0.3913776453j),(-0.0001967567077+0.0001394229039j),(-0.0001952119928+0.00011318006j),(0.005301867146+0.3011649688j)
(3978000000+0j),(0.5543119907-0.4338288855j),(-0.0002286482049+0.0001633531938j),(-0.0002443070116+0.0001134893391j),(0.03053656034+0.2969521076j)
(3979000000+0j),(0.5106270909-0.4729209677j),(-0.000221602706+0.0001909365819j),(-0.0002016255166+0.0001795086428j),(0.05518607423+0.2900356171j)
(3980000000+0j),(0.4625818729-0.5091720611j),(-0.0001532894239+0.0002059579128j),(-0.0001640206465+0.0001639272086j),(0.07893186808+0.2805763174j)
(3981000000+0j),(0.4106766284-0.5412433341j),(-0.0001234185038+0.0001483406086j),(-0.000145441998+0.0002439973323j),(0.1011787876+0.2685457293j)
(3982000000+0j),(0.3551979065-0.568743785j),(-0.000114240378+0.0002412151662j),(-0.0001062816373+0.0002105173626j),(0.1219395995+0.2541047629j)
(3983000000+0j),(0.2965246737-0.5911681299j),(-0.0001106796772+0.0001774943667j),(-0.0001087171768+0.0002657466976j),(0.1403301209+0.2375686648j)
(3984000000+0j),(0.235257268-0.6082628274j),(-0.0001260466088+0.00025587657j),(-0.0001297458221+0.0002304031659j),(0.1570968628+0.2190838785j)
(3985000000+0j),(0.1720496118-0.6197554885j),(-3.585181548e-05+0.0002987588523j),(-8.768555563e-05+0.000215736989j),(0.1711931825+0.199312245j)
(3986000000+0j),(0.1067118943-0.6248931003j),(-8.957445971e-05+0.0002920996048j),(1.41464966e-06+0.0002452122571j),(0.1830295622+0.1780571758j)
(3987000000+0j),(0.04032044485-0.6237736206j),(-5.210657037e-05+0.0002938421676j),(-1.347427587e-05+0.0003013332316j),(0.191989556+0.156102037j)
(3988000000+0j),(-0.02654350363-0.6158728377j),(3.358415051e-05+0.0003389786289j),(3.396355623e-06+0.0003463533067j),(0.1979381591+0.1334778855j)
(3989000000+0j),(-0.09239651263-0.601192739j),(4.066633846e-05+0.0003071000101j),(4.667751273e-05+0.0002749902778j),(0.2012947947+0.1107153527j)
(3990000000+0j),(-0.1574102342-0.5795967323j),(8.540772797e-06+0.0002883727138j),(6.516025314e-05+0.0002834182233j),(0.2016853392+0.08812597444j)
(3991000000+0j),(-0.2203475088-0.5511737242j),(7.623544661e-05+0.000253497943j),(2.811770901e-05+0.0002860888198j),(0.1994256526+0.06593017487j)
(3992000000+0j),(-0.2805378139-0.515849326j),(0.0001674597152+0.0002673378913j),(0.0001113513354+0.0002697074087j),(0.1944049001+0.04477362591j)
(3993000000+0j),(-0.3370278478-0.4745094254j),(0.0002082236606+0.0002814031322j),(0.0001442728681+0.0002781542717j),(0.1868182719+0.02468185276j)
(3994000000+0j),(-0.3890512884-0.4270347922j),(0.0001685963362+0.0003457443381j),(0.0001791998366+0.0003084049094j),(0.1769764274+0.006122779179j)
(3995000000+0j),(-0.4357241988-0.3742056037j),(0.0002612712851+0.0002794439206j),(0.0002122873702+0.0002515316883j),(0.1648412794-0.0105228174j)
(3996000000+0j),(-0.4768198729-0.3167356408j),(0.0001613199856+0.0002687329834j),(0.0002488263708+0.0002613825491j),(0.1509467661-0.02501140364j)
(3997000000+0j),(-0.5113795996-0.2553261109j),(0.0002566177282+0.0002340872888j),(0.0002852484176+0.0002149588108j),(0.1354644299-0.03723855389j)
(3998000000+0j),(-0.5392828584-0.1906445425j),(0.0003191618016+0.0001813755371j),(0.0002411184105+0.0002632004325j),(0.1187983379-0.04692835362j)
(3999000000+0j),(-0.5599565506-0.1237821577j),(0.0002562091104+0.0001789429225j),(0.0002851114841+0.0001438822655j),(0.1011672169-0.05407855201j)
(4000000000+0j),(-0.5736857057-0.05553143401j),(0.0002971210342+0.000123899008j),(0.0003095541906+0.0001614481298j),(0.08299823105-0.0585542309j)
(4001000000+0j),(-0.5854522586+0.005190235783j),(0.0003332834749+0.0001296414994j),(0.0003408150806+9.402031719e-05j),(0.06418918073-0.06057104366j)
(4002000000+0j),(-0.5858165622+0.07424829468j),(0.000334083481+0.000100514284j),(0.0003644464887+8.471019828e-05j),(0.04636384547-0.05930401842j)
(4003000000+0j),(-0.5787736177+0.142615707j),(0.0003348180035-2.180519914e-05j),(0.0003802066785+2.722907084e-05j),(0.02906419523-0.0553758011j)
(4004000000+0j),(-0.5650704503+0.2090914538j),(0.000349509588-5.205541129e-06j),(0.0003662022646-1.811762559e-05j),(0.01267414168-0.04893033142j)
(4005000000+0j),(-0.544855237+0.2732566548j),(0.0003517661244-4.069882925e-05j),(0.0003669922298-4.026466286e-06j),(-0.002318512183-0.04001306948j)
(4006000000+0j),(-0.5187038779+0.3342592457j),(0.0003541345068-4.76262976e-05j),(0.0003768846509-1.031940155e-05j),(-0.01573224366-0.02886789344j)
(4007000000+0j),(-0.4871754646+0.3915155003j),(0.00033865351-7.733770326e-05j),(0.0003215041652-0.0001223193831j),(-0.02726538852-0.01584258363j)
(4008000000+0j),(-0.4506347477+0.4447095179j),(0.0003070409293-0.0001575490023j),(0.0003128368407-0.0001692213846j),(-0.0366509892-0.001127443095j)
(4009000000+0j),(-0.4096467197+0.4935651772j),(0.0003420655848-0.0001816628792j),(0.0003062451142-0.0002063600696j),(-0.04363999516+0.01486980213j)
(4010000000+0j),(-0.3651025295+0.5374451492j),(0.0002954048105-0.000191317522j),(0.0002818891662-0.0001811392285j),(-0.04835031554+0.03187391075j)
(4011000000+0j),(-0.3170437515+0.5767105421j),(0.000263177033-0.0002512113424j),(0.0002607655479-0.00025156833j),(-0.05039284006+0.04967074039j)
(4012000000+0j),(-0.2665245235+0.610842492j),(0.0001846450323-0.000241348971j),(0.0002490766346-0.0002310290147j),(-0.04988499358+0.06787570736j)
(4013000000+0j),(-0.2143078595+0.6393705675j),(0.000198086258-0.0002470103209j),(0.0002161789889-0.0002713185095j),(-0.04664743319+0.08614978714j)
(4014000000+0j),(-0.1601248831+0.6630627025j),(0.0002117773838-0.0002599891159j),(0.0001774059783-0.0002861086978j),(-0.04062727839+0.1041332393j)
(4015000000+0j),(-0.1051794067+0.6817736962j),(0.0001324462792-0.0003509229864j),(0.0001653540385-0.0003040528391j),(-0.03202742338+0.1213112151j)
(4016000000+0j),(-0.04984536767+0.6952771818j),(0.0001862462232-0.0003791936033j),(0.0001912067237-0.0003307770821j),(-0.02078914642+0.1376338957j)
(4017000000+0j),(0.005592379253+0.7039452489j),(0.0001658369438-0.000384479994j),(0.0001108388315-0.0002854365739j),(-0.007168452721+0.1525299054j)
(4018000000+0j),(0.06086198241+0.7078278021j),(8.997241821e-05-0.0003398551198j),(9.120383038e-05-0.0004044138186j),(0.008816370741+0.1658552351j)
(4019000000+0j),(0.115496099+0.7071704659j),(7.168446609e-05-0.0003926598292j),(7.843282947e-05-0.0003690254234j),(0.02693279833+0.177215434j)
(4020000000+0j),(0.1695457548+0.7022140834j),(-3.040774391e-05-0.0003728643933j),(2.734311056e-05-0.0003984625801j),(0.04618221894+0.1863306549j)
(4021000000+0j),(0.2222565711+0.6929442118j),(5.557886652e-06-0.0004094259348j),(4.883797828e-06-0.0004118867218j),(0.06723246723+0.193198795j)
(4022000000+0j),(0.2735854983+0.6796072474j),(-5.182198947e-05-0.0004435513692j),(-5.420433445e-05-0.0003596638271j),(0.08956062049+0.1974467745j)
(4023000000+0j),(0.3233132064+0.6625004599j),(-8.188189531e-05-0.0004404734354j),(-5.98753868e-05-0.0003749330644j),(0.1127422899+0.1990461089j)
(4024000000+0j),(0.371132642+0.641626181j),(-0.000115223258-0.0003859555873j),(-0.0001140398599-0.0003757161612j),(0.1363817602+0.1977432338j)
(4025000000+0j),(0.4168815911+0.6173147558j),(-0.0001713582897-0.000288132258j),(-0.0002159300493-0.0004120604717j),(0.1603622735+0.1937665544j)
(4026000000+0j),(0.4602202177+0.5896886684j),(-0.0001770402887-0.0003014866961j),(-0.0002076792443-0.0003480407468j),(0.1842353791+0.186875034j)
(4027000000+0j),(0.5013580918+0.5591092178j),(-0.0002871085308-0.0003515216231j),(-0.0002302353387-0.0002877635125j),(0.2075093389+0.1768746714j)
(4028000000+0j),(0.5391659141+0.5257839735j),(-0.0002115546667-0.0003287316649j),(-0.0002578739368-0.0002746373066j),(0.2299357355+0.163874529j)
(4029000000+0j),(0.5746378303+0.4898058386j),(-0.0003078709997-0.0002702055208j),(-0.0002620809828-0.0002325363312j),(0.2511180639+0.1482574141j)
(4030000000+0j),(0.6069425941+0.4515453859j),(-0.0002965481835-0.0002632418182j),(-0.0002576712286-0.0002522809373j),(0.2706708312+0.1299405234j)
(4031000000+0j),(0.6368836761+0.4105293687j),(-0.0002989598142-0.000193283151j),(-0.0002869048622-0.0002010484459j),(0.2881712317+0.1095486606j)
(4032000000+0j),(0.662938416+0.3679161337j),(-0.0003828313202-0.0001408319949j),(-0.0003587795654-0.0002316017199j),(0.3036442101+0.08682585506j)
(4033000000+0j),(0.6860976815+0.3228810283j),(-0.0004262373259-0.0001631717314j),(-0.0003656529007-0.0001693225786j),(0.3165272772+0.06238370776j)
(4034000000+0j),(0.7055393457+0.2765618298j),(-0.0003763121495-0.0001701192523j),(-0.0003858394921-0.0001477121405j),(0.3267855644+0.03660450266j)
(4035000000+0j),(0.7215585113+0.2289465877j),(-0.0003972066042-5.015309944e-05j),(-0.0004129993322-0.0001246816391j),(0.3343050182+0.009191799046j)
(4036000000+0j),(0.7340485454+0.1796946837j),(-0.0004036665487-4.606158109e-05j),(-0.0004218360991-4.247870675e-05j),(0.338811934-0.01888670095j)
(4037000000+0j),(0.742904067+0.1294843515j),(-0.0003443469759-5.01124523e-05j),(-0.0004205370496-2.168195169e-05j),(0.3403398097-0.04748917075j)
(4038000000+0j),(0.7478296161+0.07814358385j),(-0.0004103534447-1.629072722e-05j),(-0.0003838163102-2.520020098e-05j),(0.338924557-0.0761597572j)
(4039000000+0j),(0.7486692667+0.02646442091j),(-0.0004837021697+8.182451711e-05j),(-0.0003831372305+4.475575042e-05j),(0.3342064917-0.1047485745j)
(4040000000+0j),(0.7455006838-0.02563687563j),(-0.0003545640502+0.0001879134797j),(-0.0004265813623+5.842981773e-05j),(0.3265593052-0.1325916296j)
(4041000000+0j),(0.7383794785-0.0775223746j),(-0.0004263784795+0.0001617597445j),(-0.0004543582036+0.0001183280619j),(0.3158750236-0.1597242212j)
(4042000000+0j),(0.7270099521-0.1300161013j),(-0.0004464628582+0.0002021890105j),(-0.0004630014009+0.0002040551335j),(0.3025374115-0.1853316315j)
(4043000000+0j),(0.7113099694-0.1811104701j),(-0.0004193075583+0.0002339348721j),(-0.0003815595119+0.0002366859408j),(0.2866022587-0.2096005531j)
(4044000000+0j),(0.6901176572-0.2329577369j),(-0.0003142191854+0.0002421082754j),(-0.0003725458519+0.0002414004266j),(0.2679958045-0.2320776729j)
(4045000000+0j),(0.6654931903-0.2822175528j),(-0.0003459253639+0.0003134173458j),(-0.0003754009667+0.0002711329435j),(0.2472918034-0.2522337898j)
(4046000000+0j),(0.6363508105-0.3301015734j),(-0.0003723440168+0.0003193120065j),(-0.0003575622104+0.0002970753412j),(0.2247230262-0.2700592837j)
(4047000000+0j),(0.6031346321-0.3756581177j),(-0.0003273931507+0.000359980826j),(-0.0003825986059+0.0003132090205j),(0.2004893571-0.285379184j)
(4048000000+0j),(0.5654428005-0.4185914851j),(-0.0002836187487+0.0004467509571j),(-0.0002467988234+0.0003641675867j),(0.1749039441-0.298100307j)
(4049000000+0j),(0.5237701535-0.4588053435j),(-0.0002170766675+0.0004397891171j),(-0.0002527104225+0.0003984229115j),(0.1482205391-0.307812022j)
(4050000000+0j),(0.4780231118-0.4958194143j),(-0.0002073024079+0.0004278098058j),(-0.0001854229486+0.0004307981289j),(0.1210163087-0.3146679879j)
(4051000000+0j),(0.4283270538-0.5288852831j),(-0.0001370177488+0.000473439286j),(-0.000181619369+0.0004290355428j),(0.09341931343-0.318457202j)
(4052000000+0j),(0.3749957383-0.557921887j),(-9.89151813e-05+0.0004825241922j),(-0.00012797011+0.0005211593234j),(0.06578277051-0.3194192819j)
(4053000000+0j),(0.318690598-0.5823161541j),(-3.111442129e-05+0.000508751662j),(-7.542705134e-05+0.0004657152167j),(0.03828024864-0.3172996139j)
(4054000000+0j),(0.2592651546-0.6014628384j),(-6.889896213e-06+0.0005063340068j),(-1.354950427e-06+0.0005428058212j),(0.01143692434-0.3122951599j)
(4055000000+0j),(0.1974378228-0.6150369119j),(9.061638593e-06+0.0004996197531j),(9.020463949e-06+0.0005006428692j),(-0.01433968358-0.3041825354j)
(4056000000+0j),(0.1341990978-0.622789243j),(6.876615225e-05+0.0004987547291j),(9.190758283e-05+0.0005140564754j),(-0.03895909712-0.2931871315j)
(4057000000+0j),(0.06916158646-0.6243868831j),(0.0001601252443+0.0005022347323j),(8.224223711e-05+0.0004755331029j),(-0.0616341196-0.2796599771j)
(4058000000+0j),(0.003426303854-0.6193687134j),(0.0002376264165+0.0005404065596j),(0.0001588077866+0.0005328277475j),(-0.08233991265-0.2637129241j)
(4059000000+0j),(-0.06201831996-0.6078231422j),(0.0001938125788+0.00050001411j),(0.0002514176012+0.0004726393381j),(-0.1005897-0.2457516861j)
(4060000000+0j),(-0.1268032491-0.5893684531j),(0.0003069576342+0.0004519127833j),(0.0003340350522+0.000452822831j),(-0.1162234917-0.2259638151j)
(4061000000+0j),(-0.1900188178-0.5641561492j),(0.0003406605392+0.0004417003656j),(0.0003246722626+0.0004779670853j),(-0.1290452331-0.2048139778j)
(4062000000+0j),(-0.2507459819-0.5324233423j),(0.0003813519143+0.0004106127017j),(0.0003815884993+0.0003780685074j),(-0.1389650255-0.1827227254j)
(4063000000+0j),(-0.3082748353-0.4942560871j),(0.0004321087617+0.0003233725438j),(0.0004168229352+0.0003965370415j),(-0.1458574682-0.159925099j)
(4064000000+0j),(-0.3617267013-0.4499299842j),(0.0004636434896+0.0003355094523j),(0.0004312579695+0.000348532194j),(-0.1496015489-0.1370316347j)
(4065000000+0j),(-0.4104494154-0.4001568713j),(0.0005146987387+0.000289143878j),(0.0004813232517+0.0002504214062j),(-0.1503445804-0.1142119912j)
(4066000000+0j),(-0.4537794292-0.3449513611j),(0.0005613591056+0.0002421263489j),(0.0005072678323+0.0002513893996j),(-0.1481082141-0.09232195374j)
(4067000000+0j),(-0.4910931587-0.2860052975j),(0.0005241907784+0.0001182376145j),(0.0005532031064+0.000222415445j),(-0.1431637406-0.07098889436j)
(4068000000+0j),(-0.5218625665-0.2233781159j),(0.0005626169732+9.167710232e-05j),(0.0005770847783+6.96294228e-05j),(-0.1354952306-0.05099970593j)
(4069000000+0j),(-0.5458083749-0.1575371938j),(0.0006343838759+4.401690603e-05j),(0.000593998062+0.0001192647833j),(-0.1252807677-0.03249483541j)
(4070000000+0j),(-0.562618196-0.08965936179j),(0.0005896299845+5.58600259e-05j),(0.0005810853327+2.229617348e-05j),(-0.1126681939-0.01590370475j)
(4071000000+0j),(-0.5721219778-0.02088690401j),(0.0006214271416-6.494648551e-05j),(0.0005372928572-7.908487896e-05j),(-0.09796462208-0.00149386625j)
(4072000000+0j),(-0.574393034+0.04813779089j),(0.0005975446547-0.0001457122562j),(0.000532670645-8.52414887e-05j),(-0.08137632906+0.01045255968j)
(4073000000+0j),(-0.5695174932+0.1166231485j),(0.0006045538466-0.0002273645659j),(0.0005883767735-0.0001629828475j),(-0.06335379928+0.01948127972j)
(4074000000+0j),(-0.5574729443+0.1839025694j),(0.0004944017273-0.0002570710203j),(0.0005120454007-0.0002022212429j),(-0.04436729476+0.02561276741j)
(4075000000+0j),(-0.539026916+0.2485928667j),(0.0005048769526-0.000251294754j),(0.0005611375673-0.0003103648778j),(-0.02486227453+0.02864792375j)
(4076000000+0j),(-0.5143222809+0.3104369814j),(0.0005202861503-0.0003274398623j),(0.0004938209313-0.0003182975051j),(-0.005364243872+0.02867804479j)
(4077000000+0j),(-0.4838447571+0.3688850673j),(0.0004655512457-0.0003955263528j),(0.0004114652111-0.0003658795613j),(0.01403947733+0.02576971552j)
(4078000000+0j),(-0.4480751753+0.4233479812j),(0.0003941181058-0.0004153437621j),(0.0004008132673-0.0004214426735j),(0.03276684135+0.01992526828j)
(4079000000+0j),(-0.4074147046+0.4737617384j),(0.0003699324734-0.0003907881328j),(0.0003120856709-0.0004459455376j),(0.050533887+0.01103308506j)
(4080000000+0j),(-0.3631141186+0.5189017906j),(0.0002709908586-0.0004645581357j),(0.0003124160285-0.0004223842989j),(0.06670904905-0.000489011186j)
(4081000000+0j),(-0.3146731257+0.5594453089j),(0.0003185509413-0.0005230825045j),(0.0002357719786-0.0004886889947j),(0.08106170595-0.01450464134j)
(4082000000+0j),(-0.2640364468+0.5944448675j),(0.0002388095454-0.0005276931333j),(0.0002211464162-0.0004450398847j),(0.0931846723-0.03064232173j)
(4083000000+0j),(-0.2110522389+0.6241246777j),(9.055396367e-05-0.0005101022543j),(0.0002030022588-0.0004536715278j),(0.1031660587-0.0485979774j)
(4084000000+0j),(-0.156255126+0.6485158008j),(7.317664858e-05-0.0004721321748j),(8.37852931e-05-0.0005128351622j),(0.1103967205-0.06811120455j)
(4085000000+0j),(-0.1001638621+0.6677854704j),(9.533097909e-05-0.0005144721363j),(0.000137959636-0.0005486218142j),(0.1149046347-0.08880167213j)
(4086000000+0j),(-0.04341071099+0.6816736688j),(6.124134416e-06-0.0005122403381j),(-9.850204151e-06-0.0005369422142j),(0.1164427027-0.1104659461j)
(4087000000+0j),(0.01308822352+0.6902166233j),(-3.217033009e-05-0.0004988207947j),(1.93583528e-05-0.0005015424103j),(0.1149470285-0.1324184886j)
(4088000000+0j),(0.07019272447+0.6938692537j),(-0.0001364557684-0.0005632499233j),(-9.28719528e-05-0.0005476217484j),(0.1103316918-0.154384152j)
(4089000000+0j),(0.1256798208+0.6927151326j),(-0.000105419007-0.0004992868635j),(-0.0001129262746-0.0005020248936j),(0.1025960743-0.1758556971j)
(4090000000+0j),(0.1805156618+0.6868670525j),(-0.0001551504101-0.0004292105441j),(-0.0001126304705-0.0005236921716j),(0.09203006327-0.196591987j)
(4091000000+0j),(0.2343526185+0.6767510811j),(-0.0002396410564-0.0005091919447j),(-0.000213282794-0.0005008142325j),(0.07857008278-0.2160359766j)
(4092000000+0j),(0.2866144478+0.6621864991j),(-0.0002261040354-0.0004458411713j),(-0.0002113562805-0.0004577093641j),(0.06264794618-0.2338595534j)
(4093000000+0j),(0.3365117013+0.6437222027j),(-0.0002948685433-0.0004373077827j),(-0.0002672422561-0.000469866296j),(0.04435266182-0.249826533j)
(4094000000+0j),(0.3847329617+0.621690243j),(-0.000240584719-0.0004274120438j),(-0.0002820100926-0.0003824627202j),(0.02408187836-0.2636729374j)
(4095000000+0j),(0.4307385087+0.5958334925j),(-0.0002938782272-0.0004079705395j),(-0.0003276188218-0.0004182383418j),(0.00201596343-0.2751943427j)
(4096000000+0j),(0.4736022353+0.5669183372j),(-0.0003617895127-0.0003406275064j),(-0.0003153299913-0.0003629145212j),(-0.02166925371-0.2843112772j)
(4097000000+0j),(0.5141587853+0.534836392j),(-0.0004222441057-0.0003163777874j),(-0.000364500389-0.0003415948013j),(-0.04638953134-0.2907946653j)
(4098000000+0j),(0.5514515638+0.4999163509j),(-0.0003780325642-0.0002470428299j),(-0.0003847697517-0.0002991620568j),(-0.07196305692-0.2946256682j)
(4099000000+0j),(0.5860001445+0.4626191712j),(-0.0004105929693-0.0003191686119j),(-0.0004145017592-0.0003313126217j),(-0.09823963046-0.2954294486j)
(4100000000+0j),(0.617174089+0.4228377242j),(-0.0004182933189-0.0002315370366j),(-0.0004601422115-0.0002247516095j),(-0.124745816-0.2936134861j)
(4101000000+0j),(0.6456528306+0.380397107j),(-0.0004222861025-0.000148700361j),(-0.000505486445-0.0001641919807j),(-0.1513531804-0.2887107969j)
(4102000000+0j),(0.6705178022+0.3365129818j),(-0.0004932017764-0.0001206825473j),(-0.0004524897668-0.0001672758663j),(-0.177488938-0.2809280819j)
(4103000000+0j),(0.6917809844+0.2907493961j),(-0.000461430056-0.0001042158983j),(-0.0004667644389-0.0001394223073j),(-0.2027835101-0.2703388357j)
(4104000000+0j),(0.7093593478+0.2442075631j),(-0.0004861204652-9.441038856e-05j),(-0.0005019007367-4.464747326e-05j),(-0.2268730551-0.2571746332j)
(4105000000+0j),(0.7234729528+0.1958290347j),(-0.0004761548189-2.480698095e-05j),(-0.0004891710705-2.514650259e-05j),(-0.2497216314-0.2413569923j)
(4106000000+0j),(0.733741045+0.1467404878j),(-0.0005303024664+5.386503835e-05j),(-0.0004915339523-3.95176321e-05j),(-0.2709152102-0.2231573865j)
(4107000000+0j),(0.7406162024+0.0965612416j),(-0.0005358655471+7.803648623e-05j),(-0.0004974221229+6.65074549e-05j),(-0.2903255522-0.2027673052j)
(4108000000+0j),(0.7434624434+0.04568916101j),(-0.0005316555616+9.230725118e-05j),(-0.0005298883771+0.0001140463719j),(-0.3075165749-0.1804106362j)
(4109000000+0j),(0.7423548698-0.005530274834j),(-0.0004958962672+0.0001726202026j),(-0.0005025311257+0.0001231520873j),(-0.3223773241-0.1563253078j)
(4110000000+0j),(0.7373232245-0.05645962815j),(-0.0004161646357+0.0002079306578j),(-0.0005370370927+0.0001746362686j),(-0.3347276151-0.1309578283j)
(4111000000+0j),(0.7280910015-0.1075734914j),(-0.0005065904697+0.0002201349853j),(-0.000486013043+0.0002454881906j),(-0.3444983363-0.1043196091j)
(4112000000+0j),(0.7146940231-0.1576481176j),(-0.0004708024208+0.0002592906239j),(-0.0004793357803+0.0002643733751j),(-0.3514877558-0.07692242405j)
(4113000000+0j),(0.6974923015-0.2070039018j),(-0.0003893137618+0.0002692340058j),(-0.0004570451565+0.0002942663268j),(-0.3558537364-0.04900393207j)
(4114000000+0j),(0.6760786772-0.2552219414j),(-0.0004364178167+0.0003238815407j),(-0.0004394207499+0.0002966815955j),(-0.357377708-0.02069240509j)
(4115000000+0j),(0.6505886316-0.3025182141j),(-0.0004346404457+0.0004251853679j),(-0.0004086044501+0.0003350699844j),(-0.3559840024+0.007616666143j)
(4116000000+0j),(0.6210613251-0.3477999763j),(-0.0003639394417+0.0004524439573j),(-0.0004185578728+0.0004551253223j),(-0.3516188264+0.03536436928j)
(4117000000+0j),(0.5876594782-0.3904531943j),(-0.0002992935479+0.0004605214053j),(-0.0002767218102+0.0004734671384j),(-0.3444209397+0.06278760644j)
(4118000000+0j),(0.5501858592-0.4314706344j),(-0.0003028709034+0.0004841270857j),(-0.0002964764426+0.0004434098664j),(-0.3345964253+0.08870741496j)
(4119000000+0j),(0.5091112852-0.4688446059j),(-0.0002401792153+0.0005268988316j),(-0.0002710408298+0.0005768474657j),(-0.3222070932+0.1134889733j)
(4120000000+0j),(0.4642560482-0.5036780248j),(-0.00023765894+0.0005421977257j),(-0.0002152838715+0.0005165006733j),(-0.307480067+0.1365459807j)
(4121000000+0j),(0.4160957932-0.5343194735j),(-0.0001989258308+0.000545974297j),(-0.0002339400962+0.0005761989742j),(-0.2905675769+0.1579918891j)
(4122000000+0j),(0.3642967045-0.5614394496j),(-0.0001289812062+0.0005249496899j),(-0.0001670583879+0.0005859264638j),(-0.2716907859+0.1771869033j)
(4123000000+0j),(0.3098765016-0.5838647019j),(-9.27576184e-05+0.0005228189984j),(-5.2532876e-05+0.0006628436968j),(-0.2512032986+0.1942178592j)
(4124000000+0j),(0.2527126968-0.6017778275j),(-4.659253318e-05+0.000591241871j),(-4.322722816e-05+0.0006298841326j),(-0.2291434109+0.2088266845j)
(4125000000+0j),(0.1938414425-0.6142741668j),(8.032099868e-05+0.0005471957265j),(3.700744855e-05+0.0006455680705j),(-0.2058932036+0.22086754j)
(4126000000+0j),(0.1329712868-0.6214143603j),(0.0001164514833+0.0006142272614j),(2.12248342e-05+0.000642723171j),(-0.1816506833+0.2301536754j)
(4127000000+0j),(0.0707359761-0.6229115899j),(0.0001702015143+0.0006262625684j),(0.0001682365837+0.0005758503685j),(-0.1566576511+0.236536183j)
(4128000000+0j),(0.007875367999-0.6183462476j),(0.0002030101605+0.0005183073808j),(0.0001707657211+0.0006293131155j),(-0.1316783279+0.2398213497j)
(4129000000+0j),(-0.05460740626-0.6075995077j),(0.000231889615+0.0006080732564j),(0.0002116235555+0.0005811552401j),(-0.1068574488+0.2400934438j)
(4130000000+0j),(-0.1170200258-0.5905946242j),(0.0003418158158+0.0006135398871j),(0.0003096798609+0.000611507392j),(-0.08255529404+0.2375461241j)
(4131000000+0j),(-0.1781118214-0.5669809413j),(0.0004204520665+0.0005257806624j),(0.0004123930121+0.0005245038192j),(-0.05914708599+0.2321481437j)
(4132000000+0j),(-0.2368448824-0.5374103808j),(0.0004009591066+0.0005018315278j),(0.0004494389286+0.0005269577377j),(-0.03721429035+0.2241317297j)
(4133000000+0j),(-0.2928003669-0.5015958784j),(0.000461195159+0.0004439314071j),(0.0004723941092+0.000445178448j),(-0.01671616547+0.2135851317j)
(4134000000+0j),(-0.3451085687-0.4599176825j),(0.0005716704181+0.0004038679181j),(0.0005016144132+0.0004300143628j),(0.001770109637+0.2009201404j)
(4135000000+0j),(-0.3932851851-0.4128825323j),(0.0005998207489+0.0003700078814j),(0.0006000648136+0.0003738236555j),(0.01825511456+0.186099374j)
(4136000000+0j),(-0.4363244772-0.3609255114j),(0.0006039795699+0.0003131326521j),(0.0006220311043+0.0003201053187j),(0.03228041902+0.1696127189j)
(4137000000+0j),(-0.4741941988-0.3043250897j),(0.0006383580621+0.000225390846j),(0.0006824596785+0.000221846858j),(0.04356174543+0.1518179452j)
(4138000000+0j),(-0.5059309602-0.2437697511j),(0.0007008222165+0.0001817508892j),(0.0006624257658+0.0001946756383j),(0.05204965547+0.1329729377j)
(4139000000+0j),(-0.5312402248-0.1799708872j),(0.00069805159+0.0001079806243j),(0.0006790610496+0.0001173438068j),(0.05778612196+0.1134032463j)
(4140000000+0j),(-0.5495784879-0.1144434485j),(0.0007125587435+6.438785931e-06j),(0.0007027910906+3.722740803e-05j),(0.06036550924+0.09381791133j)
(4141000000+0j),(-0.5609451532-0.04696069041j),(0.0007538348436-6.54298201e-05j),(0.0006919479929-4.363971311e-05j),(0.06026466936+0.07419337742j)
(4142000000+0j),(-0.5651575327+0.02065735134j),(0.0007048629923-0.0001359727175j),(0.0007305873442-0.0001063075761j),(0.05704995245+0.05520250376j)
(4143000000+0j),(-0.5621943474+0.08859779757j),(0.0007087073755-0.0002504932636j),(0.0006692606257-0.000142430581j),(0.05091295019+0.03723085581j)
(4144000000+0j),(-0.5524238348+0.1549559734j),(0.0006770758773-0.0002794177271j),(0.0006814235239-0.0001782551844j),(0.04214675725+0.02069484201j)
(4145000000+0j),(-0.535748899+0.2196405951j),(0.0006486008642-0.0003518667072j),(0.0006433813833-0.0002725092636j),(0.03083170578+0.005940843822j)
(4146000000+0j),(-0.5128439665+0.2817660902j),(0.0006334094214-0.0003937592555j),(0.0006385064335-0.0003452709061j),(0.01744357683-0.006558708763j)
