Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3975000000+0j),(0.6280853748-0.353908137j),(-0.0005692658015-0.0003848534834j),(-0.0005926603335-0.0005032898625j),(-0.04682861641+0.2868850549j)
(3976000000+0j),(0.5918596983-0.3990419388j),(-0.0006892383099-0.0003784487199j),(-0.0006740278914-0.0003702921967j),(-0.02308413573+0.289133219j)
(3977000000+0j),(0.5512296557-0.4414707921j),(-0.0007382275071-0.000318258215j),(-0.000626654888-0.0003184250672j),(0.0007715303218+0.2887943367j)
(3978000000+0j),(0.5069544315-0.4802515332j),(-0.0007279840647-0.0002806630218j),(-0.0006870806101-0.0002208437072j),(0.02456583083+0.2860597161j)
(3979000000+0j),(0.458491981-0.5157489762j),(-0.0007189101307-0.00023624397j),(-0.0006832451909-0.0002533538209j),(0.04773848131+0.2807422108j)
(3980000000+0j),(0.40578565-0.5472153027j),(-0.0007885701489-0.0001906583493j),(-0.000742411823-0.0001975917403j),(0.0703388527+0.2729950998j)
(3981000000+0j),(0.3497827649-0.5741720029j),(-0.0008293231367-0.0001068264901j),(-0.000738955976-0.0001248201006j),(0.09149089456+0.2630107851j)
(3982000000+0j),(0.2906935215-0.5961344317j),(-0.0008650840609-7.359550364e-05j),(-0.0007846405497-5.295185474e-05j),(0.1117419228+0.2505426184j)
(3983000000+0j),(0.2288433611-0.6126569101j),(-0.000831399404+1.762483407e-05j),(-0.000815156498+2.406283602e-05j),(0.1303071678+0.2359889451j)
(3984000000+0j),(0.1647245139-0.6234345898j),(-0.0008612921811+0.0001186222726j),(-0.0008071660413+3.462152017e-05j),(0.1467305124+0.2197685808j)
(3985000000+0j),(0.09917346388-0.6278111344j),(-0.0008953571669+0.0001611173502j),(-0.0008247026708+0.0001738228311j),(0.1612171978+0.2019764153j)
(3986000000+0j),(0.03273881599-0.6258979513j),(-0.0008446285501+0.00026991716j),(-0.0008318824694+0.0002664791537j),(0.1736372709+0.182794448j)
(3987000000+0j),(-0.03410028666-0.6171816141j),(-0.0008501085103+0.0004180965771j),(-0.0007946506958+0.0003391066566j),(0.18359074+0.1626732172j)
(3988000000+0j),(-0.1005200371-0.6016669733j),(-0.0007966171834+0.0004105003609j),(-0.0008381299558+0.00041084431j),(0.1908535063+0.1418761719j)
(3989000000+0j),(-0.1655002683-0.5790005348j),(-0.0007329031359+0.0005406061537j),(-0.000813162711+0.0004233588988j),(0.1956819445+0.1205492483j)
(3990000000+0j),(-0.2283586413-0.5497519447j),(-0.0007676717942+0.0006608078838j),(-0.0007324444014+0.0006106968503j),(0.1977102011+0.09929734914j)
(3991000000+0j),(-0.2883222103-0.5137597184j),(-0.0007289761561+0.0006661955849j),(-0.0006639317726+0.0006583565264j),(0.19722417+0.07829471199j)
(3992000000+0j),(-0.3442794681-0.4715038436j),(-0.0006130184629+0.000807702716j),(-0.0005987556069+0.0007233869983j),(0.1940974146+0.05809114857j)
(3993000000+0j),(-0.3958855271-0.4234433757j),(-0.0005876063951+0.0008709873655j),(-0.0005757833133+0.0008561243303j),(0.1886766106+0.03875373402j)
(3994000000+0j),(-0.4422276318-0.3699378866j),(-0.0004173926718+0.0008730646223j),(-0.0004627669405+0.0009089867235j),(0.1810002625+0.02059744847j)
(3995000000+0j),(-0.4825978577-0.3115770263j),(-0.0003063348704+0.0009734045598j),(-0.000362491468+0.0009619885241j),(0.1712153554+0.004144643439j)
(3996000000+0j),(-0.5166709423-0.2496672061j),(-0.0002031561744+0.001010664273j),(-0.0003065576311+0.0009995246073j),(0.1597497016-0.01087429458j)
(3997000000+0j),(-0.5437744856-0.1846523131j),(-0.0001245142921+0.001095705782j),(-0.000127924257+0.0009774651844j),(0.1465801746-0.02349958849j)
(3998000000+0j),(-0.5638303757-0.1175054399j),(6.890091299e-06+0.001070927596j),(-0.0001035104506+0.001092387363j),(0.1320743114-0.03409128554j)
(3999000000+0j),(-0.5766570568-0.04855637637j),(0.0001184779103+0.001044900389j),(0.000117833144+0.001020114636j),(0.1166012883-0.04232866823j)
(4000000000+0j),(-0.5820416212+0.02072669916j),(0.000233098297+0.001016539871j),(0.0002140050783+0.00099048845j),(0.100576736-0.0480983584j)
(4001000000+0j),(-0.5900616646+0.08432368252j),(0.0003331170883+0.0009761882829j),(0.0002730324049+0.001026491635j),(0.08451345563-0.05145293962j)
(4002000000+0j),(-0.5819566846+0.1530251464j),(0.0005226793+0.0008950896445j),(0.0004171787878+0.0009131615516j),(0.068330504-0.05220470429j)
(4003000000+0j),(-0.5670192242+0.2197572538j),(0.0005409626174+0.0008225123165j),(0.0005203517503+0.0009128247038j),(0.05242205411-0.05055691638j)
(4004000000+0j),(-0.5456802249+0.2839626853j),(0.0006057572318+0.0008673003176j),(0.0005578513374+0.0008266758523j),(0.03715636209-0.04663479767j)
(4005000000+0j),(-0.5186895132+0.3445003167j),(0.0007021036581+0.0006763550919j),(0.0006519689341+0.0007365500205j),(0.02278544009-0.04045891506j)
(4006000000+0j),(-0.4855948985+0.4020812994j),(0.0007457126048+0.000593648816j),(0.0007282299921+0.0006038966822j),(0.009613827802-0.03214966312j)
(4007000000+0j),(-0.4483267963+0.4546606392j),(0.0007681635325+0.0005065916339j),(0.0008001175593+0.0005701918271j),(-0.002105412772-0.02176855756j)
(4008000000+0j),(-0.4066054523+0.5029042282j),(0.000829045428+0.0004612143675j),(0.0007797433645+0.0004595835053j),(-0.01188032702-0.009652148833j)
(4009000000+0j),(-0.3611047566+0.5462547866j),(0.0008235722198+0.0003633743327j),(0.0008062471752+0.0004710844951j),(-0.01955665462+0.003872048909j)
(4010000000+0j),(-0.312509954+0.5850419651j),(0.0009436009568+0.000334420678j),(0.000874065503+0.0003790488408j),(-0.02502141334+0.01846559526j)
(4011000000+0j),(-0.2611472309+0.6183051514j),(0.0009001498111+0.0002511222265j),(0.0008905031718+0.0002961932332j),(-0.02816887945+0.03375630281j)
(4012000000+0j),(-0.2081536502+0.646543867j),(0.0009501684108+0.0001234250522j),(0.0009161369526+0.0001587782317j),(-0.02888875827+0.04961692526j)
(4013000000+0j),(-0.1535519361+0.6695871909j),(0.0009334890638+0.0001152400364j),(0.0009398442926+7.917021139e-05j),(-0.02721830457+0.06554416638j)
(4014000000+0j),(-0.09851179272+0.6873128767j),(0.0009351496701+2.076023156e-05j),(0.0009025792242+3.220180224e-05j),(-0.02314955555+0.0814338443j)
(4015000000+0j),(-0.04237437248+0.7002487555j),(0.0009119237657-3.063285112e-05j),(0.0009161856724-2.409989065e-05j),(-0.01665291376+0.09667388886j)
(4016000000+0j),(0.0134907933+0.7080239838j),(0.0009651890723-0.0001869920525j),(0.0009699572111-0.00011473833j),(-0.007938731462+0.1113426212j)
(4017000000+0j),(0.06944045424+0.7112187101j),(0.0008515727823-0.0001957719651j),(0.0009018571582-0.0002438460651j),(0.003235508921+0.1249448806j)
(4018000000+0j),(0.1241444126+0.7099127754j),(0.0008423720137-0.0003976670559j),(0.0009382633143-0.0003371755301j),(0.01679240912+0.1371891694j)
(4019000000+0j),(0.1778226048+0.7038823853j),(0.000786363089-0.0004363864427j),(0.0008515255176-0.0004083404783j),(0.03184046224+0.14774498j)
(4020000000+0j),(0.2304738313+0.6942045492j),(0.0007689120248-0.0004963160609j),(0.0007908829139-0.0004610343603j),(0.04882564396+0.1558497631j)
(4021000000+0j),(0.2823075056+0.6799637807j),(0.0007362237666-0.0005498946994j),(0.0008005535929-0.0005043644342j),(0.06704691052+0.1622666059j)
(4022000000+0j),(0.3318611085+0.6622188001j),(0.000692725589-0.0007295822143j),(0.000643938547-0.0005610861117j),(0.08619812131+0.1665659736j)
(4023000000+0j),(0.3793994486+0.6406334425j),(0.0005253308918-0.0006907965289j),(0.0006280354573-0.0006673964672j),(0.10641931+0.1685515124j)
(4024000000+0j),(0.4250810146+0.6156298632j),(0.0005191888195-0.000730871805j),(0.0005417818902-0.0007057725452j),(0.1270654052+0.1680604375j)
(4025000000+0j),(0.4676104784+0.5878685154j),(0.0004430560803-0.0007741877926j),(0.0004744585603-0.0007455412997j),(0.1481011063+0.1649843135j)
(4026000000+0j),(0.5083187819+0.5566948668j),(0.0003407348413-0.0007694983506j),(0.0003780412371-0.0007910912973j),(0.1690633744+0.159187097j)
(4027000000+0j),(0.5461546779+0.5228050519j),(0.0002580503351-0.0008182252641j),(0.0003151924466-0.0008491721819j),(0.1896596402+0.1508028638j)
(4028000000+0j),(0.5813345313+0.4862873661j),(0.000139210897-0.0008719976177j),(0.0002064987639-0.0008323423099j),(0.2093842775+0.1397672784j)
(4029000000+0j),(0.6136643887+0.4470298574j),(0.000137879586-0.0008805339457j),(0.0001482752996-0.0008413586766j),(0.2280577421+0.1264293257j)
(4030000000+0j),(0.6425665617+0.406076741j),(1.699101267e-05-0.0008306886302j),(2.961900282e-05-0.0008888918674j),(0.2452980727+0.1108492951j)
(4031000000+0j),(0.6686893106+0.3624307896j),(-7.160081441e-05-0.00086528674j),(-3.623296834e-06-0.000916822406j),(0.2610857189+0.09331309341j)
(4032000000+0j),(0.6911020279+0.3175473654j),(-0.0001793150441-0.0008648372022j),(-0.0001213592841-0.0009197971085j),(0.2748638093+0.07398310835j)
(4033000000+0j),(0.7105342746+0.2700625224j),(-0.0001746072958-0.0008025901625j),(-0.0001895474124-0.0008737878525j),(0.2869143188+0.05265949739j)
(4034000000+0j),(0.726043582+0.2221475385j),(-0.0002881447435-0.0008224061457j),(-0.0003047905338-0.0007943587843j),(0.2964332104+0.03024567042j)
(4035000000+0j),(0.7379391789+0.17257j),(-0.0003449340584-0.0007938375929j),(-0.000382006343-0.000809092191j),(0.3037267625+0.006692304019j)
(4036000000+0j),(0.7461029291+0.1217249331j),(-0.0004215985246-0.0007134605548j),(-0.0004277376283-0.000815753534j),(0.3086096644-0.01773481032j)
(4037000000+0j),(0.7504368424+0.07030398164j),(-0.0005165088805-0.0006129707326j),(-0.0005333266454-0.000693775306j),(0.3109858632-0.04276647611j)
(4038000000+0j),(0.7508224249+0.01769526425j),(-0.0005521272542-0.000591332675j),(-0.0004947996349-0.0006781491684j),(0.310742557-0.06804869971j)
(4039000000+0j),(0.7468593121-0.03508095686j),(-0.0006443414022-0.0005344301462j),(-0.0005578597193-0.0004997008364j),(0.3078145087-0.09367869581j)
(4040000000+0j),(0.7389567494-0.08683052123j),(-0.000667639426-0.000411340181j),(-0.0005865145358-0.0004940722138j),(0.3021989167-0.1185557262j)
(4041000000+0j),(0.7265807986-0.1393337063j),(-0.0006531237741-0.0003820198472j),(-0.0006394569646-0.0004777275317j),(0.293926686-0.1431016204j)
(4042000000+0j),(0.7100275755-0.1902603182j),(-0.0007143639377-0.0003827775654j),(-0.0007464612718-0.0003775243531j),(0.2833281457-0.1663862464j)
(4043000000+0j),(0.6891514063-0.2407253129j),(-0.0007112067542-0.0003139590553j),(-0.0006900103181-0.0003238178324j),(0.2703613937-0.1887167898j)
(4044000000+0j),(0.6636850834-0.2901533295j),(-0.0007632999914-0.0002803881653j),(-0.000755281013-0.0002922369167j),(0.2552187443-0.2093100425j)
(4045000000+0j),(0.6338140965-0.3379060039j),(-0.0008070225012-0.0001882089709j),(-0.0007397571462-0.0002266913507j),(0.2381357104-0.2286888964j)
(4046000000+0j),(0.5993816853-0.383619205j),(-0.0008384276298-0.0001261702273j),(-0.0007814479177-9.052408859e-05j),(0.2192798406-0.2458333213j)
(4047000000+0j),(0.5610281229-0.4264338148j),(-0.0007757982239-9.444513853e-05j),(-0.0007527392008-5.729087206e-05j),(0.1988992393-0.2612762605j)
(4048000000+0j),(0.51815027-0.4665001847j),(-0.0007299368153+8.261090989e-05j),(-0.0007943270612-1.977333523e-05j),(0.1770551354-0.2742202776j)
(4049000000+0j),(0.4715225399-0.5030098866j),(-0.000793880492+2.60352117e-05j),(-0.0007845850778+8.329810225e-05j),(0.1539730728-0.2851092543j)
(4050000000+0j),(0.4210535586-0.5356727967j),(-0.000694954826+0.0001677311229j),(-0.0007599607343+0.0001045699319j),(0.1301108003-0.2935212784j)
(4051000000+0j),(0.3669077754-0.5638721938j),(-0.0006988866953+0.0002321807988j),(-0.0007341372548+0.0002734081645j),(0.1056574434-0.2993523848j)
(4052000000+0j),(0.3094471395-0.5874683044j),(-0.0006687043933+0.0002667440276j),(-0.0007431202102+0.0003270145389j),(0.08085782826-0.3025912815j)
(4053000000+0j),(0.2492699325-0.6057943504j),(-0.0006936002756+0.0002898630337j),(-0.0006810006453+0.0003422508016j),(0.05625628307-0.3031072612j)
(4054000000+0j),(0.1865733862-0.6184988038j),(-0.0006171260611+0.0004148859589j),(-0.0006635111058+0.0003760126419j),(0.03159410879-0.3010558609j)
(4055000000+0j),(0.1223322079-0.6253032222j),(-0.0005058768438+0.000426639861j),(-0.0005639959709+0.0004263217561j),(0.007822567597-0.2964347434j)
(4056000000+0j),(0.05664074048-0.6255372706j),(-0.0005013681948+0.0005682774354j),(-0.0005753136938+0.0005399814108j),(-0.01502593514-0.2893013583j)
(4057000000+0j),(-0.009143866599-0.6193111553j),(-0.0004664981971+0.0005523539148j),(-0.000518361805+0.0005984448362j),(-0.03664852679-0.2799090893j)
(4058000000+0j),(-0.07528039068-0.606197243j),(-0.0003573452414+0.0006598319742j),(-0.0004175289941+0.000606161484j),(-0.05684570596-0.2684424802j)
(4059000000+0j),(-0.1402888298-0.5862588749j),(-0.0003150407283+0.0006571203703j),(-0.0003846432373+0.0006416967371j),(-0.07531053573-0.2551981143j)
(4060000000+0j),(-0.2032544762-0.5596621322j),(-0.0002547261247+0.0006738218945j),(-0.0002983416198+0.0007049223641j),(-0.09200529754-0.2400223962j)
(4061000000+0j),(-0.2636362612-0.5262960677j),(-0.0001964116527+0.0007628679741j),(-0.0002857202489+0.0007047730032j),(-0.1066536903-0.2233849508j)
(4062000000+0j),(-0.3204203844-0.4866774146j),(-0.000177727954+0.0007250841008j),(-0.0001683331066+0.00071954343j),(-0.1189675555-0.205436484j)
(4063000000+0j),(-0.3734105825-0.4409247302j),(-0.0001295286347+0.0007389054517j),(-9.536089055e-05+0.0007747116033j),(-0.1289549023-0.1865913276j)
(4064000000+0j),(-0.4212422669-0.3895533118j),(-1.681520371e-05+0.0007034220034j),(-8.182918828e-05+0.0007019336917j),(-0.1364244223-0.1670795099j)
(4065000000+0j),(-0.4635668099-0.3334851849j),(-3.558907338e-05+0.0007207555464j),(1.071009501e-05+0.000740466814j),(-0.1414435059-0.147235849j)
(4066000000+0j),(-0.4996971488-0.272884601j),(5.773783778e-05+0.000728303683j),(7.999290392e-05+0.0006377550308j),(-0.1439941525-0.1271532006j)
(4067000000+0j),(-0.5293168426-0.2086778912j),(0.0001488567941+0.0006887427298j),(0.0001728118223+0.0007051375578j),(-0.1438745856-0.1074410023j)
(4068000000+0j),(-0.5517125726-0.1419910925j),(0.0002273083228+0.0006778623792j),(0.0001814271673+0.0007152185426j),(-0.1413154602-0.0881351562j)
(4069000000+0j),(-0.5669971704-0.07353624615j),(0.0002702014172+0.0006540172617j),(0.0002341802319+0.0006486931816j),(-0.1361872703-0.06966712919j)
(4070000000+0j),(-0.5748225451-0.004447864726j),(0.0003414003586+0.0005610366934j),(0.0003188609262+0.0006310694735j),(-0.1287563145-0.05244713627j)
(4071000000+0j),(-0.5754703879+0.06465078118j),(0.000387813925+0.000564098591j),(0.000383032253+0.0006248501595j),(-0.1192126796-0.03691856794j)
(4072000000+0j),(-0.5688694119+0.1331787987j),(0.0004527338315+0.0005359937786j),(0.0003838541161+0.0004987913999j),(-0.1077157632-0.02301965607j)
(4073000000+0j),(-0.555305481+0.200140435j),(0.0004435307637+0.0004669557093j),(0.0004353719123+0.000498540292j),(-0.0946188122-0.01115194881j)
(4074000000+0j),(-0.5351268053+0.2647407365j),(0.0004890446435+0.0003708518925j),(0.0004531145387+0.0003826948523j),(-0.08016336709-0.00160576097j)
(4075000000+0j),(-0.5089269876+0.3262359838j),(0.0005566828186+0.0003180885105j),(0.0004888391122+0.0003074723645j),(-0.0645275563+0.005686962265j)
(4076000000+0j),(-0.476914525+0.3840511177j),(0.0006020675646+0.000300867483j),(0.0005042490084+0.0003090404789j),(-0.0482968986+0.01039278519j)
(4077000000+0j),(-0.439591229+0.4379972856j),(0.0004802472831+0.0003137390595j),(0.000518550165+0.0003173843725j),(-0.03150162846+0.01242355736j)
(4078000000+0j),(-0.3977339864+0.4873500735j),(0.0005278491299+0.0002872765181j),(0.0005070238258+0.0002136454714j),(-0.01474651694+0.01185451018j)
(4079000000+0j),(-0.3519696593+0.5315861368j),(0.0004980582162+0.0002472246997j),(0.0005072297645+0.0001704996539j),(0.001708281226+0.008603053995j)
(4080000000+0j),(-0.302862972+0.5708441691j),(0.0005088809412+0.0002025935391j),(0.0004939853679+0.0002146114857j),(0.01736344397+0.002882750998j)
(4081000000+0j),(-0.2513912618+0.6047213381j),(0.0005307372194+0.0001414959988j),(0.000505604723+0.0001119920271j),(0.032010708-0.005375814483j)
(4082000000+0j),(-0.1975518614+0.6333511761j),(0.0006009561475+4.700174395e-05j),(0.0005694706342+0.0001286613551j),(0.04531257227-0.01584507915j)
(4083000000+0j),(-0.1418510973+0.656526549j),(0.0006123867352+0.0001112284954j),(0.0005775978207+7.668329636e-05j),(0.05700274929-0.02829210734j)
(4084000000+0j),(-0.08526531607+0.6742519279j),(0.0007039644406+6.329196913e-05j),(0.0006167070824+6.41780498e-05j),(0.06679178029-0.0427754423j)
(4085000000+0j),(-0.02838774398+0.6866887169j),(0.0006255060434-1.337672802e-05j),(0.0005657114089-9.044255194e-07j),(0.07432822138-0.05859658791j)
(4086000000+0j),(0.02959759533+0.6941442643j),(0.000680429046-8.428707952e-05j),(0.0006145325606-9.464074537e-05j),(0.07964505255-0.07569253338j)
(4087000000+0j),(0.08639845997+0.6962863589j),(0.0006291788304-0.000132183879j),(0.0006836618413-0.0001034462402j),(0.08261948824-0.09374111374j)
(4088000000+0j),(0.1420557052+0.6938510567j),(0.0005931554479-0.0002174640977j),(0.0006212892476-0.0001641058043j),(0.08278909326-0.1125326044j)
(4089000000+0j),(0.1971189231+0.6866810767j),(0.0006827841862-0.0002283210779j),(0.000603659777-0.0002054160432j),(0.08040142059-0.1314239121j)
(4090000000+0j),(0.2507989109+0.6750558962j),(0.0005733958096-0.0003022842575j),(0.0006032215315-0.000252249738j),(0.07528944314-0.1503564789j)
(4091000000+0j),(0.3025053144+0.6592408589j),(0.000598289771-0.0003731386096j),(0.0006113721174-0.0002827783173j),(0.06774305552-0.1688865866j)
(4092000000+0j),(0.3526034653+0.6394570781j),(0.0005364591489-0.0004050789285j),(0.0005943999859-0.0003544769133j),(0.05741233751-0.186625561j)
(4093000000+0j),(0.4002019465+0.615738838j),(0.0004996554344-0.0004635675286j),(0.000556304818-0.0004180053074j),(0.04469257966-0.2033781709j)
(4094000000+0j),(0.4452917576+0.5888379154j),(0.0004791278916-0.0005282475613j),(0.0005628223298-0.000457439106j),(0.02953011543-0.2186641066j)
(4095000000+0j),(0.4880226851+0.5584806399j),(0.0004442390928-0.0005688472302j),(0.0004078609345-0.0005454831989j),(0.01210867893-0.2323940442j)
(4096000000+0j),(0.5276855826+0.5253021874j),(0.0003778703394-0.0005995349493j),(0.0003796658129-0.0005563859595j),(-0.007136438042-0.2439855668j)
(4097000000+0j),(0.5643037558+0.4892394631j),(0.0003776682715-0.0006513659609j),(0.0004074275203-0.000625239627j),(-0.02800589427-0.2532914202j)
(4098000000+0j),(0.5981635451+0.4504319407j),(0.0002391186426-0.0007060476346j),(0.0003130222904-0.0007007556851j),(-0.05003926158-0.2604044212j)
(4099000000+0j),(0.6287814975+0.409220601j),(0.0002512607025-0.0007028547116j),(0.0003152444551-0.0006822907017j),(-0.07319942117-0.2648490654j)
(4100000000+0j),(0.6554237604+0.366625703j),(0.0002011834877-0.000683086575j),(0.0002309361444-0.0006925495691j),(-0.09709378332-0.2669165471j)
(4101000000+0j),(0.6794263124+0.3212536105j),(0.0001721909357-0.0007139205118j),(0.0001610054605-0.000677631353j),(-0.1215269268-0.2661808068j)
(4102000000+0j),(0.699331224+0.2750144988j),(6.207208935e-05-0.0007358901785j),(0.0001169933166-0.00069770345j),(-0.1461405605-0.2627967246j)
(4103000000+0j),(0.7155293226+0.2275375284j),(2.006458635e-05-0.0007603047998j),(4.6526613e-05-0.0007794936537j),(-0.1705109477-0.2565018189j)
(4104000000+0j),(0.72833395+0.1784974347j),(-1.309652362e-05-0.0007748723729j),(-6.877419946e-05-0.0008462388068j),(-0.1942328513-0.2477438367j)
(4105000000+0j),(0.73721385+0.1284634339j),(-9.21220344e-05-0.0007833839045j),(-0.0001407835371-0.0007576220669j),(-0.2171819061-0.2364139789j)
(4106000000+0j),(0.742400825+0.07762269196j),(-0.0002073682699-0.0007434035651j),(-0.0001823474886-0.0007910147542j),(-0.2391130924-0.2224812031j)
(4107000000+0j),(0.743532598+0.02627160202j),(-0.0001866499952-0.0007611247129j),(-0.0002748925181-0.0007642558776j),(-0.2595606744-0.2065142341j)
(4108000000+0j),(0.7405673862-0.02459815747j),(-0.0003578880569-0.0007403192576j),(-0.000410379289-0.0007466690731j),(-0.2785972357-0.187931901j)
(4109000000+0j),(0.7337831855-0.07608340827j),(-0.0003743385896-0.0007957338821j),(-0.0004550888552-0.0007301047444j),(-0.295704931-0.1676297903j)
(4110000000+0j),(0.7228334546-0.1264270574j),(-0.0005309329717-0.0007281987346j),(-0.0004648149188-0.0007224366418j),(-0.3106520176-0.1457879548j)
(4111000000+0j),(0.7077964544-0.1763472853j),(-0.0005848436849-0.0006532061379j),(-0.0005129182828-0.0006838356494j),(-0.3236319721-0.1220843328j)
(4112000000+0j),(0.6886928678-0.2257278927j),(-0.0006351147313-0.0006155148149j),(-0.0006498200819-0.0006592483842j),(-0.3342141807-0.09762264505j)
(4113000000+0j),(0.6653935909-0.2737918153j),(-0.0007008242537-0.0005697009037j),(-0.0006794504588-0.0006439039134j),(-0.3423488736-0.07160467916j)
(4114000000+0j),(0.6380480528-0.3200231222j),(-0.0007739508292-0.0004749651707j),(-0.0007343359757-0.0005602429155j),(-0.3479718864-0.04484062499j)
(4115000000+0j),(0.6067994833-0.3644378318j),(-0.0008368290146-0.0004055528552j),(-0.0008932211204-0.0005232683616j),(-0.35069561-0.01756480252j)
(4116000000+0j),(0.5714954734-0.4062774076j),(-0.0009330918547-0.0002771245781j),(-0.000921313127-0.0003532630217j),(-0.3507004082+0.01002894353j)
(4117000000+0j),(0.5322756767-0.4457508489j),(-0.000925310771-0.0002809248981j),(-0.0009220336797-0.0002615539706j),(-0.3479461372+0.03738002446j)
(4118000000+0j),(0.4895328581-0.481953115j),(-0.0008393038297-0.0001291664958j),(-0.0009548616945-0.0001931546576j),(-0.3423474133+0.0643512982j)
(4119000000+0j),(0.4432954192-0.5149476346j),(-0.0009785684524-9.225503891e-05j),(-0.0009524347261-7.335823466e-05j),(-0.3339730203+0.09079171029j)
(4120000000+0j),(0.3935030103-0.5439893206j),(-0.001004552934-2.403049439e-05j),(-0.0009768069722+4.767186681e-07j),(-0.3228774667+0.115951976j)
(4121000000+0j),(0.340824157-0.5688745412j),(-0.0009841377614+0.0001118431392j),(-0.001004570746+0.0001189776012j),(-0.309351176+0.1397434078j)
(4122000000+0j),(0.284657836-0.5895595246j),(-0.0009765154682+0.0001764448098j),(-0.0009936243296+0.0001827991073j),(-0.2933675945+0.161911817j)
(4123000000+0j),(0.2269309908-0.6049128639j),(-0.0009426471661+0.000330014067j),(-0.0009661795921+0.0003364539298j),(-0.2753640115+0.1821762648j)
(4124000000+0j),(0.1665269881-0.6152495341j),(-0.0009065950871+0.0004194053763j),(-0.0009669457795+0.0003212415904j),(-0.2555422187+0.2001642438j)
(4125000000+0j),(0.1051777974-0.6197185431j),(-0.0009031093796+0.0004867599055j),(-0.0009007854969+0.000506954093j),(-0.2338987291+0.2161538972j)
(4126000000+0j),(0.04279243946-0.6184583454j),(-0.0008882925031+0.0006517482107j),(-0.0008619266446+0.0005793721648j),(-0.2109480202+0.2291764492j)
(4127000000+0j),(-0.02017935365-0.6110019778j),(-0.0007680237177+0.0007242168649j),(-0.0008493277128+0.0006896961713j),(-0.1869449168+0.2395928869j)
(4128000000+0j),(-0.08274299651-0.5973032816j),(-0.0008030931931+0.0007559199003j),(-0.0007451990969+0.0008244533092j),(-0.1623194218+0.2472671409j)
(4129000000+0j),(-0.1444855034-0.5772635861j),(-0.0006685514236+0.0008739563054j),(-0.0006924127229+0.0008908743621j),(-0.1371580362+0.2518454463j)
(4130000000+0j),(-0.2044197768-0.5509486361j),(-0.0005647591897+0.0009072049288j),(-0.0005570252542+0.0009681024821j),(-0.1118779406+0.2537764986j)
(4131000000+0j),(-0.2620078921-0.5183253453j),(-0.0004622580891+0.001040117932j),(-0.0004572917533+0.001006632578j),(-0.08686060458+0.2525205943j)
(4132000000+0j),(-0.3164562583-0.479649585j),(-0.0003961261245+0.001067901263j),(-0.0003600495693+0.001019724179j),(-0.06264646351+0.2482335006j)
(4133000000+0j),(-0.3670330942-0.4351183095j),(-0.0002814253385+0.001060655573j),(-0.0002626674541+0.001091257669j),(-0.03960711882+0.2412470484j)
(4134000000+0j),(-0.4130814373-0.3852140173j),(-9.527052316e-05+0.001076173619j),(-0.000156628681+0.001096502179j),(-0.01814937964+0.231619173j)
(4135000000+0j),(-0.4536634982-0.3307724447j),(1.826644279e-06+0.001132785459j),(-9.184641385e-05+0.001098584617j),(0.001567198196+0.219793434j)
(4136000000+0j),(-0.4884739816-0.2721282092j),(9.622707148e-05+0.001170985983j),(5.822660023e-05+0.00107232586j),(0.01899876073+0.2058612049j)
(4137000000+0j),(-0.51695472-0.2099425887j),(0.0001449429255+0.001085823518j),(0.0001159114545+0.001071353559j),(0.03442148864+0.1901478998j)
(4138000000+0j),(-0.5388058424-0.144993703j),(0.0002510084887+0.001164025627j),(0.0002754184825+0.001075857086j),(0.04739677906+0.1728689559j)
(4139000000+0j),(-0.5534457564-0.07816590644j),(0.0004256292887+0.001044542994j),(0.0003650860453+0.001058672904j),(0.05743783712+0.1544310112j)
(4140000000+0j),(-0.5610976219-0.0104511125j),(0.0004040868371+0.00102352933j),(0.0004757850838+0.001016769791j),(0.0648162812+0.135208758j)
(4141000000+0j),(-0.5614507198+0.05806155848j),(0.0006387548055+0.0009494472179j),(0.00058327429+0.00097361597j),(0.06917749345+0.1155625473j)
(4142000000+0j),(-0.5546503663+0.1251052955j),(0.0006603361107+0.0008968362818j),(0.0006257955101+0.000879109255j),(0.07064437121+0.09604541282j)
(4143000000+0j),(-0.5410317779+0.1910482308j),(0.0007693691296+0.0008273433778j),(0.0007164669805+0.0007683705771j),(0.06930939853+0.07690026992j)
(4144000000+0j),(-0.520678997+0.2545363227j),(0.0008113134536+0.0008027455187j),(0.0007861595368+0.0007603236591j),(0.06500563771+0.05834388166j)
(4145000000+0j),(-0.4940598607+0.3152904102j),(0.0008844810654+0.0006300808163j),(0.0008886888972+0.0006969899405j),(0.0581016317+0.04124846659j)
(4146000000+0j),(-0.4619331956+0.3722252121j),(0.0009690643055+0.0005801143125j),(0.0008932169294+0.0006236117915j),(0.04883376136+0.02593168889j)
(4147000000+0j),(-0.4243927896+0.4248938989j),(0.001018931856+0.0005104793236j),(0.0008974116645+0.0005550931091j),(0.03752637282+0.01239774564j)
(4148000000+0j),(-0.3826979995+0.4728618837j),(0.001076512155+0.0003874437534j),(0.001003263867+0.0004373220436j),(0.02458295599+0.001103946886j)
(4149000000+0j),(-0.3367197216+0.5162838941j),(0.001110857935+0.0003103180497j),(0.001034057001+0.000362393941j),(0.01008878276-0.008153721114j)
(4150000000+0j),(-0.2874890566+0.5542043467j),(0.001160922344+0.0002189571678j),(0.001054886729+0.0002691382542j),(-0.005408827681-0.01478488844j)
