Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4145000000+0j),(-0.5365025997+0.2176096793j),(3.599578486e-05+8.78883875e-05j),(8.877945947e-05+0.0001099110304j),(0.06574062258+0.03213260959j)
(4146000000+0j),(-0.5136185884+0.2798584311j),(0.0001025793099+6.406458124e-05j),(0.0001042897784+0.0001099235524j),(0.05627456307+0.01499091554j)
(4147000000+0j),(-0.4847574234+0.3392558486j),(9.883058374e-05+0.0001234783995j),(0.0001125396666+0.0001213647338j),(0.04440728202-0.0003612488311j)
(4148000000+0j),(-0.4503525198+0.3945260302j),(0.000158127179+0.0001346704958j),(3.211572403e-05+0.0001258538396j),(0.03026951849-0.01370950505j)
(4149000000+0j),(-0.4115302861+0.445136724j),(0.0001422451605+7.352331886e-05j),(7.035361341e-05+7.093320164e-05j),(0.0142275393-0.02451387985j)
(4150000000+0j),(-0.3681610823+0.4914241907j),(0.0001037145994+0.0001067361663j),(0.0001255291136+6.333733472e-05j),(-0.003189302515-0.03273549079j)
(4151000000+0j),(-0.3208551705+0.5329234146j),(0.0001423362264+5.977753608e-05j),(0.0001420057379+5.898486052e-05j),(-0.02191193216-0.03798591342j)
(4152000000+0j),(-0.2705821991+0.5688955269j),(0.0001004305523-2.86682116e-05j),(0.0001059257484+4.359197555e-05j),(-0.0412338376-0.04022864655j)
(4153000000+0j),(-0.2180683315+0.5993848885j),(0.0001369358943+1.801997678e-05j),(0.0001566615829-2.74822105e-06j),(-0.06070465595-0.0394762935j)
(4154000000+0j),(-0.1636813432+0.6246418424j),(0.0001861682103+2.816536835e-05j),(0.0001374865387+7.631636436e-06j),(-0.0800274685-0.03574662389j)
(4155000000+0j),(-0.1072407216+0.6445557975j),(0.000213219857+4.469379201e-05j),(0.0001662762224+3.303275298e-05j),(-0.09883437306-0.02913332091j)
(4156000000+0j),(-0.05114578828+0.6588752924j),(9.906125342e-05+1.605908619e-05j),(0.0001579573-3.415943138e-05j),(-0.1165172085-0.01946025j)
(4157000000+0j),(0.005729125813+0.6680587444j),(7.726889453e-05-2.474938992e-05j),(0.0001561007084+1.100136433e-05j),(-0.1329511851-0.007402293764j)
(4158000000+0j),(0.06235030293+0.6718819624j),(0.0001335660927-6.317147927e-05j),(0.0001219410842-6.055387348e-05j),(-0.1477478892+0.007163680046j)
(4159000000+0j),(0.1182258576+0.6709043464j),(0.0001179487663-4.35455222e-05j),(0.0001557710784-6.9238572e-06j),(-0.1604577452+0.023809364j)
(4160000000+0j),(0.1732785851+0.6652945325j),(0.0001441679633-6.176184252e-05j),(0.0001672640938-5.134407184e-05j),(-0.1712215096+0.04231423161j)
(4161000000+0j),(0.2267662585+0.6550011787j),(0.0001015833041-7.547782297e-05j),(0.0001247162727-2.810050137e-05j),(-0.1794167012+0.06249882212j)
(4162000000+0j),(0.2789399028+0.6402678158j),(4.110098962e-05-8.071863704e-05j),(0.0001013715228-5.683426934e-05j),(-0.185053885+0.08403940975j)
(4163000000+0j),(0.3286727965+0.6217466793j),(6.139555626e-05-9.626971587e-05j),(6.08492046e-05-7.517728227e-05j),(-0.1879634559+0.106509095j)
(4164000000+0j),(0.3763085604+0.5993553461j),(8.75434489e-05-9.72293783e-05j),(9.730888269e-05-9.288174624e-05j),(-0.1882222295+0.1292931865j)
(4165000000+0j),(0.4214892685+0.5734020648j),(5.067780512e-05-0.0001107937278j),(9.888556087e-05-6.155130541e-05j),(-0.1856256872+0.1525745296j)
(4166000000+0j),(0.4642554522+0.5443771336j),(9.084217163e-05-0.0001279208082j),(9.434680396e-05-7.112001185e-05j),(-0.1803031713+0.1759347254j)
(4167000000+0j),(0.5040106773+0.5121049327j),(2.743493133e-05-0.0001285475882j),(5.657065776e-05-0.0001688423945j),(-0.1721089482+0.1988665244j)
(4168000000+0j),(0.5408604741+0.4769268451j),(1.799582606e-05-8.02115901e-05j),(5.135574247e-05-0.0001040873321j),(-0.1610978395+0.2213021523j)
(4169000000+0j),(0.5746003985+0.4394253563j),(-2.866020395e-06-0.000105359366j),(5.51202138e-05-0.0001312239619j),(-0.1473358423+0.2424224822j)
(4170000000+0j),(0.6051355004+0.3995895265j),(0.0001166983857-0.0001576578798j),(5.0595012e-05-0.0001188965762j),(-0.1312088519+0.2622576412j)
(4171000000+0j),(0.6322152615+0.3579379544j),(-2.592499368e-05-0.0001378327142j),(4.982195605e-06-0.0001334221161j),(-0.1126627326+0.2803648058j)
(4172000000+0j),(0.6560239792+0.3142835529j),(8.079861686e-07-9.688245336e-05j),(1.39963422e-05-0.000158526047j),(-0.09197707474+0.2967674875j)
(4173000000+0j),(0.676484108+0.2687356377j),(-2.776863585e-05-0.0001557828218j),(7.431977338e-06-0.0001642212301j),(-0.06936231256+0.3110849505j)
(4174000000+0j),(0.6930446029+0.2223433461j),(-6.271518942e-05-0.0001094072213j),(2.165974001e-05-0.0001562811958j),(-0.0450194627+0.3230684748j)
(4175000000+0j),(0.7060942054+0.1745912621j),(2.677014663e-06-0.0001540479279j),(-9.473508726e-06-0.0001314625988j),(-0.01934329234+0.3325632332j)
(4176000000+0j),(0.7154304981+0.1262099513j),(-4.028676631e-05-0.0002111057984j),(-3.736507642e-05-0.0001452193683j),(0.007454349659+0.3394693289j)
(4177000000+0j),(0.7210769057+0.07714570339j),(-5.642607357e-05-0.0002042590058j),(-4.455395538e-05-0.0001822631457j),(0.03529379144+0.3435732789j)
(4178000000+0j),(0.7228390574+0.02759215488j),(-6.127823144e-05-0.0001146207724j),(-1.359873841e-05-0.0001623650896j),(0.06363316625+0.3450637695j)
(4179000000+0j),(0.7209447622-0.02224240937j),(-9.914667316e-05-0.000153748435j),(-6.356782251e-05-0.0002112346556j),(0.09229263663+0.3436225373j)
(4180000000+0j),(0.7150318623-0.07252224133j),(-0.0001113128747-0.0001124723567j),(-0.0001049230705-0.0001539969962j),(0.1210159063+0.3391653086j)
(4181000000+0j),(0.705342114-0.1217227055j),(-6.778364332e-05-0.0001823442726j),(-0.0001455020974-0.0001196566154j),(0.1495852023+0.3318122801j)
(4182000000+0j),(0.6915380359-0.1701581075j),(-9.374928777e-05-0.0001525521657j),(-8.951538621e-05-0.0001578827651j),(0.1773123741+0.3214155978j)
(4183000000+0j),(0.6737276316-0.2181937798j),(-0.000180019837-0.0001199660546j),(-0.0001872906869-0.0001729884098j),(0.2040064782+0.3081153744j)
(4184000000+0j),(0.6520073414-0.2651472567j),(-0.0001279130374-0.000140516393j),(-0.0001151480465-0.000157222792j),(0.2294634432+0.2920631594j)
(4185000000+0j),(0.6265906692-0.3103595933j),(-7.844678476e-05-7.423374336e-05j),(-0.0001672743238-8.502067794e-05j),(0.2532356381+0.2733945486j)
(4186000000+0j),(0.5971901417-0.3536126861j),(-0.000170393585-0.0001191162228j),(-0.0002027619048-9.988080274e-05j),(0.274967134+0.2525012298j)
(4187000000+0j),(0.5638973117-0.3948596721j),(-0.0001368411613-9.567065717e-05j),(-0.0001866658713-0.0001598315866j),(0.2944715023+0.2293169672j)
(4188000000+0j),(0.5270646214-0.4335706247j),(-0.0001584486599-6.21490035e-05j),(-0.0002244096395-0.0001200406041j),(0.3113378882+0.2045802239j)
(4189000000+0j),(0.4865465462-0.4694896364j),(-0.0001801932376-0.000104583276j),(-0.0002197718131-0.0001080626171j),(0.3260746002+0.177776141j)
(4190000000+0j),(0.4427153468-0.5021865837j),(-0.0002455015492-9.93764188e-05j),(-0.0002398401557+2.251013393e-05j),(0.3375344574+0.1499549944j)
(4191000000+0j),(0.3954553306-0.5316460515j),(-0.0002023585257+3.648706843e-05j),(-0.0002679597819-2.821571252e-05j),(0.346165657+0.1210765762j)
(4192000000+0j),(0.3455249071-0.5566383545j),(-0.0002529439807-1.50760809e-06j),(-0.0002186467464-6.942280379e-06j),(0.3516073227+0.09160677781j)
(4193000000+0j),(0.2925709486-0.5777899438j),(-0.00025425278-5.641073585e-05j),(-0.0002646424982-1.679870002e-05j),(0.3539753258+0.06200486977j)
(4194000000+0j),(0.2372211367-0.5942238542j),(-0.0002772862499+9.971107829e-06j),(-0.0002589414944+4.374073796e-07j),(0.3534114659+0.03246214264j)
(4195000000+0j),(0.1799033731-0.6057246081j),(-0.0002266923111+2.320206295e-05j),(-0.0002449430758+9.651345317e-05j),(0.3496584892+0.003361670726j)
(4196000000+0j),(0.1211984754-0.6118404576j),(-0.0002534974192+7.683032891e-05j),(-0.000291774486+7.235423254e-05j),(0.3429707587-0.02491115973j)
(4197000000+0j),(0.06130797789-0.6125359033j),(-0.0002905389993+0.0001028777988j),(-0.0001943269162+0.00011265996j),(0.3332543373-0.05205315467j)
(4198000000+0j),(0.0008902323898-0.6076421597j),(-0.0002092476061+0.000150539403j),(-0.0002751874854+0.0002054003999j),(0.3209385574-0.0779049976j)
(4199000000+0j),(-0.05959803239-0.5966967848j),(-0.0002153180976+0.0001643524447j),(-0.0002428053995+0.0001389538666j),(0.3059654236-0.1017431571j)
(4200000000+0j),(-0.1193678454-0.5797009658j),(-0.0002081299172+0.0001810275426j),(-0.0002005922724+0.0001596976217j),(0.2887422144-0.1236258199j)
