Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3800000000+0j),(-0.1768104732+0.6129090974j),(0.0003969849204-0.0004231849452j),(0.0004394285788-0.0003335156944j),(0.04011670128+0.1235437171j)
(3801000000+0j),(-0.1315293908+0.6319377154j),(0.0003960430913-0.0004730643996j),(0.0003758474195-0.0004304296453j),(0.04382896423+0.116912473j)
(3802000000+0j),(-0.08644752204+0.6471455519j),(0.0003913758846-0.0005300058983j),(0.000341179606-0.0004839995527j),(0.04625698179+0.110645968j)
(3803000000+0j),(-0.04064557329+0.6585233535j),(0.0002819123911-0.0005651877145j),(0.0002621356689-0.0005596315023j),(0.04799239337+0.1049609909j)
(3804000000+0j),(0.004975595046+0.6663529409j),(0.0001576017821-0.0006525239442j),(0.0001999079832-0.0005209788796j),(0.04911245033+0.0996223612j)
(3805000000+0j),(0.05073652789+0.6704502225j),(0.0001305960468-0.0005994882085j),(0.0001736618433-0.0005802661763j),(0.04983598739+0.09478215475j)
(3806000000+0j),(0.09626678377+0.6712431136j),(8.971952775e-05-0.0005117829423j),(9.572185809e-05-0.0005953615182j),(0.04972211272+0.09031490652j)
(3807000000+0j),(0.1409691721+0.6688335069j),(-4.449616608e-05-0.000563243113j),(1.470423467e-05-0.0005664471537j),(0.04946756735+0.0863215022j)
(3808000000+0j),(0.1849569231+0.663092306j),(-0.0001447401155-0.000602099637j),(-3.576875542e-07-0.0005555893877j),(0.04857551679+0.08279345493j)
(3809000000+0j),(0.2281134874+0.6542907328j),(-0.0001592818298-0.0005685967044j),(-0.0001570381282-0.0005498044775j),(0.04732542112+0.0798527586j)
(3810000000+0j),(0.2702923119+0.6420581721j),(-0.000171926702-0.0005979124689j),(-8.906400035e-05-0.0005028921296j),(0.04565488175+0.07770524598j)
(3811000000+0j),(0.3116192818+0.6273634386j),(-0.0002266506926-0.0004675059172j),(-0.0001734597899-0.0004796011781j),(0.04395261034+0.0765958391j)
(3812000000+0j),(0.351578176+0.6099550236j),(-0.0002776705951-0.0005390364095j),(-0.0003037280403-0.0004800160532j),(0.04213409126+0.07630648287j)
(3813000000+0j),(0.3904044628+0.5896700068j),(-0.0003155040322-0.0004153086338j),(-0.00037037328-0.0005054346402j),(0.04075500369+0.07669502108j)
(3814000000+0j),(0.4271222055+0.566675839j),(-0.0003495436104-0.0004327117349j),(-0.0003769893083-0.0004386640503j),(0.03972567618+0.07801816693j)
(3815000000+0j),(0.4621620774+0.5414166567j),(-0.0003970930702-0.0003061251191j),(-0.0004571878817-0.0003744773858j),(0.03924874216+0.0799775282j)
(3816000000+0j),(0.495254904+0.5134468883j),(-0.0005036846851-0.0003042203898j),(-0.0003994249564-0.0004177143564j),(0.03955380246+0.08222268237j)
(3817000000+0j),(0.5268631577+0.4830892091j),(-0.0004820043687-0.0002547017066j),(-0.0004660632985-0.0003212329757j),(0.04049918056+0.0847034092j)
(3818000000+0j),(0.5560460687+0.4502727518j),(-0.0005737161264-0.0001787623187j),(-0.0004732212983-0.0002498973336j),(0.04214813933+0.08736481417j)
(3819000000+0j),(0.5826563239+0.4157154371j),(-0.0005686187651-0.0001135621787j),(-0.0005658370792-0.0001903862285j),(0.04446993396+0.09008278044j)
(3820000000+0j),(0.6072458625+0.378820988j),(-0.0005464912392-4.397426164e-05j),(-0.0005300394259-0.000153122819j),(0.0473000966+0.09268228999j)
(3821000000+0j),(0.6292341948+0.3398085202j),(-0.0005283489591+4.439626355e-05j),(-0.0004640184343-7.29760286e-05j),(0.05068729445+0.09506038174j)
(3822000000+0j),(0.6485789418+0.2991798312j),(-0.0005849484587+2.124163075e-05j),(-0.0005810108269-5.525419328e-05j),(0.0546657145+0.09757943363j)
(3823000000+0j),(0.6648299694+0.2566551168j),(-0.0004994996707+0.0001314480905j),(-0.0006144932122-1.758066105e-06j),(0.0593691729+0.09984834714j)
(3824000000+0j),(0.6783074737+0.2123003829j),(-0.0005250904942+0.0002054694341j),(-0.0005610073567+7.628159074e-05j),(0.06489819288+0.1018539467j)
(3825000000+0j),(0.6882603765+0.1673732446j),(-0.00050805707+0.0002554358216j),(-0.0006004049792+0.0001655029919j),(0.07084158808+0.1032296435j)
(3826000000+0j),(0.6948675513+0.1207144402j),(-0.0004526945413+0.0002308920812j),(-0.0005293576396+0.000256259169j),(0.07729069144+0.1040468375j)
(3827000000+0j),(0.6982288957+0.07299049081j),(-0.0004915010068+0.0003386321478j),(-0.0004835381696+0.000290365715j),(0.08425391465+0.1047535179j)
(3828000000+0j),(0.697973609+0.02470709985j),(-0.0003662812815+0.0003894586698j),(-0.0004212248605+0.0003932647815j),(0.09163076431+0.1045568539j)
(3829000000+0j),(0.6937407851-0.0244425319j),(-0.0003683419782+0.0004511902807j),(-0.0004097784113+0.0003891621309j),(0.09945378453+0.1036182438j)
(3830000000+0j),(0.6856430769-0.07328677298j),(-0.0002606549533+0.000460721436j),(-0.0003566993983+0.0004833264684j),(0.1074116975+0.1019157326j)
(3831000000+0j),(0.6732922792-0.122354721j),(-0.0002466042934+0.0004138456425j),(-0.0002719990152+0.000499840884j),(0.1156517714+0.09921235559j)
(3832000000+0j),(0.6565570831-0.1712123717j),(-0.0001823651401+0.0005495283986j),(-0.0001376766159+0.0005319121992j),(0.123796016+0.09551676721j)
(3833000000+0j),(0.6356395483-0.2190712021j),(-0.0001080372749+0.0005041145487j),(-0.0001356474095+0.0005598354037j),(0.1317429841+0.09089724134j)
(3834000000+0j),(0.6101015806-0.2656580956j),(-3.466927228e-05+0.0005829147412j),(-8.240761235e-05+0.0005277158343j),(0.1393098682+0.08553659829j)
(3835000000+0j),(0.5803555846-0.3110800609j),(1.287707255e-05+0.000534139399j),(7.578703662e-05+0.0005863553961j),(0.1464718133+0.07935336836j)
(3836000000+0j),(0.5459997058-0.354406163j),(0.0001565376588+0.0005123431911j),(8.555234672e-06+0.0005479008541j),(0.1531762481+0.07255770562j)
(3837000000+0j),(0.5072054863-0.3948597124j),(0.0001878179464+0.000527824508j),(0.0001443887741+0.0005631464301j),(0.1594633311+0.06502791489j)
(3838000000+0j),(0.4641355574-0.4328168618j),(0.0002130091889+0.0004896200262j),(0.0002248158853+0.0004260361602j),(0.165231362+0.05703294249j)
(3839000000+0j),(0.417122364-0.4667989948j),(0.0002764152305+0.0004311659141j),(0.0002853985934+0.000511556631j),(0.170340389+0.04815464048j)
(3840000000+0j),(0.3649201691-0.4969191835j),(0.0003123877977+0.0003971447877j),(0.0002285558294+0.0003910287051j),(0.1746980101+0.03882367473j)
(3841000000+0j),(0.3102883697-0.5223522633j),(0.0003011364315+0.0002723551879j),(0.0002955954114+0.0003780074476j),(0.1783675402+0.02894654122j)
(3842000000+0j),(0.2524565458-0.542643784j),(0.0004465678649+0.0002924804576j),(0.0004079253122+0.000329643226j),(0.1810132563+0.01869247724j)
(3843000000+0j),(0.1918879002-0.5576637049j),(0.000393381546+0.0002774792956j),(0.0003775710647+0.0002555394312j),(0.1828546822+0.008168398303j)
(3844000000+0j),(0.1292407513-0.5662990864j),(0.0004562716349+0.0001887189574j),(0.0003610182903+0.0002220197784j),(0.1835647076-0.002528098185j)
(3845000000+0j),(0.06532426924-0.568909037j),(0.0004155824136+0.0001185387591j),(0.0004116494383+0.0001665830787j),(0.1831714213-0.0132288598j)
(3846000000+0j),(0.0005697482266-0.5647455664j),(0.000454828667+0.0001415721053j),(0.0004479299241+0.0001173858254j),(0.1816786379-0.02370187105j)
(3847000000+0j),(-0.06362154335-0.5536984726j),(0.0004224625882+1.144655016e-05j),(0.0004444927326+8.683597116e-05j),(0.1793352515-0.03370121983j)
(3848000000+0j),(-0.12729083-0.5360371512j),(0.0004779001465+6.14553428e-05j),(0.0004367022484+1.407446416e-05j),(0.1762956083-0.04332951611j)
(3849000000+0j),(-0.1890086532-0.5114270729j),(0.000481569994-3.327593731e-05j),(0.0004672562645-3.478251165e-05j),(0.1724794656-0.0526135138j)
(3850000000+0j),(-0.2484665215-0.4802178609j),(0.0004258343251-0.0001254771196j),(0.0003777263919-0.0001386373333j),(0.1678781658-0.06133135j)
(3851000000+0j),(-0.3042403162-0.442832455j),(0.0004333663965-0.0001581516408j),(0.0004776692367-0.0001261680882j),(0.162544325-0.06938564561j)
(3852000000+0j),(-0.3557682633-0.3995258399j),(0.0003886871855-0.0002119253477j),(0.000427630468-0.0001909906132j),(0.1567576826-0.0768724608j)
(3853000000+0j),(-0.4027624726-0.3505464697j),(0.0003002615413-0.0002628248185j),(0.0003423062153-0.0002271726844j),(0.1504185796-0.0835920649j)
(3854000000+0j),(-0.4440387189-0.2970546242j),(0.0002596978738-0.0002940285194j),(0.0003689854639-0.0002972537477j),(0.143682301-0.08940441579j)
(3855000000+0j),(-0.4792134464-0.2399794026j),(0.0002792394953-0.0002580407308j),(0.000325130386-0.0002982079168j),(0.1367702037-0.09458649805j)
(3856000000+0j),(-0.5080270767-0.1796212345j),(0.0001971830061-0.0003418202105j),(0.0002329708368-0.0003072052205j),(0.1295870245-0.09901661774j)
(3857000000+0j),(-0.5301908255-0.116968481j),(0.0002033539786-0.0003214873141j),(0.00024792357-0.0002802228264j),(0.1222324371-0.1026507764j)
(3858000000+0j),(-0.5454950929-0.05267800245j),(0.0001729100768-0.0003618682385j),(0.0002066669695-0.0003926866339j),(0.1148098856-0.1054810852j)
(3859000000+0j),(-0.5540671349+0.01235761635j),(0.0001956162887-0.0004194918438j),(0.0001381336042-0.0003212447336j),(0.1071968302-0.1074129745j)
(3860000000+0j),(-0.5557409525+0.07719758492j),(6.028150165e-05-0.00040436376j),(7.8431156e-05-0.0003970747639j),(0.09988125414-0.1082975825j)
(3861000000+0j),(-0.5509836078+0.141321079j),(3.139495675e-05-0.0003669108555j),(2.467438026e-05-0.0004185148864j),(0.09315349907-0.1081950732j)
(3862000000+0j),(-0.5398675799+0.2038053841j),(-3.986690353e-05-0.0002972398361j),(2.980047793e-05-0.000364984764j),(0.08704695851-0.107456108j)
(3863000000+0j),(-0.5228259563+0.264031495j),(-4.427354725e-05-0.0004396092554j),(1.858100768e-05-0.000287963514j),(0.0815866366-0.1063062934j)
(3864000000+0j),(-0.5002813339+0.3216872817j),(-7.265344902e-05-0.0003887292987j),(-6.124614447e-05-0.0004485089157j),(0.0768052116-0.1046684831j)
(3865000000+0j),(-0.472980082+0.3756150932j),(-0.0001725033653-0.0003172924917j),(-0.0001371455728-0.0003356428933j),(0.07259304076-0.102855324j)
(3866000000+0j),(-0.4409246743+0.4262895693j),(-0.0002333454031-0.0002943040163j),(-0.0001194247598-0.000320475956j),(0.06905439496-0.1007804233j)
(3867000000+0j),(-0.4050070941+0.4729154908j),(-0.0001842525817-0.000302616827j),(-0.0002216560388-0.0003142360074j),(0.06611885875-0.09856698337j)
(3868000000+0j),(-0.3656649888+0.5155126004j),(-0.0002254797291-0.0002132154623j),(-0.0002388956345-0.000306054455j),(0.0637877211-0.09618862255j)
(3869000000+0j),(-0.3228721917+0.5537388374j),(-0.0002296551247-0.0002288644318j),(-0.0002708860848-0.0002433328045j),(0.06224635243-0.09382094941j)
(3870000000+0j),(-0.2779306173+0.5874154667j),(-0.0002720670891-0.0001897493494j),(-0.0002524643787-0.0002805608383j),(0.06157956272-0.09165308486j)
(3871000000+0j),(-0.2311336547+0.6166994641j),(-0.0002225123899-0.000232736289j),(-0.0002368376445-0.0001738891006j),(0.06148033217-0.08991370682j)
(3872000000+0j),(-0.1822518706+0.641300431j),(-0.0002750218846-0.0001731362281j),(-0.0003626274411-0.0002047676535j),(0.0618420057-0.08871643394j)
(3873000000+0j),(-0.1323909909+0.661653401j),(-0.0002913048374-0.000156402064j),(-0.0002530702623-0.0002125073224j),(0.06262622029-0.08787441759j)
(3874000000+0j),(-0.08151806146+0.6775296631j),(-0.0002964400337-0.0001316551061j),(-0.0003657279594-0.0001366242795j),(0.06369813532-0.08741492341j)
(3875000000+0j),(-0.03042566031+0.688936584j),(-0.0003391236241-8.575151878e-05j),(-0.0003115175641-0.000101285812j),(0.06508717686-0.08745409889j)
(3876000000+0j),(0.0207514856+0.695990414j),(-0.0002802924137-4.720194192e-05j),(-0.000364696054-8.777607582e-05j),(0.06682033837-0.08810083198j)
(3877000000+0j),(0.07152763754+0.6990583041j),(-0.0003156337189+1.566861283e-05j),(-0.0002694919531-1.717872874e-05j),(0.06880342215-0.0893669973j)
(3878000000+0j),(0.1221912205+0.6978930959j),(-0.0003128630924+2.685704567e-05j),(-0.0003356599482-8.052810153e-05j),(0.07085315138-0.0912495418j)
(3879000000+0j),(0.1721376479+0.6933007851j),(-0.0003062336182+7.80938135e-05j),(-0.0003294453199-7.257481684e-06j),(0.07312027365-0.09383961684j)
(3880000000+0j),(0.2207988501+0.6844621247j),(-0.0002826912096+7.104233373e-05j),(-0.0003195919853-1.722302113e-05j),(0.07536635548-0.09731669442j)
(3881000000+0j),(0.2685491741+0.6723157456j),(-0.0003445958428+7.098360948e-05j),(-0.0003317679802+2.226797915e-05j),(0.07713062316-0.1017950687j)
(3882000000+0j),(0.3148894608+0.6566022589j),(-0.0002683618222+0.0001042397562j),(-0.0003261000966+9.431019862e-05j),(0.07833567262-0.1069429965j)
(3883000000+0j),(0.3597595394+0.6376824725j),(-0.0002441326069+0.0001285311591j),(-0.0002969244961+0.0001018295443j),(0.07904455066-0.1126132258j)
(3884000000+0j),(0.4028865695+0.6152299457j),(-0.0002622888132+0.0002095044911j),(-0.0002916694211+0.0001372634142j),(0.07917235792-0.1186322642j)
(3885000000+0j),(0.4439902306+0.5898185886j),(-0.000232688195+0.0002144144964j),(-0.0003134679573+0.0002048526803j),(0.07870964706-0.1250495814j)
(3886000000+0j),(0.4831149578+0.5614990571j),(-0.0002259243483+0.0002669139067j),(-0.0002731791174+0.0001912720327j),(0.07792195678-0.1320556629j)
(3887000000+0j),(0.5197823644+0.530628238j),(-0.0002179123549+0.0002386283595j),(-0.0002556843101+0.0002799873764j),(0.07612802833-0.1396135723j)
(3888000000+0j),(0.5541511178+0.4970837502j),(-0.000181150026+0.0002472777269j),(-0.0002119722194+0.0003018722928j),(0.07343233377-0.1473507927j)
(3889000000+0j),(0.5859843493+0.4610750906j),(-0.0002178321301+0.0003199394851j),(-0.0001977392385+0.0003347820602j),(0.07001544535-0.1554564608j)
(3890000000+0j),(0.6154672503+0.4222784735j),(-0.0001233871444+0.0003458558058j),(-0.000168661034+0.0003393585212j),(0.06540651619-0.1639014039j)
(3891000000+0j),(0.6414971352+0.3817483217j),(-3.678744179e-05+0.0003765740548j),(-0.0001798997255+0.0003233717871j),(0.05940951407-0.172149629j)
(3892000000+0j),(0.6647490859+0.339456701j),(-5.18580382e-05+0.0003108272504j),(-0.00011851608+0.0003728741431j),(0.05212091655-0.1799589752j)
(3893000000+0j),(0.6848499775+0.2945724291j),(-3.28211645e-05+0.0002517527319j),(-5.506303569e-05+0.0003796931705j),(0.044233758-0.1871451939j)
(3894000000+0j),(0.7018757463+0.2483626895j),(-1.366003289e-05+0.0003725530114j),(-2.283264621e-05+0.0003597284376j),(0.03521091491-0.193997473j)
(3895000000+0j),(0.7152181864+0.200301083j),(-1.219152e-05+0.0003507465008j),(7.74396824e-07+0.0003490442759j),(0.02521334216-0.2001276248j)
(3896000000+0j),(0.7251467109+0.1512871834j),(7.910946442e-05+0.0003657812194j),(4.887491741e-06+0.0003706534335j),(0.01444697566-0.2053526708j)
(3897000000+0j),(0.7312654257+0.1009674922j),(0.0001013801739+0.0003500065068j),(8.811090811e-05+0.0003050470259j),(0.002852858743-0.2097548643j)
(3898000000+0j),(0.7334525585+0.04977647982j),(0.000187951111+0.0002913013741j),(0.0001082411618+0.0003309840977j),(-0.009425597265-0.2131167536j)
(3899000000+0j),(0.7316402197-0.002344883298j),(0.0001915623579+0.0003119111061j),(0.0001175907455+0.0003099161841j),(-0.02224203944-0.2153106355j)
(3900000000+0j),(0.72582829-0.0545977811j),(0.0002073573996+0.0002863508707j),(0.0001630199986+0.0003060871095j),(-0.03533431143-0.2163631341j)
(3901000000+0j),(0.7152906656-0.106827895j),(0.0002864035778+0.0002445895225j),(0.0001252954389+0.0003059656592j),(-0.04881703109-0.2162932993j)
(3902000000+0j),(0.7004861236-0.1587196251j),(0.0002062831627+0.0003161531349j),(0.0001853251306+0.0002767099941j),(-0.06241388991-0.2146351397j)
(3903000000+0j),(0.6810735464-0.2098601751j),(0.0002005477581+0.0002323955996j),(0.0002349353745+0.000148866151j),(-0.07601021975-0.2118598276j)
(3904000000+0j),(0.6571090221-0.2605387669j),(0.0002517141402+0.0002519320115j),(0.000295718346+0.000264768023j),(-0.08935467154-0.207994425j)
(3905000000+0j),(0.6284281015-0.3094674204j),(0.0002596370468+0.0001246265892j),(0.0003615158494+0.000225134354j),(-0.1024156138-0.2027176061j)
(3906000000+0j),(0.5949690342-0.3565936507j),(0.0003078734735+0.0001622273703j),(0.0003162525536+0.0001499310456j),(-0.1151681319-0.1960674534j)
(3907000000+0j),(0.5569160581-0.4012916025j),(0.0003687178541+0.0001409610268j),(0.00035561595+0.000139270036j),(-0.1272100657-0.1884467637j)
(3908000000+0j),(0.5144684911-0.4426607041j),(0.0003040022275+9.57276643e-05j),(0.000306597387+0.0001958769572j),(-0.1387073845-0.1794600679j)
(3909000000+0j),(0.4673794806-0.4809561961j),(0.0003027648199+4.267599434e-05j),(0.0003512765979+0.0001255281531j),(-0.1493788064-0.1692552861j)
(3910000000+0j),(0.4163222015-0.5151999102j),(0.000345129607+2.769833191e-05j),(0.0003347954771+4.895580423e-05j),(-0.1587715596-0.1580165661j)
(3911000000+0j),(0.3611930013-0.5450996868j),(0.0003005351464+2.646797839e-05j),(0.0004110111622-1.871045811e-06j),(-0.166758731-0.1459104727j)
(3912000000+0j),(0.3025665581-0.5698584194j),(0.0003340393887+4.731966328e-06j),(0.000337224541+5.381672599e-05j),(-0.1736204624-0.1332471132j)
(3913000000+0j),(0.2407842278-0.5892419334j),(0.0002570422657-3.570749323e-05j),(0.0003406014002-1.399710345e-05j),(-0.1787682623-0.1202316637j)
(3914000000+0j),(0.176685378-0.6023848067j),(0.0003586330859-9.270664304e-05j),(0.0003404095769-5.196718121e-05j),(-0.1826830953-0.1072756879j)
(3915000000+0j),(0.1105071008-0.6091901284j),(0.0003085650387-9.881703591e-05j),(0.000308534014-8.072813944e-05j),(-0.1855812818-0.09423664723j)
(3916000000+0j),(0.04313464835-0.6094943224j),(0.0002675870783-0.0001242456929j),(0.0003066723002-9.213603335e-05j),(-0.1873117387-0.08103528996j)
(3917000000+0j),(-0.02474849299-0.6026678707j),(0.0002427597356-0.0001810643298j),(0.0003355617519-0.0002246061485j),(-0.1876919866-0.06790614816j)
(3918000000+0j),(-0.09269919991-0.5885950613j),(0.0002610114752-0.0002068347094j),(0.00026830961-0.0002102851431j),(-0.1868899465-0.05502200947j)
(3919000000+0j),(-0.1591115892-0.567244558j),(0.0002845627896-0.000228958088j),(0.0003101343464-0.0002176042763j),(-0.1849135309-0.04215518936j)
(3920000000+0j),(-0.2232989222-0.5387483514j),(0.0001808453671-0.0002428850567j),(0.0002662177722-0.0002657859004j),(-0.1814405322-0.02973994353j)
(3921000000+0j),(-0.2843594253-0.5035984837j),(0.0002162370074-0.0003288463922j),(0.0002552313672-0.0002964188752j),(-0.1766163856-0.01827404058j)
(3922000000+0j),(-0.3416398764-0.4617859498j),(0.0002253582497-0.0003103179042j),(0.0001461817446-0.0002861389949j),(-0.1706489772-0.007777062242j)
(3923000000+0j),(-0.3941949606-0.4141047236j),(0.0001261127618-0.0002803512034j),(0.0002050381445-0.0003629985731j),(-0.1638388932+0.001527016129j)
(3924000000+0j),(-0.4414820373-0.3608460223j),(0.0001266539039-0.0003072574909j),(0.0001593858033-0.0003378596157j),(-0.1561295241+0.009683365503j)
(3925000000+0j),(-0.4826948941-0.3027438746j),(7.875013398e-05-0.0003692878236j),(0.000129744556-0.0003573455906j),(-0.1481942385+0.01661011239j)
(3926000000+0j),(-0.5173701048-0.2410222359j),(2.313234108e-05-0.0003908200597j),(8.462713595e-05-0.000401176454j),(-0.1397294551+0.02238841501j)
(3927000000+0j),(-0.5451194644-0.1762497724j),(3.44750224e-05-0.0003968338424j),(5.514505028e-05-0.0003813999938j),(-0.1311505884+0.02697842887j)
(3928000000+0j),(-0.565897882-0.1089707216j),(-2.243154449e-05-0.0004749415966j),(-1.306328704e-05-0.0004008802935j),(-0.1223662272+0.0302324792j)
(3929000000+0j),(-0.5791549683-0.0405867541j),(-9.188986587e-05-0.0003540992911j),(-0.0001085903714-0.0004239549162j),(-0.1137505174+0.03228171162j)
(3930000000+0j),(-0.5851712823+0.02835856506j),(-0.0001272208756-0.0003733990598j),(-6.806568854e-05-0.0003905355989j),(-0.1054060012+0.0331528176j)
(3931000000+0j),(-0.5838783979+0.09690943224j),(-9.687316924e-05-0.000353536976j),(-0.0001086889242-0.0003466136404j),(-0.09706049412+0.03307366037j)
(3932000000+0j),(-0.5758903027+0.1641774911j),(-0.0001539594959-0.0003566781525j),(-0.0001739150612-0.0003862484009j),(-0.08941028267+0.03163545927j)
(3933000000+0j),(-0.5614514947+0.2294405632j),(-0.0002221786126-0.0003214464232j),(-0.0001880395284-0.0003526720684j),(-0.08239619434+0.02912711206j)
(3934000000+0j),(-0.5403512716+0.2922032944j),(-0.0002277523599-0.0002646791108j),(-0.000203826392-0.0003046068596j),(-0.07618836313+0.02577060176j)
(3935000000+0j),(-0.5137255788+0.351745657j),(-0.0003081061004-0.0003024215694j),(-0.0002600910957-0.0002859819797j),(-0.07079586387+0.02138780207j)
(3936000000+0j),(-0.482009232+0.4076026717j),(-0.000304101879-0.0002116902615j),(-0.0002316571481-0.0002382085804j),(-0.06664252281+0.01630235733j)
(3937000000+0j),(-0.4455619752+0.4592187595j),(-0.0002999955614-0.0001887663529j),(-0.0003261584789-0.0001770297677j),(-0.06361421943+0.01079189627j)
(3938000000+0j),(-0.4050935805+0.5063162888j),(-0.0003384459123-0.0002284080401j),(-0.0003360402188-0.0001368679368j),(-0.06181064993+0.004889955637j)
(3939000000+0j),(-0.3610259891+0.5493087862j),(-0.0003316156217-0.0001931863517j),(-0.0003656258923-0.0001161120308j),(-0.06128441915-0.001122659072j)
(3940000000+0j),(-0.3142303824+0.5873437285j),(-0.0003837404074-0.0001296349801j),(-0.0003262402024-0.0001083992975j),(-0.0620505996-0.007010080041j)
(3941000000+0j),(-0.2648567259+0.6204575709j),(-0.000355571945-8.576781693e-05j),(-0.0003887752246-0.0001269837521j),(-0.06364510953-0.01276025952j)
(3942000000+0j),(-0.213755697+0.6485427064j),(-0.0003759270185-3.215040488e-05j),(-0.0003398270928-0.0001057292393j),(-0.06637737155-0.01842451871j)
(3943000000+0j),(-0.1610359102+0.6718156442j),(-0.0003137119638+1.10202609e-05j),(-0.0004124590196+4.798267764e-05j),(-0.07036927342-0.02379116142j)
(3944000000+0j),(-0.1073357314+0.6903191707j),(-0.0003544989158+2.811313061e-05j),(-0.0003578287142+1.164498099e-05j),(-0.07548479736-0.02861239311j)
(3945000000+0j),(-0.05304474011+0.7040891306j),(-0.0003919003648+6.135610602e-05j),(-0.0003523388586+8.946058369e-05j),(-0.08184238523-0.03286018856j)
(3946000000+0j),(0.001559678931+0.7129236328j),(-0.0003067968355+0.0001439620828j),(-0.0003841584839+0.0001377766603j),(-0.08947834373-0.03610828319j)
(3947000000+0j),(0.05562293902+0.7173892245j),(-0.0003198138147+0.0001602605771j),(-0.0003492431133+5.588533168e-05j),(-0.09807692468-0.03796122746j)
(3948000000+0j),(0.1094424203+0.7173456772j),(-0.0002584803151+0.000191924948j),(-0.0003030964581+0.000100433841j),(-0.1072341874-0.03843509277j)
(3949000000+0j),(0.1624469459+0.7130409734j),(-0.0002941645798+0.0001789368689j),(-0.0003070420062+0.0002253462444j),(-0.1168071553-0.03750240017j)
(3950000000+0j),(0.2144322842+0.7048801528j),(-0.0002153307578+0.0002682233753j),(-0.0002308349503+0.0002111088397j),(-0.1267383099-0.03513336442j)
(3951000000+0j),(0.265235126+0.6926529411j),(-0.0001870302513+0.0002487750317j),(-0.000235329353+0.0002517812536j),(-0.1364891976-0.03122649736j)
(3952000000+0j),(0.3143568635+0.676630295j),(-0.0001993565238+0.0001998101507j),(-0.00025642119+0.0002771034779j),(-0.1462981105-0.02614225164j)
(3953000000+0j),(0.3618105948+0.6571062382j),(-0.0002120690915+0.000285792863j),(-0.0002332827135+0.0002582174784j),(-0.1558818221-0.01950838346j)
(3954000000+0j),(0.4070113003+0.6341584575j),(-0.0001380230678+0.000244478666j),(-0.0001768806251+0.0002277915919j),(-0.1651965529-0.01132015354j)
(3955000000+0j),(0.4507340193+0.6080194637j),(-0.0001151005199+0.0002366648987j),(-0.0001303081954+0.0002790548897j),(-0.173701331-0.001806719969j)
(3956000000+0j),(0.4912542701+0.5792228636j),(-0.0001230423513+0.0003430057841j),(-9.8971439e-05+0.0002912414784j),(-0.1815771163+0.009109219521j)
(3957000000+0j),(0.5296972394+0.5477076068j),(-0.0001424684597+0.0002845800191j),(-6.427460175e-05+0.0003387159959j),(-0.1884282976+0.02137807794j)
(3958000000+0j),(0.566026032+0.5128493851j),(-4.270943828e-05+0.0002900155669j),(-4.312747842e-05+0.0002722124336j),(-0.1939149648+0.03493693194j)
(3959000000+0j),(0.5999947786+0.4752899348j),(-1.221527145e-05+0.0002918350801j),(-4.088872083e-05+0.0003369923506j),(-0.1979366094+0.04944871221j)
(3960000000+0j),(0.6300263405+0.4360044357j),(1.57271279e-05+0.000274811202j),(-3.756733713e-05+0.0003284288105j),(-0.200530827+0.06464941993j)
(3961000000+0j),(0.6573624611+0.3945045618j),(-4.114165495e-05+0.00028120965j),(1.918005e-05+0.0002614835394j),(-0.2015312016+0.08054157417j)
(3962000000+0j),(0.6816666126+0.3508892175j),(1.531463749e-05+0.0002432989422j),(6.185910024e-05+0.0002730715787j),(-0.2008258253+0.09697627763j)
(3963000000+0j),(0.7026243806+0.3056036239j),(9.345988656e-05+0.0002675504365j),(5.31339283e-05+0.0003258946817j),(-0.1984370202+0.113426922j)
(3964000000+0j),(0.7203937173+0.2585952839j),(7.054362504e-05+0.0002496364759j),(2.009960917e-05+0.0002627905051j),(-0.1941426694+0.130125185j)
(3965000000+0j),(0.7345362306+0.2100149512j),(7.630018081e-05+0.0002848557488j),(6.081500396e-05+0.0002459138632j),(-0.1880218685+0.1466686175j)
(3966000000+0j),(0.745040834+0.1603340902j),(0.0001562111574+0.0002367474517j),(0.0001258727862+0.0002353302261j),(-0.1801880598+0.1624055783j)
(3967000000+0j),(0.7518456578+0.1095131593j),(0.0001079781432+0.0002754173183j),(0.0001073658495+0.0002363568201j),(-0.1705505699+0.1777108684j)
(3968000000+0j),(0.7546861768+0.05814415619j),(0.0001604890422+0.0002613399411j),(0.0001528334687+0.0002473460045j),(-0.159601137+0.1921911433j)
(3969000000+0j),(0.7535209656+0.00606124957j),(0.0001934390602+0.0002061949635j),(0.0001621534029+0.0001495119359j),(-0.1469757408+0.2057395222j)
(3970000000+0j),(0.7484545708-0.04634769306j),(0.0002263208444+0.0001597294322j),(0.0001782992185+0.0001561209647j),(-0.1330717504+0.2181719147j)
(3971000000+0j),(0.7415181994-0.09797564929j),(0.0001792032708+0.0001722858869j),(0.0002359012433+0.0001726095797j),(-0.1162966341+0.2321707435j)
(3972000000+0j),(0.7278754115-0.1505001789j),(0.0001798541198+0.0001659264963j),(0.0002627524373+0.0001953161554j),(-0.09954506159+0.2419778527j)
