Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3975000000+0j),(0.6089337468-0.4051736398j),(0.001460466417-0.0003163363435j),(0.001362193376-0.0002593421086j),(-0.001008485211+0.273307967j)
(3976000000+0j),(0.5687490106-0.4488276006j),(0.001420695451-0.000397554104j),(0.00128410256-0.0002904942958j),(0.02111780085+0.2695971357j)
(3977000000+0j),(0.524055481-0.4896591845j),(0.00142089685-0.0004706436011j),(0.001310819411-0.0003910122032j),(0.04290619493+0.2634780086j)
(3978000000+0j),(0.4751611948-0.527124284j),(0.001309064799-0.0006785494043j),(0.001303675701-0.0006031326484j),(0.06346329302+0.2553697492j)
(3979000000+0j),(0.4228443801-0.5598862604j),(0.001350121573-0.0007991394377j),(0.001233230229-0.0006230750005j),(0.08315300196+0.2449473208j)
(3980000000+0j),(0.3667295873-0.5884536764j),(0.001264652237-0.000940617756j),(0.001250950387-0.0008219832089j),(0.1015471444+0.2327562716j)
(3981000000+0j),(0.3073479235-0.6118099791j),(0.001182951848-0.001063906937j),(0.001215295168-0.0009154894506j),(0.1180369109+0.2187465339j)
(3982000000+0j),(0.2457265854-0.6296550908j),(0.001091263839-0.00127285847j),(0.001118557993-0.00112400332j),(0.1327746511+0.2032024388j)
(3983000000+0j),(0.1815247536-0.641785927j),(0.000996182207-0.001358578796j),(0.001016766182-0.001175109879j),(0.1454207599+0.1862826065j)
(3984000000+0j),(0.1157412827-0.6478928772j),(0.0008870675229-0.001442145905j),(0.0008884932613-0.001383299241j),(0.1562094837+0.1684593478j)
(3985000000+0j),(0.04879337922-0.6475082369j),(0.0006973764393-0.001554417424j),(0.0008131021168-0.001454414218j),(0.1648855656+0.1498385245j)
(3986000000+0j),(-0.01888496429-0.6404576556j),(0.0005779834464-0.001611493528j),(0.0006601462374-0.001503981999j),(0.1712210476+0.130816063j)
(3987000000+0j),(-0.0856698975-0.6265616043j),(0.0003522660409-0.001684891991j),(0.0004744869366-0.001650882303j),(0.1755027175+0.1111835878j)
(3988000000+0j),(-0.1516266167-0.6058645888j),(0.0001877148898-0.001701900503j),(0.0003209159768-0.00170662161j),(0.1773166656+0.09162253847j)
(3989000000+0j),(-0.2156380266-0.5779680634j),(6.144564395e-05-0.001728985808j),(0.0001037015754-0.001723708934j),(0.1768083274+0.07218915417j)
(3990000000+0j),(-0.2770234346-0.5434869067j),(-0.0001306173071-0.00174729852j),(-3.74306037e-05-0.001731916796j),(0.174018532+0.05300873578j)
(3991000000+0j),(-0.3343271017-0.5025730088j),(-0.0002404236002-0.001755117089j),(-0.0002289280383-0.001702962443j),(0.1687601805+0.03495086896j)
(3992000000+0j),(-0.3876702487-0.4556640181j),(-0.0004678068217-0.001712331432j),(-0.0003485810885-0.00168956467j),(0.1613292247+0.01790982372j)
(3993000000+0j),(-0.4361618459-0.4027854102j),(-0.0006381989224-0.001727760653j),(-0.0005591667723-0.001724368311j),(0.151766941+0.0022762374j)
(3994000000+0j),(-0.4783836901-0.3452788931j),(-0.0008023260161-0.001621867064j),(-0.000752103806-0.00169892679j),(0.140510872-0.0116459795j)
(3995000000+0j),(-0.5143005848-0.283950177j),(-0.0009708533762-0.001558005111j),(-0.0008652987308-0.00158174173j),(0.1276886165-0.0236797233j)
(3996000000+0j),(-0.5435818434-0.2186935316j),(-0.001136639155-0.001413466875j),(-0.001009217347-0.001485842397j),(0.113668859-0.03359302581j)
(3997000000+0j),(-0.5658157468-0.1511311896j),(-0.001248057932-0.001296178205j),(-0.001201703213-0.001366119832j),(0.09855712205-0.04134907678j)
(3998000000+0j),(-0.5803980231-0.08192510196j),(-0.001400865731-0.001189913368j),(-0.001318652532-0.001236514072j),(0.08268374205-0.04660687751j)
(3999000000+0j),(-0.5876111388-0.01185158215j),(-0.001468553557-0.0009691309533j),(-0.001396965235-0.001121603185j),(0.06653752923-0.04935220652j)
(4000000000+0j),(-0.5877336264+0.05772390507j),(-0.0015946778-0.0008856239729j),(-0.001524154213-0.0009828179609j),(0.05049964786-0.04961748989j)
(4001000000+0j),(-0.5912462473+0.1223625068j),(-0.001703634858-0.0008408037247j),(-0.001579062082-0.0007889326662j),(0.03481214866-0.04723653355j)
(4002000000+0j),(-0.577311039+0.1908878425j),(-0.001753421966-0.0006025927141j),(-0.001689292607-0.0006896193372j),(0.01993015409-0.04284384695j)
(4003000000+0j),(-0.5569229722+0.2565597038j),(-0.001758537139-0.0004715574905j),(-0.001740978565-0.0005314360606j),(0.005845960695-0.03629306671j)
(4004000000+0j),(-0.5299800634+0.3194042508j),(-0.001774943317-0.0002720937482j),(-0.001787608955-0.0003623186494j),(-0.007039151154-0.02760781864j)
(4005000000+0j),(-0.4975391626+0.3782589477j),(-0.001747788978-9.401301213e-05j),(-0.001753293211-0.0001862883655j),(-0.01831549034-0.01726798893j)
(4006000000+0j),(-0.4596659243+0.43285492j),(-0.001847808133+6.640794891e-05j),(-0.001814938849+2.772064909e-05j),(-0.02806903794-0.005282326928j)
(4007000000+0j),(-0.4172166586+0.4828616112j),(-0.001801003353+0.0002727671817j),(-0.001819894416+0.0001639688126j),(-0.03607935086+0.00820017423j)
(4008000000+0j),(-0.3706144392+0.5280219126j),(-0.00182978157+0.0004012252029j),(-0.001714603393+0.000307207607j),(-0.04192677885+0.02290835489j)
(4009000000+0j),(-0.3206453621+0.5677197713j),(-0.001730982098+0.0005393257015j),(-0.001723609283+0.0005896168295j),(-0.04558359459+0.03851262079j)
(4010000000+0j),(-0.2679992914+0.602237652j),(-0.001669870457+0.0007037810865j),(-0.001635801629+0.0006857454428j),(-0.04663434252+0.05500796266j)
(4011000000+0j),(-0.2132288218+0.6311584222j),(-0.001580523793+0.000882003631j),(-0.001626284095+0.0008624350885j),(-0.04533236846+0.07164402065j)
(4012000000+0j),(-0.1570311487+0.654277907j),(-0.001441678265+0.0009275645134j),(-0.001552277128+0.0009609318222j),(-0.0416906476+0.08816530995j)
(4013000000+0j),(-0.09961666912+0.672144134j),(-0.001422838541+0.001149379183j),(-0.001405434683+0.001074134256j),(-0.03538643941+0.1044450839j)
(4014000000+0j),(-0.04202605411+0.6845316957j),(-0.001287335297+0.001273471746j),(-0.001289381646+0.001251086011j),(-0.02680328488+0.1198474962j)
(4015000000+0j),(0.01604427584+0.6917166316j),(-0.001152964775+0.00135764177j),(-0.00118116918+0.001322468044j),(-0.01591108367+0.1342890291j)
(4016000000+0j),(0.07334988564+0.6938301522j),(-0.001096239663+0.001506345579j),(-0.001086158911+0.001464796602j),(-0.00297091133+0.1475818519j)
(4017000000+0j),(0.130147174+0.6910988389j),(-0.0009300749516+0.001670977566j),(-0.0009835837409+0.001582740457j),(0.01200285461+0.1593494229j)
(4018000000+0j),(0.1854899973+0.6834999709j),(-0.0007424349897+0.001729981974j),(-0.0007915073656+0.001623993623j),(0.02934322134+0.1690898802j)
(4019000000+0j),(0.239438355+0.6714205051j),(-0.000629373535+0.001749957795j),(-0.0006722051185+0.001715948572j),(0.04782665148+0.1769714968j)
(4020000000+0j),(0.2917199135+0.6552992645j),(-0.0004435835872+0.001845528255j),(-0.0005488222814+0.001826514024j),(0.06738589704+0.1825337528j)
(4021000000+0j),(0.3423804939+0.6347113904j),(-0.0002120277786+0.001858183532j),(-0.000266778894+0.001828935696j),(0.08829072118+0.1858878249j)
(4022000000+0j),(0.3907910883+0.6103502897j),(-3.069284867e-05+0.001869469415j),(-0.0001462829969+0.001828984474j),(0.1097482666+0.1865583127j)
(4023000000+0j),(0.4358179569+0.5825931642j),(0.000139092037+0.001895119669j),(5.626807979e-05+0.001867503161j),(0.1316464394+0.1844900634j)
(4024000000+0j),(0.4785945117+0.5516834995j),(0.0002700402983+0.001873040455j),(0.0002089175832+0.001878050389j),(0.1536160558+0.1799217087j)
(4025000000+0j),(0.5180098414+0.5176118326j),(0.0005862988182+0.001785602304j),(0.0004378949234+0.001809304697j),(0.1752207726+0.1728068016j)
(4026000000+0j),(0.5554272532+0.4800887759j),(0.0006383954897+0.001725757145j),(0.0005879220553+0.001736612059j),(0.1965021938+0.1627649716j)
(4027000000+0j),(0.5889624357+0.44030592j),(0.0007825405919+0.001630836865j),(0.000723978912+0.001689123805j),(0.2166313976+0.1504810911j)
(4028000000+0j),(0.619274497+0.3983258806j),(0.0009177240427+0.001638493384j),(0.0008948912146+0.001632414176j),(0.235726133+0.1354420477j)
(4029000000+0j),(0.6459505558+0.3540536108j),(0.001027885475+0.001495201723j),(0.001012805384+0.001519038226j),(0.2533052266+0.1181012069j)
(4030000000+0j),(0.668982327+0.3080170251j),(0.001230744878+0.001403286937j),(0.001149525284+0.001438155537j),(0.2688955665+0.09846830208j)
(4031000000+0j),(0.688262403+0.2604296616j),(0.001351562561+0.00123248098j),(0.001245205407+0.001337855821j),(0.2822774649+0.07703948745j)
(4032000000+0j),(0.7036781907+0.2111211489j),(0.001476086676+0.001183544053j),(0.001425768365+0.001188479131j),(0.2934738398+0.05398658096j)
(4033000000+0j),(0.7152333856+0.1608523976j),(0.001522696228+0.001018810086j),(0.001472010394+0.001070545288j),(0.3019489944+0.02979117435j)
(4034000000+0j),(0.7228549719+0.1092494164j),(0.001625764417+0.0008700037142j),(0.001606768579+0.0009070963715j),(0.3077173829+0.00455779851j)
(4035000000+0j),(0.7261664271+0.05706575645j),(0.00174196146+0.0006285227719j),(0.001681050169+0.000813214865j),(0.3106298149-0.02114480624j)
(4036000000+0j),(0.7253167629+0.005210871296j),(0.001801555045+0.0005392916501j),(0.001776214223+0.0005704315845j),(0.3109180927-0.04709604225j)
(4037000000+0j),(0.7201676369-0.04729696801j),(0.00187439553+0.0003818422847j),(0.00179468072+0.00037371504j),(0.3084085882-0.07324257845j)
(4038000000+0j),(0.7107126713-0.09914722584j),(0.00181291718+0.0001272150985j),(0.001830650726+0.0002227538353j),(0.3031695187-0.09836212932j)
(4039000000+0j),(0.6969822049-0.1501578852j),(0.001814956078-6.182264769e-05j),(0.001845652354+7.435609587e-05j),(0.2953695655-0.1230835867j)
(4040000000+0j),(0.6789190173-0.2006569362j),(0.00175834517-0.0001867946703j),(0.001776183373-5.459667591e-05j),(0.2850852311-0.1467545915j)
(4041000000+0j),(0.6562004089-0.2498033524j),(0.001800644095-0.0003182370856j),(0.001728047617-0.0002297656611j),(0.2724561989-0.1692483532j)
(4042000000+0j),(0.6294064522-0.2976342222j),(0.001741372864-0.0005014382186j),(0.001716135186-0.000394463219j),(0.2574339509-0.1902939681j)
(4043000000+0j),(0.598130703-0.3429063013j),(0.001698624576-0.0006808732869j),(0.001676282962-0.0005584069295j),(0.2406634539-0.2093813617j)
(4044000000+0j),(0.5626129508-0.3860467424j),(0.001613825327-0.0007756326231j),(0.001616990194-0.0006819043774j),(0.2221183628-0.22659797j)
(4045000000+0j),(0.5233281255-0.4258529658j),(0.00153202354-0.0009590196423j),(0.001580960467-0.0008484866121j),(0.2019282132-0.241787245j)
(4046000000+0j),(0.4800204039-0.462562813j),(0.001415776438-0.001115187537j),(0.001552915666-0.0009819768602j),(0.1806308031-0.2545129426j)
(4047000000+0j),(0.4327488542-0.4957863952j),(0.001302360091-0.00124064018j),(0.001371227438-0.001165235182j),(0.1580462456-0.2651007126j)
(4048000000+0j),(0.3823339641-0.5246009061j),(0.001171577023-0.001362656942j),(0.00130688143-0.001267476124j),(0.1349182278-0.2730678833j)
(4049000000+0j),(0.3292692304-0.548680239j),(0.001088553225-0.00144627539j),(0.001200651284-0.001355152344j),(0.111390762-0.278498623j)
(4050000000+0j),(0.2730225325-0.5680974361j),(0.0009321539546-0.001473447774j),(0.001089044148-0.00148856407j),(0.0878167972-0.2815218394j)
(4051000000+0j),(0.2145835608-0.5823052146j),(0.0008018826484-0.001596135204j),(0.000965967658-0.001622120268j),(0.06458990276-0.2820225271j)
(4052000000+0j),(0.1546423435-0.5906662211j),(0.0006526153884-0.001765919267j),(0.0007267167675-0.001710483222j),(0.04140179232-0.2803298641j)
(4053000000+0j),(0.09342093021-0.5932507312j),(0.000427607185-0.001784576918j),(0.0006072298274-0.001752530457j),(0.01901923865-0.2762326141j)
(4054000000+0j),(0.03163864464-0.5895655601j),(0.0003219338832-0.001784368418j),(0.0004330702941-0.001777507481j),(-0.00249826652-0.2700604241j)
(4055000000+0j),(-0.02938220464-0.5798582017j),(9.122080519e-05-0.001809920068j),(0.0001923577074-0.001854625181j),(-0.02311648801-0.2615595585j)
(4056000000+0j),(-0.09059416503-0.5636444055j),(-7.405449287e-05-0.001825610409j),(7.687778998e-05-0.00184400985j),(-0.04235706851-0.2511435371j)
(4057000000+0j),(-0.1498500258-0.5412174848j),(-0.0002501116542-0.001843884005j),(-0.0001190561234-0.001868485007j),(-0.06004786491-0.2389119079j)
(4058000000+0j),(-0.2065892369-0.5127987645j),(-0.0004598758533-0.001794030191j),(-0.0003261639504-0.001803114894j),(-0.0758593455-0.2251019897j)
(4059000000+0j),(-0.2603615522-0.4784829056j),(-0.0005374490866-0.001768617309j),(-0.0004782334727-0.001788103837j),(-0.0901035592-0.209721291j)
(4060000000+0j),(-0.3111833632-0.4379988329j),(-0.0007473531296-0.001687494689j),(-0.000623920816-0.001729200827j),(-0.1022409499-0.193023775j)
(4061000000+0j),(-0.356798023-0.3928564019j),(-0.0009068825748-0.001521368511j),(-0.0008079081308-0.00167980371j),(-0.1122639701-0.1753214255j)
(4062000000+0j),(-0.3980472684-0.3423974124j),(-0.001088444493-0.001461463748j),(-0.001003249548-0.001537199365j),(-0.1198617443-0.1568207511j)
(4063000000+0j),(-0.4334969521-0.2879861626j),(-0.001215859316-0.001363291638j),(-0.001127167488-0.00145403028j),(-0.1250136793-0.1375814587j)
(4064000000+0j),(-0.4630176127-0.230447277j),(-0.001367865014-0.001186490757j),(-0.001242805505-0.001253195805j),(-0.127518028-0.1184195145j)
(4065000000+0j),(-0.4861600697-0.1698517308j),(-0.001424249611-0.001091504819j),(-0.001355344197-0.00119051896j),(-0.1274133027-0.09946472069j)
(4066000000+0j),(-0.5026680231-0.1073530385j),(-0.001450080657-0.0008635899285j),(-0.001383083174-0.001044242177j),(-0.1249224767-0.08105245236j)
(4067000000+0j),(-0.5122921467-0.0437036569j),(-0.00153638178-0.0007070165593j),(-0.001490569673-0.0008626399213j),(-0.1199842021-0.06337996468j)
(4068000000+0j),(-0.5151985288+0.01968739874j),(-0.001590104308-0.0006551013794j),(-0.001588263432-0.0006962115876j),(-0.1128070056-0.04707395963j)
(4069000000+0j),(-0.5113534331+0.08334321305j),(-0.001637715381-0.0003970750258j),(-0.001676792162-0.0005576891126j),(-0.1035892069-0.03210113574j)
(4070000000+0j),(-0.5009848475+0.1456966004j),(-0.001645452692-0.0004413700954j),(-0.00169387483-0.0004194468202j),(-0.09248822927-0.01888663873j)
(4071000000+0j),(-0.4843279123+0.205543993j),(-0.001679553068-0.0001752404787j),(-0.001664825482-0.0001826807274j),(-0.07964771986-0.007545897755j)
(4072000000+0j),(-0.4616011977+0.2633633005j),(-0.001673665131+2.161605153e-05j),(-0.001685416442-5.567492917e-05j),(-0.06555041671+0.001509556623j)
(4073000000+0j),(-0.4333308339+0.317711825j),(-0.001682577888+0.000126922605j),(-0.00173768145+3.191887299e-05j),(-0.05033260956+0.008400679043j)
(4074000000+0j),(-0.4004186094+0.3683538367j),(-0.001641168143+0.000307340466j),(-0.001677178196+0.0001876382448j),(-0.03432416543+0.01268961975j)
(4075000000+0j),(-0.3622956276+0.4153064677j),(-0.001560997684+0.0004523032985j),(-0.001630356535+0.0003972164704j),(-0.01785154082+0.01441716675j)
(4076000000+0j),(-0.3206866682+0.4571298005j),(-0.001551838126+0.0006053310935j),(-0.001512065297+0.0006118390011j),(-0.001460354426+0.01354784769j)
(4077000000+0j),(-0.2751969099+0.494548906j),(-0.001441707369+0.0007856554585j),(-0.001473821816+0.000703707803j),(0.01456374768+0.009925187603j)
(4078000000+0j),(-0.2270585299+0.5266031874j),(-0.001393357292+0.0008780090138j),(-0.001364899101+0.0008182423771j),(0.02994569205+0.003919943738j)
(4079000000+0j),(-0.1769104004+0.5536848938j),(-0.001209247392+0.001022167853j),(-0.001295450493+0.0009192042635j),(0.04417383298-0.004327280535j)
(4080000000+0j),(-0.1252008677+0.5752108295j),(-0.001059823204+0.001093706465j),(-0.001097264816+0.001091711456j),(0.0570390895-0.01481473189j)
(4081000000+0j),(-0.07261265069+0.5916013925j),(-0.0009660819196+0.001204197877j),(-0.001037288806+0.001124502392j),(0.06833708286-0.02732881824j)
(4082000000+0j),(-0.01907118969+0.6028712731j),(-0.0008323241491+0.001210794318j),(-0.0008764986997+0.001222208142j),(0.07778683305-0.04158912057j)
(4083000000+0j),(0.03496028483+0.6090678316j),(-0.0007011168054+0.001358166803j),(-0.0007264671731+0.001221350278j),(0.08513668925-0.05738900875j)
(4084000000+0j),(0.08836592734+0.6100920413j),(-0.0005677481531+0.001377748675j),(-0.000659073994+0.001224087668j),(0.09012007713-0.07433299719j)
(4085000000+0j),(0.1404210627+0.6064524219j),(-0.0005567554035+0.001335096196j),(-0.0004914284218+0.001293296227j),(0.09278658777-0.09208893457j)
(4086000000+0j),(0.1915632188+0.5981122612j),(-0.0003453168902+0.001392485225j),(-0.0004378867452+0.001355315908j),(0.09308470041-0.110449736j)
(4087000000+0j),(0.2413365543+0.5854489159j),(-0.000251927122+0.001405513845j),(-0.0003475704289+0.001343917684j),(0.09065454453-0.1291871079j)
(4088000000+0j),(0.2895075381+0.5684918789j),(-7.438193279e-05+0.001343439217j),(-0.0002456935472+0.00134554843j),(0.08567047864-0.1476179306j)
(4089000000+0j),(0.3348709941+0.5477329754j),(-3.784040018e-05+0.001400563749j),(-0.0001239417034+0.001349515398j),(0.0782038644-0.1656876251j)
(4090000000+0j),(0.3779847026+0.5234055258j),(0.0001277622068+0.001356305787j),(-3.357007881e-05+0.001351739396j),(0.06833714247-0.1831014347j)
(4091000000+0j),(0.4186627865+0.4956068327j),(0.0001354768174+0.001339794602j),(0.0001075056352+0.001366425422j),(0.05605651438-0.1994086256j)
(4092000000+0j),(0.4562165737+0.4648445691j),(0.0003063492477+0.001288498985j),(0.0002226982324+0.001352998195j),(0.04165238515-0.2143713815j)
(4093000000+0j),(0.4907618761+0.4312332898j),(0.0005287003005+0.001289348118j),(0.0003837984696+0.001319432515j),(0.02498171665-0.2278089945j)
(4094000000+0j),(0.5219601393+0.3950575064j),(0.0004928135895+0.001213058596j),(0.0004093866155+0.00122615369j),(0.006667810958-0.2393426842j)
(4095000000+0j),(0.5499625802+0.356874255j),(0.0005914160283+0.00120681664j),(0.0006141294143+0.001193592325j),(-0.01312229689-0.2488786115j)
(4096000000+0j),(0.5743658543+0.3160735942j),(0.0007763846079+0.001090635662j),(0.0006680428633+0.001196492929j),(-0.03435029089-0.2562119215j)
(4097000000+0j),(0.5953825712+0.2738300067j),(0.000802329916+0.001041267766j),(0.0007489915588+0.001075704582j),(-0.05671608075-0.261021153j)
(4098000000+0j),(0.6123754382+0.2303510504j),(0.0008588227211+0.0009369258769j),(0.0007912950823+0.001062845695j),(-0.07977044582-0.2634782531j)
(4099000000+0j),(0.6257025599+0.1857567621j),(0.001056022593+0.0008154747193j),(0.0009074679692+0.0009950750973j),(-0.1031564549-0.2633232945j)
(4100000000+0j),(0.635207653+0.1405022716j),(0.001099164248+0.0007247078465j),(0.001058278373+0.0008249430684j),(-0.1268476993-0.2605389938j)
(4101000000+0j),(0.6409558654+0.09468993624j),(0.001087466837+0.0006194887683j),(0.00106385781+0.0007878822507j),(-0.1503003836-0.2552792446j)
(4102000000+0j),(0.6426811218+0.04856356187j),(0.001135390485+0.0004554930201j),(0.001200211816+0.0006563343341j),(-0.1732363552-0.2471864111j)
(4103000000+0j),(0.6405563354+0.002750970222j),(0.001202344778+0.0003657356428j),(0.001202035346+0.0005308348918j),(-0.1953357458-0.2366556685j)
(4104000000+0j),(0.6342817545-0.04281872407j),(0.001096077496+0.0002655113349j),(0.0012382766+0.0003959511232j),(-0.2162927836-0.2238802717j)
(4105000000+0j),(0.6245846152-0.08785194779j),(0.001049035578+0.000188683829j),(0.001213293872+0.0002825813426j),(-0.2359761298-0.2089528637j)
(4106000000+0j),(0.6107522845-0.1322320425j),(0.001121392357+0.0001047383848j),(0.001264643623+0.0002042204578j),(-0.2539839447-0.1921081938j)
(4107000000+0j),(0.5934529901-0.1747825559j),(0.001097747358-2.045483961e-05j),(0.00123538496+2.602837048e-05j),(-0.270385474-0.173481157j)
(4108000000+0j),(0.5722094178-0.2159248023j),(0.001064690994-1.073077897e-06j),(0.00124011049-4.869312397e-05j),(-0.2849376798-0.1529500712j)
(4109000000+0j),(0.5475078821-0.2552524193j),(0.00108035584-0.0001638341928j),(0.001256784191-0.0001596059155j),(-0.2974150181-0.1310993456j)
(4110000000+0j),(0.5192207694-0.2923948602j),(0.001071582665-0.0002170144726j),(0.001216424396-0.0002651104296j),(-0.307634443-0.1081455925j)
(4111000000+0j),(0.4876036048-0.3272087104j),(0.0009941270109-0.0002245544893j),(0.001155828708-0.0003438838467j),(-0.3153781593-0.08429490138j)
(4112000000+0j),(0.4528651237-0.3592052885j),(0.001002617297-0.0003158887557j),(0.001123536844-0.0004560217494j),(-0.3207067251-0.05962973402j)
(4113000000+0j),(0.4152621925-0.387949953j),(0.001017761533-0.0004174867936j),(0.00108845206-0.0004996454809j),(-0.3235602081-0.03471442508j)
(4114000000+0j),(0.3751969337-0.4130841489j),(0.001029664418-0.0005450458848j),(0.0009968546219-0.0006791254855j),(-0.3237583637-0.009910330998j)
(4115000000+0j),(0.3325202167-0.4347969923j),(0.0008650027448-0.0006539683673j),(0.0009619483608-0.0007010423578j),(-0.3214445114+0.01499634111j)
(4116000000+0j),(0.2877373099-0.4524147736j),(0.000835505838-0.0006654494791j),(0.0009119602619-0.0008605387411j),(-0.3168301284+0.0390717144j)
(4117000000+0j),(0.2417703867-0.4657389261j),(0.0007720462163-0.0008083736757j),(0.0008127462934-0.0008835311746j),(-0.3098770678+0.0624973633j)
(4118000000+0j),(0.1939151734-0.4747627421j),(0.0007099907962-0.0008065412403j),(0.0006773562054-0.0009884261526j),(-0.300681293+0.0851618989j)
(4119000000+0j),(0.1449464858-0.4791777547j),(0.0006195924943-0.0008896132349j),(0.0006445337203-0.0009802790591j),(-0.2895015776+0.1063845966j)
(4120000000+0j),(0.09617812186-0.4787916707j),(0.0006092116819-0.0009101231699j),(0.0005375317414-0.001014916343j),(-0.27630651+0.1261940608j)
(4121000000+0j),(0.04679166898-0.4736001718j),(0.0004882118083-0.001029617037j),(0.0004297427367-0.001062692492j),(-0.2611365318+0.1443865894j)
(4122000000+0j),(-0.001330318511-0.4635019088j),(0.0004520541115-0.001091746148j),(0.000368758454-0.001122880611j),(-0.2445369512+0.1608567459j)
(4123000000+0j),(-0.04895454273-0.4485830953j),(0.0003347254824-0.001058324822j),(0.0002621326712-0.001121206558j),(-0.2263575941+0.1753728898j)
(4124000000+0j),(-0.09493018687-0.428776754j),(0.0002093492221-0.001123559079j),(0.0001278064447-0.001160227694j),(-0.2071459293+0.187642584j)
(4125000000+0j),(-0.1385371238-0.4043295906j),(0.0001313779212-0.0011708003j),(4.351417374e-05-0.001153397141j),(-0.1868882924+0.1978990449j)
(4126000000+0j),(-0.1796555817-0.3754554629j),(-7.165772331e-06-0.00123054022j),(-8.344005619e-05-0.001214126823j),(-0.165963158+0.2056736622j)
(4127000000+0j),(-0.2175928652-0.3424490345j),(-0.000178318267-0.001227696775j),(-0.0001834520517-0.00114579103j),(-0.1444904953+0.2111517313j)
(4128000000+0j),(-0.2519236803-0.3053840124j),(-0.0002690854017-0.001122375717j),(-0.0003564516082-0.001123669092j),(-0.1231761351+0.2138812731j)
(4129000000+0j),(-0.2820867598-0.2652220894j),(-0.0004152295005-0.001048568403j),(-0.0004574176273-0.001054925029j),(-0.1021223441+0.214244268j)
(4130000000+0j),(-0.3078129888-0.2219087474j),(-0.0005367936683-0.001015172456j),(-0.00050514756-0.001015300862j),(-0.08113434166+0.2122577302j)
(4131000000+0j),(-0.3287198842-0.1763566804j),(-0.0006453816313-0.0009518128354j),(-0.0006374813966-0.0009097149596j),(-0.06098579988+0.20794003j)
(4132000000+0j),(-0.3444955349-0.1290289483j),(-0.0007098671631-0.0009127980447j),(-0.0006880278816-0.0008301082416j),(-0.04222309962+0.2012248727j)
(4133000000+0j),(-0.3552129567-0.08040400618j),(-0.0007690646453-0.0007884783554j),(-0.0007399737951-0.0007579286466j),(-0.0246240925+0.1925850826j)
(4134000000+0j),(-0.3604835868-0.03106223551j),(-0.0008145134198-0.0006665424444j),(-0.0007670160849-0.0006100525497j),(-0.008597134613+0.1820573545j)
(4135000000+0j),(-0.3606621027+0.01800723136j),(-0.0007901155041-0.0006303706323j),(-0.0008014425403-0.0005352016306j),(0.005763106979+0.1697513708j)
(4136000000+0j),(-0.3553602695+0.06640837692j),(-0.0008441543905-0.0004077588674j),(-0.0008866013377-0.0004782891483j),(0.01803204045+0.1559622199j)
(4137000000+0j),(-0.3450851738+0.113675264j),(-0.0009092381806-0.0003754319623j),(-0.0008375972393-0.0003253766336j),(0.0282159932+0.1410473683j)
(4138000000+0j),(-0.3297722042+0.1592414924j),(-0.0008851370658-0.0002879702661j),(-0.0008740286576-0.0002630783711j),(0.0358457081+0.125080824j)
(4139000000+0j),(-0.3101217747+0.2024121563j),(-0.0008718956378-0.0001863067882j),(-0.0007747477503-0.0001963053655j),(0.04104784131+0.1086227799j)
(4140000000+0j),(-0.2863460183+0.2445950663j),(-0.0008623566828-0.0001486652764j),(-0.0008155947435-0.0001791461837j),(0.04379763454+0.09216912456j)
(4141000000+0j),(-0.2584672868+0.2817657844j),(-0.0008252894622-7.042149809e-05j),(-0.0007988174912-7.937503688e-05j),(0.04400400817+0.07576741729j)
(4142000000+0j),(-0.2273354828+0.3151732217j),(-0.0008637438877-7.511818694e-06j),(-0.0007914492162-5.053485438e-05j),(0.04171674326+0.05982284312j)
(4143000000+0j),(-0.1935417652+0.3446514303j),(-0.0007900671917+6.771084009e-05j),(-0.0007724831812+8.909768803e-05j),(0.03725021333+0.0446831245j)
(4144000000+0j),(-0.1574859321+0.3703045037j),(-0.0007600046229+6.736671639e-05j),(-0.0007983726682+0.0001133433543j),(0.03038166277+0.03058031145j)
(4145000000+0j),(-0.1184865907+0.3919027745j),(-0.0006898200372+0.0001902086515j),(-0.0007481785142+0.000129148073j),(0.02151062526+0.01801247264j)
(4146000000+0j),(-0.07918732613+0.4090367071j),(-0.0006941527827+0.0002148025815j),(-0.0006874430692+0.0001809913811j),(0.01083045173+0.007124812733j)
(4147000000+0j),(-0.0384673439+0.4219252742j),(-0.0006578696193+0.0002644835913j),(-0.0006867615157+0.0001869930129j),(-0.001314528519-0.001928957085j)
(4148000000+0j),(0.002297064522+0.4305936239j),(-0.000733094872+0.0002247704833j),(-0.0007133454783+0.0003410444187j),(-0.01458427124-0.00878333505j)
(4149000000+0j),(0.04361182079+0.4349827644j),(-0.000693355687+0.0003288297739j),(-0.000550241617+0.0002997152042j),(-0.02885817923-0.01349421952j)
(4150000000+0j),(0.08376958966+0.4353329525j),(-0.0006908009527+0.0003322445264j),(-0.0006187839899+0.0003456141567j),(-0.04375227541-0.01587549973j)
(4151000000+0j),(0.1239100397+0.4317262005j),(-0.0006847122568+0.0003492952965j),(-0.000582298846+0.000381877675j),(-0.0590881668-0.01601095965j)
(4152000000+0j),(0.1621299237+0.4243927304j),(-0.0006432225346+0.0004441753263j),(-0.00056991569+0.0004319395521j),(-0.07431196421-0.01370070747j)
(4153000000+0j),(0.1991451234+0.4137042971j),(-0.0005437463988+0.0004831109545j),(-0.0005352258449+0.000520517875j),(-0.08925491571-0.009065415996j)
