Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(3977000000+0j),(0.5927063227-0.3924811998j),(-0.0001950974547+0.000448451814j),(-0.0002173630928+0.0004728943168j),(0.01746411435+0.28650635j)
(3978000000+0j),(0.5528829098-0.4348108893j),(-0.000225161144+0.0004932319862j),(-0.0001791129762+0.0005484248395j),(0.04110008851+0.2817581894j)
(3979000000+0j),(0.5087451935-0.4741639185j),(-0.0001607478625+0.0005225425703j),(-0.0001391476253+0.0005220035091j),(0.06408315897+0.2743739685j)
(3980000000+0j),(0.4606443644-0.5100845263j),(-8.647201321e-05+0.000600897125j),(-4.121270103e-05+0.0005561257713j),(0.08612935245+0.2644570564j)
(3981000000+0j),(0.4087371826-0.5417440902j),(1.569578308e-05+0.0005588642671j),(-6.801702693e-05+0.0005226902431j),(0.1068493947+0.2522179164j)
(3982000000+0j),(0.3536221683-0.5689969119j),(4.24353093e-05+0.0005349848652j),(1.401243139e-06+0.0005445509451j),(0.1261916608+0.2376404824j)
(3983000000+0j),(0.2948712707-0.5912968632j),(8.016137872e-05+0.0005201536696j),(8.236417489e-05+0.0005535495002j),(0.1431799531+0.220765709j)
(3984000000+0j),(0.2334574759-0.6083996507j),(8.674110722e-05+0.0005212558317j),(0.0001356223802+0.0006145777879j),(0.1582715511+0.2024292799j)
(3985000000+0j),(0.1697510928-0.619573355j),(0.0002042448032+0.0004762647732j),(0.0002012197219+0.0005340032512j),(0.1705251634+0.182675802j)
(3986000000+0j),(0.1043737307-0.6245865533j),(0.00026716906+0.000511214952j),(0.0002926343295+0.0004974055919j),(0.1803428382+0.1620827224j)
(3987000000+0j),(0.0381093882-0.6232074555j),(0.0003237373894+0.0005097292596j),(0.0003497652651+0.0004884440568j),(0.1873141527+0.1408565079j)
(3988000000+0j),(-0.02853616886-0.6150632153j),(0.0003227003617+0.0004054930469j),(0.0003386343014+0.0004312074161j),(0.1917572618+0.1195047855j)
(3989000000+0j),(-0.09424247593-0.600187668j),(0.0003213072778+0.0003196472826j),(0.0003362579446+0.0003958921588j),(0.1934635639+0.09838004133j)
(3990000000+0j),(-0.159343645-0.5783308254j),(0.000415287941+0.0003499699524j),(0.0004239382979+0.0004259118869j),(0.19289352+0.07745053829j)
(3991000000+0j),(-0.2223584801-0.5496111215j),(0.0004740913864+0.0003397276741j),(0.000549264485+0.0003006929182j),(0.1898968369+0.05728404564j)
(3992000000+0j),(-0.2823092639-0.5143314686j),(0.0005074539804+0.0002403629624j),(0.0004987471621+0.0002898012171j),(0.1845884472+0.03785822496j)
(3993000000+0j),(-0.3384016156-0.4727331845j),(0.0004551533493+0.0002523934236j),(0.000402751175+0.0002041157277j),(0.1770250946+0.01963158808j)
(3994000000+0j),(-0.3901868761-0.4251070074j),(0.0004582391703+0.0001325126213j),(0.0004978649085+0.0002001304965j),(0.167403549+0.002654174836j)
(3995000000+0j),(-0.4366458356-0.3723539846j),(0.0005082579446+0.0001069414939j),(0.0005442718393+0.0001074843749j),(0.1557026356-0.01264598509j)
(3996000000+0j),(-0.4774339199-0.3147839413j),(0.0005049659521+7.797673607e-05j),(0.0004682706203+2.97540555e-05j),(0.1421962827-0.02602640943j)
(3997000000+0j),(-0.5117795467-0.253461957j),(0.0004889079137+3.339350314e-06j),(0.0005596253322+4.914442616e-05j),(0.1272032559-0.03704073044j)
(3998000000+0j),(-0.5394954085-0.1890449108j),(0.0004191679473-8.824301767e-05j),(0.0005101440474-7.273367373e-05j),(0.111043863-0.04573180684j)
(3999000000+0j),(-0.5600832105-0.1222971191j),(0.0004685279855-9.288499132e-05j),(0.0005026428262-8.191580855e-05j),(0.09408245981-0.05183675389j)
(4000000000+0j),(-0.5736934543-0.05375769573j),(0.0004383426276-9.545902867e-05j),(0.0004263655574-0.0001207051755j),(0.07679070532-0.0551556873j)
(4001000000+0j),(-0.5850295424+0.007489387706j),(0.000471909967-0.0001570382738j),(0.0004485508252-0.0001446880487j),(0.05895774439-0.05639458729j)
(4002000000+0j),(-0.5849859715+0.07634406814j),(0.0004567852302-0.0002125093015j),(0.0004198850947-0.0002063809661j),(0.04215922579-0.05437904881j)
(4003000000+0j),(-0.577983737+0.144858118j),(0.0003774488578-0.0002540161076j),(0.000324302644-0.0002570042852j),(0.02592068166-0.04993899193j)
(4004000000+0j),(-0.5640321374+0.2109874148j),(0.0003468437062-0.0002830140875j),(0.0003669983416-0.0002656655852j),(0.01041136589-0.04313757519j)
(4005000000+0j),(-0.543556273+0.2752673811j),(0.0003593776783-0.0002075101365j),(0.0003500152961-0.000298631523j),(-0.0035767667-0.03394595533j)
(4006000000+0j),(-0.5175975561+0.3355535779j),(0.0003159584303-0.0003143667127j),(0.0002824689436-0.0003295353963j),(-0.01597776823-0.02263025059j)
(4007000000+0j),(-0.4858766794+0.3926351005j),(0.0002622909378-0.0003051592212j),(0.0001932973391-0.000296778162j),(-0.02663227916-0.009329034652j)
(4008000000+0j),(-0.4491998553+0.4459062573j),(0.0001951555896-0.0003565026273j),(0.0002207517828-0.0002980087884j),(-0.03494795039+0.005671649967j)
(4009000000+0j),(-0.4081402123+0.4945903249j),(0.0002369854919-0.0003000600846j),(0.0001206485395-0.0003287033469j),(-0.04077174887+0.02213207586j)
(4010000000+0j),(-0.3635786772+0.5383320927j),(0.0001745165937-0.0003388795012j),(0.0001618599927-0.0003255910997j),(-0.04388268292+0.03936895734j)
(4011000000+0j),(-0.3159201443+0.5770365702j),(0.000170946907-0.0004164340789j),(0.0001472520089-0.0003569383989j),(-0.04415430501+0.0570955624j)
(4012000000+0j),(-0.2657113075+0.6109380531j),(8.47722913e-05-0.0003520471219j),(0.0001002615609-0.0003246054694j),(-0.04154743254+0.07480261589j)
(4013000000+0j),(-0.2133291662+0.6396973419j),(7.690040366e-05-0.0003259463992j),(1.216144574e-05-0.0003931375104j),(-0.03633653745+0.09220325934j)
(4014000000+0j),(-0.1595220119+0.6630699421j),(4.534079926e-05-0.00036332116j),(5.431610043e-05-0.0003038576688j),(-0.0284711495+0.1088245277j)
(4015000000+0j),(-0.1041890234+0.6816227516j),(1.334851277e-05-0.0003256512864j),(3.615157402e-05-0.000383137085j),(-0.018112313+0.1243511642j)
(4016000000+0j),(-0.04863705859+0.6952344462j),(5.782634253e-05-0.0003580388438j),(3.680873078e-06-0.0003022418241j),(-0.005489786621+0.138576656j)
(4017000000+0j),(0.00726625789+0.7037639114j),(2.761198994e-05-0.0003362170537j),(7.77596415e-06-0.0003385839518j),(0.00912386924+0.1511853554j)
(4018000000+0j),(0.06184081733+0.707588227j),(-4.53964567e-05-0.0003488519287j),(-4.501320655e-05-0.0003452758538j),(0.02600888908+0.1618088312j)
(4019000000+0j),(0.1164313853+0.7068779761j),(-8.727855311e-05-0.0002750408021j),(-7.411669503e-05-0.0003070359235j),(0.04413188249+0.1705693142j)
(4020000000+0j),(0.1703139842+0.7018199328j),(-7.760505105e-05-0.0003174387966j),(-5.188570867e-05-0.0003194473393j),(0.06354282051+0.1769739626j)
(4021000000+0j),(0.223098591+0.6924873062j),(-9.569686517e-05-0.0003467086644j),(-0.0001078010828-0.00028266749j),(0.08406027406+0.1810238366j)
(4022000000+0j),(0.2743660212+0.6790961174j),(-0.0001319110597-0.0003357541282j),(-0.0001045318204-0.0002589517098j),(0.1053583398+0.1825789955j)
(4023000000+0j),(0.3239736557+0.6618536354j),(-9.147226956e-05-0.0002876898798j),(-0.0002060269762-0.0002664600906j),(0.1271971762+0.1815399678j)
(4024000000+0j),(0.3720889688+0.6409705322j),(-0.0001256220858-0.0003108897654j),(-0.0001777962025-0.0002593329409j),(0.1491094679+0.1778787351j)
(4025000000+0j),(0.4172317088+0.6169583582j),(-0.0001687728363-0.0003680702357j),(-0.0001794656273-0.0002693858696j),(0.1709063649+0.1715585038j)
(4026000000+0j),(0.4605071247+0.5892670019j),(-0.0002605213376-0.0002206067147j),(-0.0002549195196-0.0002301681234j),(0.1922569424+0.1626121337j)
(4027000000+0j),(0.5010966659+0.5588553381j),(-0.0002512990613-0.0003160904453j),(-0.0002472390188-0.0001722049929j),(0.2128239125+0.1510727609j)
(4028000000+0j),(0.5392627716+0.5254689312j),(-0.0002812661987-0.000253838778j),(-0.0002578204148-0.0002539529523j),(0.2321832031+0.1368746711j)
(4029000000+0j),(0.5744675398+0.489370453j),(-0.0003112562408-0.0002508549951j),(-0.0002486951707-0.0002265121875j),(0.2498834133+0.1204066958j)
(4030000000+0j),(0.6068581939+0.4511220715j),(-0.0003007186169-0.0001761577587j),(-0.0002465658181-0.0002032923367j),(0.265881151+0.1018201272j)
(4031000000+0j),(0.6365183592+0.4101769273j),(-0.0003187612165-0.0002215877466j),(-0.0002996914845-0.0001513401512j),(0.2798814774+0.08160348918j)
(4032000000+0j),(0.6630377769+0.367191275j),(-0.0003027123457-0.0002279916953j),(-0.000284062291-0.0001984920527j),(0.2917407453+0.05976793377j)
(4033000000+0j),(0.6859745979+0.3226724501j),(-0.0003220083017-0.0001695163955j),(-0.0003160213237-0.0001120101806j),(0.3014004529+0.0366389895j)
(4034000000+0j),(0.7055625916+0.2762223651j),(-0.0004186700098-0.0001119744848j),(-0.0003738936794-0.0001154718411j),(0.3088919818+0.01226099289j)
(4035000000+0j),(0.721768856+0.2279647385j),(-0.0003589939151-8.888342563e-05j),(-0.0003522544284-6.618769112e-05j),(0.3136883378-0.01299980272j)
(4036000000+0j),(0.734126389+0.1788831889j),(-0.0003527688095-3.026038758e-05j),(-0.0003515518329-8.109551709e-05j),(0.3157185614-0.03868697858j)
(4037000000+0j),(0.7429134846+0.1285607232j),(-0.0003493178228-1.353238349e-05j),(-0.0003501785686+7.851615919e-06j),(0.3150669932-0.06482648437j)
(4038000000+0j),(0.7475194335+0.07790044912j),(-0.0004090092843+3.663569805e-05j),(-0.0003751369659-9.912440873e-06j),(0.3114759624-0.09096997221j)
(4039000000+0j),(0.7483927608+0.02629447306j),(-0.0004071259755+1.849194086e-05j),(-0.0003318378294-2.701057383e-05j),(0.3051769137-0.1165129976j)
(4040000000+0j),(0.745457232-0.02639449844j),(-0.0004247835604+0.0001257629337j),(-0.0003785843437+7.883349463e-05j),(0.2961111069-0.1412631775j)
(4041000000+0j),(0.7381496429-0.07803886585j),(-0.0004208704049+9.794544894e-05j),(-0.000387381413+6.878247223e-05j),(0.2844332159-0.1648747461j)
(4042000000+0j),(0.7266798019-0.1302083426j),(-0.0003575629671+0.0001276769472j),(-0.0003933893749+0.0001151332399j),(0.2703553438-0.1869757058j)
(4043000000+0j),(0.710921824-0.1809030827j),(-0.0004480012285+0.0001969684236j),(-0.0003965708602+0.0001551069581j),(0.2542988658-0.2074269651j)
(4044000000+0j),(0.6906616092-0.2318773862j),(-0.0002856109932+0.0002577794367j),(-0.0003215709003+0.000162686556j),(0.23610273-0.2257982431j)
(4045000000+0j),(0.6663599014-0.2806471923j),(-0.000328008231+0.0002696062729j),(-0.0003378808615+0.0002604697365j),(0.216361329-0.2421052119j)
(4046000000+0j),(0.6375773549-0.3283083014j),(-0.0003478357103+0.0002487741003j),(-0.0002445861755+0.0002098516707j),(0.1953292787-0.2561173235j)
(4047000000+0j),(0.6044301391-0.3740254317j),(-0.0003250991576+0.0003411174403j),(-0.0002726622333+0.0002940947888j),(0.1732118577-0.2678286732j)
(4048000000+0j),(0.5670316219-0.4172914258j),(-0.0002657301375+0.000329019269j),(-0.0002816826163+0.0003103987256j),(0.1503516436-0.2770896677j)
(4049000000+0j),(0.525439918-0.4573954095j),(-0.000273745798+0.0003890522348j),(-0.0002615007397+0.0003711730242j),(0.1268936247-0.2840144197j)
(4050000000+0j),(0.4798691571-0.4944195624j),(-0.0002098109399+0.0004032338038j),(-0.0001995415223+0.0003346935846j),(0.1031779349-0.2885132899j)
(4051000000+0j),(0.4305280745-0.5275260175j),(-0.0001264681923+0.0004787979997j),(-0.0002433412301+0.0003419339773j),(0.07937782258-0.2906432597j)
(4052000000+0j),(0.3773621023-0.5567807144j),(-0.0001339929149+0.0003957895387j),(-0.0001979577646+0.0004437700845j),(0.05573884398-0.2902335262j)
(4053000000+0j),(0.3211313188-0.5811472009j),(-9.524326015e-05+0.0004429605906j),(-0.0001692970982+0.0004077269114j),(0.03263454512-0.2873352285j)
(4054000000+0j),(0.2620302141-0.6005114366j),(-7.970878505e-05+0.0004281949659j),(-8.121818246e-05+0.0004577240616j),(0.01027487963-0.2822064027j)
(4055000000+0j),(0.2002686858-0.6145438669j),(-3.613089575e-06+0.0004556596105j),(-1.677161708e-05+0.0004482098739j),(-0.01101788972-0.2748030654j)
(4056000000+0j),(0.1366874874-0.6225905457j),(8.453246664e-06+0.0004326663329j),(-3.021031262e-06+0.000489792903j),(-0.03113899939-0.2654047963j)
(4057000000+0j),(0.0717607066-0.6243346418j),(5.000145029e-05+0.0005158587592j),(4.538393114e-05+0.0004533759202j),(-0.04983521625-0.2540574671j)
(4058000000+0j),(0.006192282308-0.6198066199j),(6.956903962e-05+0.0004853782593j),(9.203983791e-05+0.000441543496j),(-0.06698165089-0.2409562042j)
(4059000000+0j),(-0.0593527481-0.6084202811j),(0.0001580126118+0.0004917410552j),(0.0001274817332+0.0004281654255j),(-0.08241349459-0.2262775158j)
(4060000000+0j),(-0.1242862195-0.5903701536j),(0.0002244523348+0.0004459424817j),(0.000196795183+0.0004481842334j),(-0.09580357373-0.2101385627j)
(4061000000+0j),(-0.1873189211-0.5655711879j),(0.0003030565276+0.0004082152736j),(0.0002115603274+0.000399314682j),(-0.1070006862-0.192798872j)
(4062000000+0j),(-0.248284176-0.5339480758j),(0.0002800219227+0.0003843104932j),(0.0002733478614+0.0003350467014j),(-0.1159157902-0.1744397961j)
(4063000000+0j),(-0.3061001003-0.495948309j),(0.0002799749491+0.0003716883075j),(0.0002773281594+0.0003687361896j),(-0.1222557425-0.1555412762j)
(4064000000+0j),(-0.3596546948-0.452096028j),(0.0003768160532+0.0003382851137j),(0.0003559081815+0.000416707946j),(-0.125990808-0.1363143862j)
(4065000000+0j),(-0.4085997343-0.4024354055j),(0.0004478163901+0.0003833016672j),(0.0003932274121+0.0003092831757j),(-0.1271891892-0.117198952j)
(4066000000+0j),(-0.4522319138-0.3477086785j),(0.0004233655054+0.0003235824406j),(0.000442102697+0.00025230748j),(-0.1256914139-0.09862621806j)
(4067000000+0j),(-0.4898481369-0.2885037136j),(0.00045638546+0.0002272124257j),(0.0004671948845+0.000289753254j),(-0.1218193844-0.08085292284j)
(4068000000+0j),(-0.5208820105-0.2256433978j),(0.0005444153212+0.0001576260693j),(0.0005092584761+0.0002020624233j),(-0.1157273352-0.06431300079j)
(4069000000+0j),(-0.545132935-0.1599177333j),(0.0005322598154+8.678208542e-05j),(0.0004092659801+0.0001336052228j),(-0.1074753627-0.04908278527j)
(4070000000+0j),(-0.5623070002-0.09267692858j),(0.0005074047367+7.403729251e-05j),(0.0005253768759+0.0001161568434j),(-0.09743446857-0.03572413841j)
(4071000000+0j),(-0.5720119476-0.0238004857j),(0.0005179801374+2.798750029e-05j),(0.0005279209581+2.896113983e-05j),(-0.08583429456-0.02405923546j)
(4072000000+0j),(-0.5746154189+0.04518608964j),(0.0005140409921-1.743231451e-06j),(0.0005324286176+2.980870886e-05j),(-0.07286228985-0.0144869571j)
(4073000000+0j),(-0.5701700449+0.1135222294j),(0.0004765692574-0.0001118886285j),(0.0005214018165-9.678083734e-05j),(-0.05893054977-0.007122445045j)
(4074000000+0j),(-0.5586099625+0.180513785j),(0.0004562281538-0.0001349073282j),(0.000442429242-6.425467291e-05j),(-0.04414726421-0.002157001309j)
(4075000000+0j),(-0.5402681828+0.245625476j),(0.0005380078219-0.0002190222003j),(0.0005216695135-0.0001218012476j),(-0.0291349832+0.0004300444311j)
(4076000000+0j),(-0.5158588886+0.3076759822j),(0.0005074628862-0.000237034983j),(0.0005192354438-0.0002323904919j),(-0.01393721625+0.0005904961351j)
(4077000000+0j),(-0.4853956997+0.3665558003j),(0.0003886256309-0.0001927817066j),(0.0003987855162-0.0002118093398j),(0.0008159503923-0.001403196441j)
(4078000000+0j),(-0.449798584+0.4213037463j),(0.0003639447968-0.0003067952057j),(0.0004128876026-0.0002909989853j),(0.01522681024-0.005824906894j)
(4079000000+0j),(-0.4096108675+0.471627087j),(0.0003088013036-0.0002798796049j),(0.0003409388009-0.000340691302j),(0.02884283289-0.01231800848j)
(4080000000+0j),(-0.3650937974+0.5173289659j),(0.0003744467103-0.0002756802714j),(0.0003132620477-0.0002885762369j),(0.04140907899-0.02098188213j)
(4081000000+0j),(-0.3172928691+0.5577884947j),(0.0002328956907-0.0003829623456j),(0.0002372429444-0.0003487521317j),(0.05276444182-0.0315748442j)
(4082000000+0j),(-0.2665880024+0.5932330166j),(0.0002179034636-0.000426654995j),(0.0002636816935-0.0003468570358j),(0.06254830956-0.04411338174j)
(4083000000+0j),(-0.2139303386+0.6230009257j),(0.0001873466681-0.0003995394218j),(0.0001899590861-0.0003873590031j),(0.07030148804-0.05838002294j)
(4084000000+0j),(-0.1591558009+0.6476728706j),(0.0001447190152-0.0004129694426j),(0.0001898395421-0.0003873761743j),(0.07584051788-0.0739651807j)
(4085000000+0j),(-0.1034572944+0.6670346741j),(9.439331916e-05-0.0004479617055j),(0.0001072121522-0.0003984887153j),(0.07906101644-0.09044861052j)
(4086000000+0j),(-0.04643908516+0.681093609j),(6.522535114e-05-0.0003967251105j),(0.0001205840235-0.0004414980649j),(0.07987780869-0.107584447j)
(4087000000+0j),(0.01054863632+0.6901431825j),(7.392432963e-06-0.0004537077912j),(4.126435306e-05-0.0004140978272j),(0.0782051459-0.1249415324j)
(4088000000+0j),(0.066951029+0.693986895j),(4.255758904e-05-0.0004117368371j),(-8.994703421e-06-0.000380848971j),(0.0740044415-0.1423486176j)
(4089000000+0j),(0.1229881644+0.6932049431j),(-0.0001032711225-0.0004054364981j),(2.296071216e-06-0.0003288148146j),(0.06743181497-0.1592469038j)
(4090000000+0j),(0.1779779941+0.6874916752j),(-3.519281745e-05-0.000404004124j),(-4.156757859e-05-0.0003347551683j),(0.05853659287-0.1754281208j)
(4091000000+0j),(0.2319327593+0.6774085544j),(-2.269561628e-05-0.0003815607051j),(-9.899161523e-05-0.0004019373155j),(0.04751505703-0.1906441228j)
(4092000000+0j),(0.2836864293+0.6635176822j),(-0.0001186573572-0.0003612179717j),(-0.0001094996696-0.0003771309857j),(0.03453641757-0.2046280727j)
(4093000000+0j),(0.3337672353+0.6451237824j),(-0.0001245318563-0.0003661186493j),(-0.0001378891029-0.000352278701j),(0.01954491436-0.2171319454j)
(4094000000+0j),(0.3821935058+0.62311566j),(-0.0001557634969-0.0003204735112j),(-0.0001462601504-0.0003229538561j),(0.003202079562-0.2279930805j)
(4095000000+0j),(0.4280569255+0.5975575639j),(-0.0001658088731-0.0003214088501j),(-0.0001536286727-0.0003096925502j),(-0.01465503685-0.2372354361j)
(4096000000+0j),(0.4712010622+0.5688649466j),(-0.0001944262622-0.0003027041093j),(-0.0001737207931-0.0002552644582j),(-0.03380886465-0.2444633961j)
(4097000000+0j),(0.5116611123+0.5371511623j),(-0.0002472396882-0.0003478080325j),(-0.0001910343271-0.000295146805j),(-0.05396133289-0.2497031882j)
(4098000000+0j),(0.5494024754+0.5025374658j),(-0.0002294802107-0.0002453810012j),(-0.0001877880568-0.0002028011513j),(-0.07502468675-0.25278784j)
(4099000000+0j),(0.5840751529+0.4652656624j),(-0.0002826367272-0.000221747774j),(-0.0002110605128-0.0002494055079j),(-0.09642811865-0.2535896382j)
(4100000000+0j),(0.6158822179+0.4251873774j),(-0.0002354252938-0.0002743111108j),(-0.00026505813-0.0002789847786j),(-0.1182066202-0.2521556824j)
(4101000000+0j),(0.6441724896+0.3833088941j),(-0.0002030610049-0.000180630188j),(-0.0002813968749-0.0002054529905j),(-0.1400103569-0.248451581j)
(4102000000+0j),(0.6690245867+0.3398094437j),(-0.0003275637282-0.0001364148047j),(-0.0003298991069-0.0001350669045j),(-0.1616359651-0.2423046594j)
(4103000000+0j),(0.6905658245+0.2945417739j),(-0.0003192044387-0.0001189556715j),(-0.0002926413144-0.0002183374745j),(-0.1827055812-0.2338863606j)
(4104000000+0j),(0.708604157+0.2471087121j),(-0.0003339931136-0.0001285138569j),(-0.0003333032655-0.0001225631568j),(-0.2029760778-0.2233327927j)
(4105000000+0j),(0.7229719758+0.1990539305j),(-0.0003048474027-0.0001031979264j),(-0.0002688868262-0.0001210183473j),(-0.222361058-0.2108307598j)
(4106000000+0j),(0.7337468863+0.1499171874j),(-0.0003113539424-9.664858226e-05j),(-0.0003266641579-0.000129869135j),(-0.2405195683-0.1962468612j)
(4107000000+0j),(0.7404773831+0.09986243842j),(-0.0003649516439-4.430251647e-05j),(-0.0002609272487-9.544840577e-05j),(-0.2573609352-0.1798864962j)
(4108000000+0j),(0.743588984+0.04900524541j),(-0.0002268735552-9.98586911e-05j),(-0.0002861607645-9.950379899e-05j),(-0.2726962864-0.1617342537j)
(4109000000+0j),(0.7428426147-0.002110886097j),(-0.0003083616321+2.484095148e-06j),(-0.0002624714689-6.300601672e-05j),(-0.2861998975-0.1419808594j)
(4110000000+0j),(0.737899065-0.05332817605j),(-0.0003137471504+6.905628106e-05j),(-0.0002826406853-6.465341721e-05j),(-0.2976955175-0.1210156635j)
(4111000000+0j),(0.7290441394-0.1040338398j),(-0.0003282230173+1.867671472e-06j),(-0.0003212517768+3.30332914e-05j),(-0.3072119653-0.09885187937j)
(4112000000+0j),(0.7160722613-0.1540375945j),(-0.0003558126045-2.058928112e-05j),(-0.0002957086836+1.775783858e-05j),(-0.3144476414-0.07585237122j)
(4113000000+0j),(0.6990426779-0.2036795982j),(-0.0003230502189+9.864446474e-05j),(-0.0003505175118-1.765555862e-05j),(-0.3194907904-0.05207426516j)
(4114000000+0j),(0.6778004766-0.2525630816j),(-0.0002805861004+5.213179611e-05j),(-0.0002473541826+6.103448322e-05j),(-0.3221609592-0.02793945679j)
(4115000000+0j),(0.6527768373-0.2993082154j),(-0.0003275196359+0.0001058893176j),(-0.0003218156635+8.811912994e-05j),(-0.3226209581-0.003820314375j)
(4116000000+0j),(0.623621583-0.3445718037j),(-0.0002842097019+0.0001669509656j),(-0.0002805163385+0.0001104581897j),(-0.3205207586+0.02038754527j)
(4117000000+0j),(0.5903476477-0.3879279356j),(-0.0003418467531+0.0001881638455j),(-0.0003026548075+0.0001398028253j),(-0.3162651062+0.04410919281j)
(4118000000+0j),(0.5532623529-0.4289062557j),(-0.0002756267204+0.0001719195425j),(-0.0002867109142+0.0001378734596j),(-0.3097523153+0.06719758554j)
(4119000000+0j),(0.5122053623-0.4667969248j),(-0.000287683215+0.0002346450783j),(-0.0002899324463+0.000144657417j),(-0.3008756936+0.08962389412j)
(4120000000+0j),(0.4676273763-0.5015124982j),(-0.0003346695448+0.0001971154416j),(-0.0002321247157+0.0001949444413j),(-0.2898638546+0.110909262j)
(4121000000+0j),(0.4196015596-0.5328421382j),(-0.0002891376498+0.0002228473604j),(-0.0002789576829+0.0001931965671j),(-0.2768519819+0.1308359165j)
(4122000000+0j),(0.3681881726-0.5601371656j),(-0.0002345804533+0.0002454774512j),(-0.0002856974897+0.0001663292642j),(-0.261654675+0.149431391j)
(4123000000+0j),(0.3137099743-0.5829281748j),(-0.0002405134146+0.0002500705305j),(-0.0002561919682+0.000260132656j),(-0.2450655103+0.1658595012j)
(4124000000+0j),(0.2573289871-0.6009522848j),(-0.0001981586247+0.0003183875524j),(-0.0002161383163+0.0002745827951j),(-0.2271343023+0.1803937076j)
(4125000000+0j),(0.1981398016-0.6139248988j),(-0.0001729840296+0.0003405273892j),(-0.0002482511045+0.0003655627079j),(-0.2080521137+0.1928446968j)
(4126000000+0j),(0.1371464878-0.6214648797j),(-0.0001619914983+0.0003548618406j),(-0.0001828521636+0.0003426108451j),(-0.1877765656+0.203200072j)
(4127000000+0j),(0.0748609975-0.6233945918j),(-0.0001423304202+0.000341360399j),(-0.0001445806993+0.0003455352271j),(-0.1669528931+0.2111844264j)
(4128000000+0j),(0.01217672508-0.6192974478j),(-0.0001056379042+0.0003831645008j),(-0.0001715753751+0.0003814969969j),(-0.1455657184+0.2167655071j)
(4129000000+0j),(-0.05080969632-0.6089527505j),(-8.583890303e-05+0.0004011023557j),(-0.0001534370385+0.0003507857327j),(-0.123998709+0.2199076971j)
(4130000000+0j),(-0.1128047556-0.5925099418j),(-1.015473663e-05+0.0003899876901j),(-0.000126239509+0.0004582192632j),(-0.1025508717+0.2206063554j)
(4131000000+0j),(-0.1740504354-0.5694278747j),(-7.627862215e-05+0.000411230576j),(-8.313092985e-05+0.0004085196415j),(-0.08158425987+0.2188592211j)
(4132000000+0j),(-0.2329210341-0.5401646495j),(1.238597633e-05+0.0004715045798j),(-5.374856119e-05+0.0004409429675j),(-0.06114401668+0.2149813763j)
(4133000000+0j),(-0.2891871035-0.504775675j),(2.744205813e-05+0.0004093499738j),(-3.652638952e-06+0.0004914182937j),(-0.04183283448+0.2084566902j)
(4134000000+0j),(-0.3417853117-0.4636521853j),(9.676317131e-05+0.0004456163733j),(0.0001305334299+0.000434725167j),(-0.02377517149+0.1997686445j)
(4135000000+0j),(-0.390326798-0.4169822053j),(0.0001161872133+0.0004005820083j),(0.0001112801401+0.0004740395525j),(-0.007411729544+0.1890825997j)
(4136000000+0j),(-0.4341411889-0.364714581j),(0.0002507999889+0.0004367518413j),(0.0001905620302+0.0004163422564j),(0.007009813562+0.176778646j)
(4137000000+0j),(-0.4721459448-0.3086471218j),(0.0002077246463+0.0004069657007j),(0.0002249823883+0.0004202709824j),(0.01919822022+0.163071894j)
(4138000000+0j),(-0.5042455196-0.2486534212j),(0.0003043037432+0.0003751785553j),(0.0002753784356+0.0004129427543j),(0.0292789191+0.1482433004j)
(4139000000+0j),(-0.5300250649-0.1848131104j),(0.0003186476242+0.0003693378239j),(0.000299287145+0.0003964093921j),(0.03724312782+0.1327478374j)
(4140000000+0j),(-0.5489410162-0.1193447392j),(0.000399939192+0.000308349845j),(0.000361166487+0.0003244093095j),(0.04272696748+0.1167333839j)
(4141000000+0j),(-0.5608950853-0.05219115449j),(0.0003877197159+0.0002371192531j),(0.0003795900266+0.0003487525391j),(0.04592911154+0.1004554384j)
(4142000000+0j),(-0.565545857+0.01594971802j),(0.0004594213387+0.0002595094556j),(0.0003892900713+0.0002647153742j),(0.04674221203+0.08425207848j)
(4143000000+0j),(-0.5631734729+0.0838181842j),(0.0004713411618+0.0002097888064j),(0.0004564238479+0.0002152358356j),(0.04512774199+0.068288977j)
(4144000000+0j),(-0.5537484884+0.1504090802j),(0.0004751766683+0.0001826105145j),(0.0004361622268+0.0001341096795j),(0.04118979722+0.05301692996j)
(4145000000+0j),(-0.53768152+0.2151265487j),(0.0004863677896+0.0001055432949j),(0.0004651507479+0.0001467476104j),(0.03486768529+0.03877866722j)
(4146000000+0j),(-0.5151405931+0.2775867754j),(0.0005050246837+3.389255289e-05j),(0.0005323048099+5.081391646e-05j),(0.02656351775+0.02599701193j)
(4147000000+0j),(-0.4866604209+0.3366403719j),(0.0004344051413-2.642103937e-05j),(0.0004539239744-1.255598636e-05j),(0.0164029263+0.01477680294j)
(4148000000+0j),(-0.4526191652+0.3921139027j),(0.000503505813-3.321276017e-05j),(0.000446513819-1.520138449e-05j),(0.004614568781+0.005343636652j)
(4149000000+0j),(-0.4138903022+0.4432451692j),(0.000394188799-9.739840607e-05j),(0.0004649565672-7.862718485e-05j),(-0.008578591049-0.00199937763j)
(4150000000+0j),(-0.3705850542+0.489819808j),(0.0004510159488-0.0001351387764j),(0.0004062811204-9.098996816e-05j),(-0.02271306701-0.007023349939j)
